,Election,CandidateID,CandidateName,ContributionType,Date,City,State,ZipCode,Amount,PurposeCode,Purpose
0,2005,AY,"Fernando,Ferrer",Corporation,12/19/2005 00:00:00,New York,NY,10011.0,23,Other,Other: explntion
1,2005,AY,"Fernando,Ferrer",Corporation,5/20/2005 00:00:00,New York,NY,10018.0,35,Other,Other: explntion
2,2005,BB,"Anthony,Weiner",Limited Liability Company,2/23/2005 00:00:00,New York,NY,10021.0,4660,Office Rent,Office Rent
3,2005,BB,"Anthony,Weiner",Limited Liability Company,2/23/2005 00:00:00,New York,NY,10021.0,7363,Office Rent,Office Rent
4,2005,BB,"Anthony,Weiner",Limited Liability Company,2/23/2005 00:00:00,New York,NY,10021.0,340,Office Rent,Office Rent
5,2005,BB,"Anthony,Weiner",Limited Liability Company,2/23/2005 00:00:00,New York,NY,10021.0,537,Office Rent,Office Rent
6,2005,BB,"Anthony,Weiner",Limited Liability Company,11/1/2005 00:00:00,New York,NY,10021.0,4048,Office Rent,Office Rent
7,2005,BB,"Anthony,Weiner",Limited Liability Company,7/6/2005 00:00:00,New York,NY,10021.0,4015,Office Rent,Office Rent
8,2005,BB,"Anthony,Weiner",Limited Liability Company,6/9/2005 00:00:00,New York,NY,10021.0,6220,Office Rent,Office Rent
9,2005,BB,"Anthony,Weiner",Limited Liability Company,5/25/2005 00:00:00,New York,NY,10021.0,8004,Office Rent,Office Rent
10,2005,BB,"Anthony,Weiner",Limited Liability Company,8/3/2005 00:00:00,New York,NY,10021.0,4058,Office Rent,Office Rent
11,2005,BB,"Anthony,Weiner",Limited Liability Company,9/12/2005 00:00:00,New York,NY,10021.0,11985,Office Rent,Office Rent
12,2005,BB,"Anthony,Weiner",Limited Liability Company,12/30/2005 00:00:00,New York,NY,10021.0,-3555,,
13,2005,AY,"Fernando,Ferrer",Labor Union,11/4/2005 00:00:00,New York,NY,10036.0,40,Office Rent,Office Rent
14,2005,AY,"Fernando,Ferrer",Labor Union,11/15/2005 00:00:00,New York,NY,10036.0,800,Other,Other: explntion
15,2005,605,"Michael,Bloomberg",Limited Liability Company,6/29/2005 00:00:00,New York,NY,10018.0,90,Office Expenses,Office Expenses
16,2005,605,"Michael,Bloomberg",Limited Liability Company,9/9/2005 00:00:00,New York,NY,10018.0,87,Office Expenses,Office Expenses
17,2005,Y2,"A. Gifford,Miller",Individual,7/22/2005 00:00:00,New York,NY,10038.0,4513,Office Rent,Office Rent
18,2005,Y2,"A. Gifford,Miller",Individual,7/21/2005 00:00:00,New York,NY,10038.0,2257,Office Rent,Office Rent
19,2005,Y2,"A. Gifford,Miller",Individual,8/1/2005 00:00:00,New York,NY,10038.0,1674,Office Rent,Office Rent
20,2005,Y2,"A. Gifford,Miller",Individual,8/1/2005 00:00:00,New York,NY,10038.0,583,Office Expenses,Office Expenses
21,2005,Y2,"A. Gifford,Miller",Individual,9/2/2005 00:00:00,New York,NY,10038.0,978,Office Rent,Office Rent
22,2005,Y2,"A. Gifford,Miller",Individual,9/2/2005 00:00:00,New York,NY,10038.0,1279,Office Rent,Office Rent
23,2005,Y2,"A. Gifford,Miller",Individual,11/1/2005 00:00:00,New York,NY,10038.0,-2257,,
24,2005,605,"Michael,Bloomberg",Corporation,8/23/2005 00:00:00,New York,NY,10040.0,3890,Other,Other: explntion
25,2005,AY,"Fernando,Ferrer",Corporation,7/1/2005 00:00:00,New York,NY,10010.0,3500,Professional Services,Prof. Srvcs.
26,2005,AY,"Fernando,Ferrer",Corporation,5/31/2005 00:00:00,New York,NY,10010.0,3500,Professional Services,Prof. Srvcs.
27,2005,AY,"Fernando,Ferrer",Corporation,3/4/2005 00:00:00,New York,NY,10010.0,2500,Professional Services,Prof. Srvcs.
28,2005,AY,"Fernando,Ferrer",Corporation,2/3/2005 00:00:00,New York,NY,10010.0,2500,Professional Services,Prof. Srvcs.
29,2005,AY,"Fernando,Ferrer",Corporation,5/5/2005 00:00:00,New York,NY,10010.0,3500,Professional Services,Prof. Srvcs.
30,2005,AY,"Fernando,Ferrer",Corporation,4/12/2005 00:00:00,New York,NY,10010.0,2500,Professional Services,Prof. Srvcs.
31,2005,B6,"C. Virginia,Fields",Corporation,7/27/2005 00:00:00,New York,NY,10033.0,1400,Office Rent,Office Rent
32,2005,605,"Michael,Bloomberg",Limited Liability Company,12/5/2005 00:00:00,Brooklyn,NY,11234.0,1497,Office Rent,Office Rent
33,2005,605,"Michael,Bloomberg",Limited Liability Company,1/4/2006 00:00:00,Brooklyn,NY,11234.0,356,Office Expenses,Office Expenses
34,2005,605,"Michael,Bloomberg",Limited Liability Company,10/24/2005 00:00:00,Brooklyn,NY,11234.0,5800,Office Rent,Office Rent
35,2005,605,"Michael,Bloomberg",Limited Liability Company,10/21/2005 00:00:00,Brooklyn,NY,11234.0,2058,Office Rent,Office Rent
36,2005,AY,"Fernando,Ferrer",Limited Liability Company,11/7/2005 00:00:00,New York,NY,10016.0,24,Other,Other: explntion
37,2005,605,"Michael,Bloomberg",Corporation,12/5/2005 00:00:00,Tarrytown,NY,10591.0,903,Office Rent,Office Rent
38,2005,605,"Michael,Bloomberg",Corporation,9/16/2005 00:00:00,Tarrytown,NY,10591.0,3500,Office Rent,Office Rent
39,2005,605,"Michael,Bloomberg",Corporation,9/16/2005 00:00:00,Tarrytown,NY,10591.0,3500,Office Rent,Office Rent
40,2005,605,"Michael,Bloomberg",Corporation,10/24/2005 00:00:00,Tarrytown,NY,10591.0,3500,Office Rent,Office Rent
41,2005,605,"Michael,Bloomberg",Limited Liability Company,10/27/2005 00:00:00,Brooklyn,NY,11204.0,3200,Office Rent,Office Rent
42,2005,AY,"Fernando,Ferrer",Limited Liability Company,7/7/2005 00:00:00,New York,NY,10033.0,42,Other,Other: explntion
43,2005,AY,"Fernando,Ferrer",Corporation,11/7/2005 00:00:00,New York,NY,10013.0,8,Other,Other: explntion
44,2005,AY,"Fernando,Ferrer",Corporation,6/16/2005 00:00:00,New York,NY,10013.0,16,Other,Other: explntion
45,2005,605,"Michael,Bloomberg",Corporation,1/5/2006 00:00:00,New York,NY,10012.0,184,Office Expenses,Office Expenses
46,2005,605,"Michael,Bloomberg",Corporation,10/10/2005 00:00:00,New York,NY,10038.0,276,Office Expenses,Office Expenses
47,2005,605,"Michael,Bloomberg",Corporation,10/10/2005 00:00:00,New York,NY,10038.0,962,Office Expenses,Office Expenses
48,2005,605,"Michael,Bloomberg",Corporation,7/20/2005 00:00:00,New York,NY,10038.0,114,Office Expenses,Office Expenses
49,2005,605,"Michael,Bloomberg",Other,11/3/2005 00:00:00,New York,NY,10016.0,2000,Office Rent,Office Rent
50,2005,B6,"C. Virginia,Fields",Corporation,9/30/2003 00:00:00,Queens,NY,11374.0,125,Printing Expenses,Print Ads
51,2005,806,"Steven,Shaw",Corporation,11/23/2004 00:00:00,New York,NY,10019.0,54,Office Expenses,Office Expenses
52,2005,605,"Michael,Bloomberg",Other,1/5/2006 00:00:00,Brooklyn,NY,11201.0,779,Office Expenses,Office Expenses
53,2005,Y2,"A. Gifford,Miller",Other,11/29/2002 00:00:00,New York,NY,,76,Fundraising,Fundraising
54,2005,AY,"Fernando,Ferrer",Corporation,5/20/2005 00:00:00,New York,NY,10001.0,27,Other,Other: explntion
55,2005,605,"Michael,Bloomberg",Corporation,6/29/2005 00:00:00,New York,NY,10023.0,333,Office Expenses,Office Expenses
56,2005,AY,"Fernando,Ferrer",Corporation,12/3/2004 00:00:00,,,,67,Other,Other: explntion
57,2005,Y2,"A. Gifford,Miller",Corporation,10/14/2005 00:00:00,Brooklyn,NY,11223.0,598,Other,Other: explntion
58,2005,605,"Michael,Bloomberg",Corporation,11/10/2005 00:00:00,Brooklyn,NY,11204.0,471,Other,Other: explntion
59,2005,605,"Michael,Bloomberg",Other,12/19/2005 00:00:00,Brooklyn,NY,11205.0,477,Other,Other: explntion
60,2005,605,"Michael,Bloomberg",Other,11/30/2005 00:00:00,Brooklyn,NY,11205.0,217,Voter Registration,Regis. Mtl/Srvs.
61,2005,605,"Michael,Bloomberg",Corporation,12/6/2005 00:00:00,Monroe,NY,10950.0,150,Campaign Literature,Campgn Lit.
62,2005,605,"Michael,Bloomberg",Corporation,12/6/2005 00:00:00,Monroe,NY,10950.0,60,Campaign Literature,Campgn Lit.
63,2005,B6,"C. Virginia,Fields",Other,10/7/2005 00:00:00,New York,NY,10024.0,138,Office Expenses,Office Expenses
64,2005,AY,"Fernando,Ferrer",Corporation,2/1/2005 00:00:00,Brooklyn,NY,11230.0,3740,Office Expenses,Office Expenses
65,2005,AY,"Fernando,Ferrer",Corporation,2/1/2005 00:00:00,Brooklyn,NY,11230.0,11220,Office Expenses,Office Expenses
66,2005,AY,"Fernando,Ferrer",Corporation,3/8/2005 00:00:00,Brooklyn,NY,11230.0,1848,Office Expenses,Office Expenses
67,2005,AY,"Fernando,Ferrer",Corporation,3/8/2005 00:00:00,Brooklyn,NY,11230.0,177,Office Expenses,Office Expenses
68,2005,AY,"Fernando,Ferrer",Corporation,6/17/2005 00:00:00,Brooklyn,NY,11230.0,1100,Office Expenses,Office Expenses
69,2005,AY,"Fernando,Ferrer",Corporation,6/17/2005 00:00:00,Brooklyn,NY,11230.0,820,Office Expenses,Office Expenses
70,2005,AY,"Fernando,Ferrer",Corporation,5/12/2005 00:00:00,Brooklyn,NY,11230.0,1640,Office Expenses,Office Expenses
71,2005,AY,"Fernando,Ferrer",Corporation,5/12/2005 00:00:00,Brooklyn,NY,11230.0,180,Office Expenses,Office Expenses
72,2005,AY,"Fernando,Ferrer",Corporation,4/4/2005 00:00:00,Brooklyn,NY,11230.0,2191,Office Expenses,Office Expenses
73,2005,AY,"Fernando,Ferrer",Corporation,4/4/2005 00:00:00,Brooklyn,NY,11230.0,359,Office Expenses,Office Expenses
74,2005,AY,"Fernando,Ferrer",Corporation,4/12/2005 00:00:00,Brooklyn,NY,11230.0,4316,Office Expenses,Office Expenses
75,2005,AY,"Fernando,Ferrer",Corporation,4/12/2005 00:00:00,Brooklyn,NY,11230.0,1219,Office Expenses,Office Expenses
76,2005,BB,"Anthony,Weiner",Corporation,7/7/2005 00:00:00,New York,NY,10038.0,12,Office Expenses,Office Expenses
77,2005,BB,"Anthony,Weiner",Corporation,6/23/2005 00:00:00,New York,NY,10038.0,10,Office Expenses,Office Expenses
78,2005,605,"Michael,Bloomberg",Corporation,3/3/2005 00:00:00,New York,NY,10036.0,179,Office Expenses,Office Expenses
79,2005,605,"Michael,Bloomberg",Corporation,6/29/2005 00:00:00,New York,NY,10036.0,122,Office Expenses,Office Expenses
80,2005,605,"Michael,Bloomberg",Corporation,8/9/2005 00:00:00,New York,NY,10036.0,122,Office Expenses,Office Expenses
81,2005,Y2,"A. Gifford,Miller",Limited Liability Company,8/25/2005 00:00:00,Alexandria,VA,22310.0,25000,Radio Ads,Radio Ads.
82,2005,Y2,"A. Gifford,Miller",Limited Liability Company,9/12/2005 00:00:00,Alexandria,VA,22310.0,-513000,,
83,2005,Y2,"A. Gifford,Miller",Limited Liability Company,8/15/2005 00:00:00,Alexandria,VA,22310.0,20528,Television Ads,Television Ads.
84,2005,Y2,"A. Gifford,Miller",Limited Liability Company,8/19/2005 00:00:00,Alexandria,VA,22310.0,993118,Television Ads,Television Ads.
85,2005,Y2,"A. Gifford,Miller",Limited Liability Company,8/10/2005 00:00:00,Alexandria,VA,22310.0,770410,Television Ads,Television Ads.
86,2005,Y2,"A. Gifford,Miller",Limited Liability Company,8/25/2005 00:00:00,Alexandria,VA,22310.0,384515,Television Ads,Television Ads.
87,2005,Y2,"A. Gifford,Miller",Limited Liability Company,9/1/2005 00:00:00,Alexandria,VA,22310.0,1035300,Television Ads,Television Ads.
88,2005,Y2,"A. Gifford,Miller",Individual,7/8/2005 00:00:00,New York,NY,10040.0,270,Campaign Workers Salaries,Campgn Wrkrs $$
89,2005,Y2,"A. Gifford,Miller",Individual,9/9/2005 00:00:00,New York,NY,10040.0,250,Campaign Workers Salaries,Campgn Wrkrs $$
90,2005,Y2,"A. Gifford,Miller",Individual,9/13/2005 00:00:00,New York,NY,10040.0,50,Campaign Workers Salaries,Campgn Wrkrs $$
91,2005,Y2,"A. Gifford,Miller",Individual,8/12/2005 00:00:00,New York,NY,10040.0,630,Petition Expenses,Petition Expns.
92,2005,Y2,"A. Gifford,Miller",Individual,8/5/2005 00:00:00,New York,NY,10040.0,690,Petition Expenses,Petition Expns.
93,2005,Y2,"A. Gifford,Miller",Individual,8/26/2005 00:00:00,New York,NY,10040.0,360,Petition Expenses,Petition Expns.
94,2005,Y2,"A. Gifford,Miller",Individual,9/23/2005 00:00:00,New York,NY,10040.0,50,Campaign Workers Salaries,Campgn Wrkrs $$
95,2005,Y2,"A. Gifford,Miller",Individual,7/15/2005 00:00:00,New York,NY,10040.0,630,Campaign Workers Salaries,Campgn Wrkrs $$
96,2005,Y2,"A. Gifford,Miller",Individual,8/19/2005 00:00:00,New York,NY,10040.0,630,Campaign Workers Salaries,Campgn Wrkrs $$
97,2005,Y2,"A. Gifford,Miller",Individual,7/22/2005 00:00:00,New York,NY,10040.0,630,Campaign Workers Salaries,Campgn Wrkrs $$
98,2005,Y2,"A. Gifford,Miller",Individual,7/29/2005 00:00:00,New York,NY,10040.0,825,Campaign Workers Salaries,Campgn Wrkrs $$
99,2005,B6,"C. Virginia,Fields",Corporation,8/26/2005 00:00:00,New York,NY,10017.0,79,Office Expenses,Office Expenses
100,2005,B6,"C. Virginia,Fields",Corporation,8/15/2005 00:00:00,New York,NY,10017.0,201,Office Expenses,Office Expenses
101,2005,B6,"C. Virginia,Fields",Corporation,7/20/2005 00:00:00,New York,NY,10017.0,192,Office Expenses,Office Expenses
102,2005,B6,"C. Virginia,Fields",Corporation,7/11/2005 00:00:00,New York,NY,10017.0,104,Office Expenses,Office Expenses
103,2005,B6,"C. Virginia,Fields",Corporation,9/1/2005 00:00:00,New York,NY,10017.0,12,Office Expenses,Office Expenses
104,2005,B6,"C. Virginia,Fields",Corporation,10/6/2005 00:00:00,New York,NY,10017.0,48,Office Expenses,Office Expenses
105,2005,Y2,"A. Gifford,Miller",Corporation,10/5/2004 00:00:00,,,,106,Office Expenses,Office Expenses
106,2005,Y2,"A. Gifford,Miller",Corporation,10/5/2004 00:00:00,,,,78,Office Expenses,Office Expenses
107,2005,605,"Michael,Bloomberg",Individual,6/15/2005 00:00:00,Staten Island,NY,10303.0,1375,Campaign Workers Salaries,Campgn Wrkrs $$
108,2005,605,"Michael,Bloomberg",Individual,10/24/2005 00:00:00,Staten Island,NY,10303.0,1375,Campaign Workers Salaries,Campgn Wrkrs $$
109,2005,605,"Michael,Bloomberg",Individual,11/15/2005 00:00:00,Staten Island,NY,10303.0,1375,Campaign Workers Salaries,Campgn Wrkrs $$
110,2005,605,"Michael,Bloomberg",Individual,8/31/2005 00:00:00,Staten Island,NY,10303.0,1375,Campaign Workers Salaries,Campgn Wrkrs $$
111,2005,605,"Michael,Bloomberg",Individual,8/15/2005 00:00:00,Staten Island,NY,10303.0,1375,Campaign Workers Salaries,Campgn Wrkrs $$
112,2005,605,"Michael,Bloomberg",Individual,8/1/2005 00:00:00,Staten Island,NY,10303.0,1375,Campaign Workers Salaries,Campgn Wrkrs $$
113,2005,605,"Michael,Bloomberg",Individual,7/15/2005 00:00:00,Staten Island,NY,10303.0,1375,Campaign Workers Salaries,Campgn Wrkrs $$
114,2005,605,"Michael,Bloomberg",Individual,12/29/2005 00:00:00,Staten Island,NY,10303.0,3101,Campaign Workers Salaries,Campgn Wrkrs $$
115,2005,605,"Michael,Bloomberg",Individual,11/30/2005 00:00:00,Staten Island,NY,10303.0,381,Campaign Workers Salaries,Campgn Wrkrs $$
116,2005,605,"Michael,Bloomberg",Individual,9/15/2005 00:00:00,Staten Island,NY,10303.0,1375,Campaign Workers Salaries,Campgn Wrkrs $$
117,2005,605,"Michael,Bloomberg",Individual,10/14/2005 00:00:00,Staten Island,NY,10303.0,1375,Campaign Workers Salaries,Campgn Wrkrs $$
118,2005,605,"Michael,Bloomberg",Individual,9/30/2005 00:00:00,Staten Island,NY,10303.0,1375,Campaign Workers Salaries,Campgn Wrkrs $$
119,2005,605,"Michael,Bloomberg",Individual,6/30/2005 00:00:00,Staten Island,NY,10303.0,1375,Campaign Workers Salaries,Campgn Wrkrs $$
120,2005,AY,"Fernando,Ferrer",Individual,11/8/2005 00:00:00,New York,NY,10027.0,100,Campaign Workers Salaries,Campgn Wrkrs $$
121,2005,BB,"Anthony,Weiner",Individual,9/15/2005 00:00:00,Brooklyn,NY,11211.0,198,Campaign Workers Salaries,Campgn Wrkrs $$
122,2005,605,"Michael,Bloomberg",Other,11/10/2005 00:00:00,Brooklyn,NY,11205.0,1626,Other,Other: explntion
123,2005,605,"Michael,Bloomberg",Corporation,4/8/2005 00:00:00,New York,NY,10018.0,52,Office Expenses,Office Expenses
124,2005,605,"Michael,Bloomberg",Corporation,1/5/2006 00:00:00,New York,NY,10176.0,921,Office Expenses,Office Expenses
125,2005,605,"Michael,Bloomberg",Corporation,1/6/2006 00:00:00,New York,NY,10176.0,1043,Office Expenses,Office Expenses
126,2005,605,"Michael,Bloomberg",Corporation,1/6/2006 00:00:00,New York,NY,10176.0,921,Office Expenses,Office Expenses
127,2005,605,"Michael,Bloomberg",Corporation,1/6/2006 00:00:00,New York,NY,10176.0,921,Office Expenses,Office Expenses
128,2005,605,"Michael,Bloomberg",Corporation,3/24/2005 00:00:00,New York,NY,10176.0,76,Office Expenses,Office Expenses
129,2005,605,"Michael,Bloomberg",Corporation,3/24/2005 00:00:00,New York,NY,10176.0,760,Office Expenses,Office Expenses
130,2005,605,"Michael,Bloomberg",Corporation,4/25/2005 00:00:00,New York,NY,10176.0,923,Office Expenses,Office Expenses
131,2005,605,"Michael,Bloomberg",Corporation,10/20/2005 00:00:00,New York,NY,10176.0,406,Office Expenses,Office Expenses
132,2005,605,"Michael,Bloomberg",Corporation,10/20/2005 00:00:00,New York,NY,10176.0,1043,Office Expenses,Office Expenses
133,2005,605,"Michael,Bloomberg",Corporation,10/20/2005 00:00:00,New York,NY,10176.0,406,Office Expenses,Office Expenses
134,2005,605,"Michael,Bloomberg",Corporation,10/20/2005 00:00:00,New York,NY,10176.0,1043,Office Expenses,Office Expenses
135,2005,605,"Michael,Bloomberg",Corporation,9/30/2005 00:00:00,New York,NY,10176.0,975,Office Expenses,Office Expenses
136,2005,605,"Michael,Bloomberg",Corporation,9/30/2005 00:00:00,New York,NY,10176.0,975,Office Expenses,Office Expenses
137,2005,605,"Michael,Bloomberg",Corporation,9/30/2005 00:00:00,New York,NY,10176.0,419,Office Expenses,Office Expenses
138,2005,605,"Michael,Bloomberg",Corporation,9/30/2005 00:00:00,New York,NY,10176.0,802,Office Expenses,Office Expenses
139,2005,605,"Michael,Bloomberg",Corporation,10/13/2005 00:00:00,New York,NY,10176.0,1043,Office Expenses,Office Expenses
140,2005,605,"Michael,Bloomberg",Corporation,3/24/2005 00:00:00,New York,NY,10176.0,268,Office Expenses,Office Expenses
141,2005,605,"Michael,Bloomberg",Corporation,3/24/2005 00:00:00,New York,NY,10176.0,76,Office Expenses,Office Expenses
142,2005,605,"Michael,Bloomberg",Corporation,3/24/2005 00:00:00,New York,NY,10176.0,706,Office Expenses,Office Expenses
143,2005,605,"Michael,Bloomberg",Corporation,8/31/2005 00:00:00,New York,NY,10176.0,975,Office Expenses,Office Expenses
144,2005,605,"Michael,Bloomberg",Corporation,11/10/2005 00:00:00,New York,NY,10176.0,406,Office Expenses,Office Expenses
145,2005,605,"Michael,Bloomberg",Corporation,11/10/2005 00:00:00,New York,NY,10176.0,1043,Office Expenses,Office Expenses
146,2005,605,"Michael,Bloomberg",Corporation,11/8/2005 00:00:00,New York,NY,10176.0,1043,Office Expenses,Office Expenses
147,2005,605,"Michael,Bloomberg",Corporation,11/8/2005 00:00:00,New York,NY,10176.0,406,Office Expenses,Office Expenses
148,2005,605,"Michael,Bloomberg",Corporation,11/8/2005 00:00:00,New York,NY,10176.0,93,Office Expenses,Office Expenses
149,2005,605,"Michael,Bloomberg",Corporation,10/31/2005 00:00:00,New York,NY,10176.0,62,Office Expenses,Office Expenses
150,2005,605,"Michael,Bloomberg",Corporation,10/31/2005 00:00:00,New York,NY,10176.0,1043,Office Expenses,Office Expenses
151,2005,605,"Michael,Bloomberg",Corporation,10/31/2005 00:00:00,New York,NY,10176.0,406,Office Expenses,Office Expenses
152,2005,605,"Michael,Bloomberg",Corporation,7/8/2005 00:00:00,New York,NY,10176.0,759,Office Expenses,Office Expenses
153,2005,605,"Michael,Bloomberg",Corporation,7/8/2005 00:00:00,New York,NY,10176.0,921,Office Expenses,Office Expenses
154,2005,605,"Michael,Bloomberg",Corporation,7/8/2005 00:00:00,New York,NY,10176.0,921,Office Expenses,Office Expenses
155,2005,605,"Michael,Bloomberg",Corporation,6/6/2005 00:00:00,New York,NY,10176.0,923,Office Expenses,Office Expenses
156,2005,605,"Michael,Bloomberg",Corporation,5/23/2005 00:00:00,New York,NY,10176.0,923,Office Expenses,Office Expenses
157,2005,605,"Michael,Bloomberg",Corporation,5/23/2005 00:00:00,New York,NY,10176.0,923,Office Expenses,Office Expenses
158,2005,605,"Michael,Bloomberg",Corporation,5/23/2005 00:00:00,New York,NY,10176.0,923,Office Expenses,Office Expenses
159,2005,605,"Michael,Bloomberg",Corporation,6/28/2005 00:00:00,New York,NY,10176.0,923,Office Expenses,Office Expenses
160,2005,605,"Michael,Bloomberg",Corporation,6/28/2005 00:00:00,New York,NY,10176.0,923,Office Expenses,Office Expenses
161,2005,605,"Michael,Bloomberg",Corporation,6/14/2005 00:00:00,New York,NY,10176.0,923,Office Expenses,Office Expenses
162,2005,605,"Michael,Bloomberg",Corporation,6/14/2005 00:00:00,New York,NY,10176.0,299,Office Expenses,Office Expenses
163,2005,605,"Michael,Bloomberg",Corporation,6/14/2005 00:00:00,New York,NY,10176.0,923,Office Expenses,Office Expenses
164,2005,605,"Michael,Bloomberg",Corporation,1/4/2006 00:00:00,New York,NY,10176.0,124,Office Expenses,Office Expenses
165,2005,605,"Michael,Bloomberg",Corporation,1/4/2006 00:00:00,New York,NY,10176.0,921,Office Expenses,Office Expenses
166,2005,605,"Michael,Bloomberg",Corporation,12/14/2005 00:00:00,New York,NY,10176.0,474,Office Expenses,Office Expenses
167,2005,605,"Michael,Bloomberg",Corporation,12/14/2005 00:00:00,New York,NY,10176.0,474,Office Expenses,Office Expenses
168,2005,605,"Michael,Bloomberg",Corporation,12/14/2005 00:00:00,New York,NY,10176.0,1043,Office Expenses,Office Expenses
169,2005,605,"Michael,Bloomberg",Corporation,12/19/2005 00:00:00,New York,NY,10176.0,553,Office Expenses,Office Expenses
170,2005,605,"Michael,Bloomberg",Corporation,8/15/2005 00:00:00,New York,NY,10176.0,759,Office Expenses,Office Expenses
171,2005,605,"Michael,Bloomberg",Corporation,8/17/2005 00:00:00,New York,NY,10176.0,921,Office Expenses,Office Expenses
172,2005,605,"Michael,Bloomberg",Corporation,8/17/2005 00:00:00,New York,NY,10176.0,921,Office Expenses,Office Expenses
173,2005,605,"Michael,Bloomberg",Corporation,7/28/2005 00:00:00,New York,NY,10176.0,921,Office Expenses,Office Expenses
174,2005,605,"Michael,Bloomberg",Corporation,7/28/2005 00:00:00,New York,NY,10176.0,921,Office Expenses,Office Expenses
175,2005,605,"Michael,Bloomberg",Corporation,4/11/2005 00:00:00,New York,NY,10176.0,923,Office Expenses,Office Expenses
176,2005,605,"Michael,Bloomberg",Corporation,5/9/2005 00:00:00,New York,NY,10176.0,923,Office Expenses,Office Expenses
177,2005,605,"Michael,Bloomberg",Corporation,5/9/2005 00:00:00,New York,NY,10176.0,923,Office Expenses,Office Expenses
178,2005,605,"Michael,Bloomberg",Corporation,5/5/2005 00:00:00,New York,NY,10176.0,760,Office Expenses,Office Expenses
179,2005,605,"Michael,Bloomberg",Corporation,11/29/2005 00:00:00,New York,NY,10176.0,474,Office Expenses,Office Expenses
180,2005,605,"Michael,Bloomberg",Corporation,8/23/2005 00:00:00,New York,NY,10176.0,921,Office Expenses,Office Expenses
181,2005,605,"Michael,Bloomberg",Corporation,8/23/2005 00:00:00,New York,NY,10176.0,921,Office Expenses,Office Expenses
182,2005,605,"Michael,Bloomberg",Corporation,9/7/2005 00:00:00,New York,NY,10176.0,975,Office Expenses,Office Expenses
183,2005,605,"Michael,Bloomberg",Individual,10/24/2005 00:00:00,Brooklyn,NY,11219.0,531,Campaign Workers Salaries,Campgn Wrkrs $$
184,2005,605,"Michael,Bloomberg",Individual,11/15/2005 00:00:00,Brooklyn,NY,11219.0,531,Campaign Workers Salaries,Campgn Wrkrs $$
185,2005,605,"Michael,Bloomberg",Individual,9/15/2005 00:00:00,Brooklyn,NY,11219.0,441,Campaign Workers Salaries,Campgn Wrkrs $$
186,2005,605,"Michael,Bloomberg",Individual,11/30/2005 00:00:00,Brooklyn,NY,11219.0,147,Campaign Workers Salaries,Campgn Wrkrs $$
187,2005,605,"Michael,Bloomberg",Individual,9/30/2005 00:00:00,Brooklyn,NY,11219.0,531,Campaign Workers Salaries,Campgn Wrkrs $$
188,2005,605,"Michael,Bloomberg",Individual,10/14/2005 00:00:00,Brooklyn,NY,11219.0,531,Campaign Workers Salaries,Campgn Wrkrs $$
189,2005,605,"Michael,Bloomberg",Corporation,11/10/2005 00:00:00,New York,NY,10018.0,570,Other,Other: explntion
190,2005,605,"Michael,Bloomberg",Corporation,11/10/2005 00:00:00,New York,NY,10018.0,570,Other,Other: explntion
191,2005,605,"Michael,Bloomberg",Corporation,11/10/2005 00:00:00,New York,NY,10018.0,570,Other,Other: explntion
192,2005,605,"Michael,Bloomberg",Corporation,11/30/2005 00:00:00,New York,NY,10018.0,738,Other,Other: explntion
193,2005,605,"Michael,Bloomberg",Corporation,11/30/2005 00:00:00,New York,NY,10018.0,1890,Other,Other: explntion
194,2005,605,"Michael,Bloomberg",Corporation,10/31/2005 00:00:00,New York,NY,10018.0,654,Other,Other: explntion
195,2005,605,"Michael,Bloomberg",Corporation,10/31/2005 00:00:00,New York,NY,10018.0,654,Other,Other: explntion
196,2005,605,"Michael,Bloomberg",Corporation,10/31/2005 00:00:00,New York,NY,10018.0,1626,Other,Other: explntion
197,2005,605,"Michael,Bloomberg",Corporation,10/31/2005 00:00:00,New York,NY,10018.0,654,Other,Other: explntion
198,2005,605,"Michael,Bloomberg",Corporation,2/14/2005 00:00:00,Hoboken,NJ,7030.0,611,Other,Other: explntion
199,2005,605,"Michael,Bloomberg",Corporation,2/14/2005 00:00:00,Hoboken,NJ,7030.0,1223,Other,Other: explntion
200,2005,605,"Michael,Bloomberg",Other,8/9/2005 00:00:00,New York,NY,10013.0,178,Office Expenses,Office Expenses
201,2005,605,"Michael,Bloomberg",Other,9/9/2005 00:00:00,New York,NY,10013.0,304,Office Expenses,Office Expenses
202,2005,605,"Michael,Bloomberg",Other,9/9/2005 00:00:00,New York,NY,10013.0,233,Office Expenses,Office Expenses
203,2005,605,"Michael,Bloomberg",Other,11/30/2005 00:00:00,New York,NY,10013.0,220,Office Expenses,Office Expenses
204,2005,AY,"Fernando,Ferrer",Corporation,6/8/2004 00:00:00,New York,NY,10001.0,217,Other,Other: explntion
205,2005,605,"Michael,Bloomberg",Corporation,8/9/2005 00:00:00,New York,NY,10001.0,708,Office Expenses,Office Expenses
206,2005,605,"Michael,Bloomberg",Corporation,3/3/2005 00:00:00,New York,NY,10001.0,1858,Office Expenses,Office Expenses
207,2005,605,"Michael,Bloomberg",Corporation,3/3/2005 00:00:00,New York,NY,10001.0,248,Office Expenses,Office Expenses
208,2005,B6,"C. Virginia,Fields",Individual,9/13/2005 00:00:00,New York,NY,10040.0,150,Other,Other: explntion
