Election,CandidateID,CandidateName,ContributionType,City,State,ZipCode,Amount,PurposeCode,Purpose
2021,2451,"Kathryn,Garcia",Corporation,Brooklyn,NY,11237,2369.97,Other,Other: explntion
2021,148,"Scott,Stringer",Corporation,Monroe,NY,10950,500,Printing Expenses,Print Ads
2021,1545,"Eric,Adams",Corporation,Monroe,NY,10950,2000,Other,Other: explntion
2021,2546,"Andrew,Yang",Corporation,Kiryas Joel,NY,10950,5050,Professional Services,Prof. Srvcs.
2021,2546,"Andrew,Yang",Corporation,Kiryas Joel,NY,10950,5054.53,Professional Services,Prof. Srvcs.
2021,2546,"Andrew,Yang",Corporation,Kiryas Joel,NY,10950,2500,Professional Services,Prof. Srvcs.
2021,2546,"Andrew,Yang",Corporation,Kiryas Joel,NY,10950,2500,Professional Services,Prof. Srvcs.
2021,2546,"Andrew,Yang",Corporation,Kiryas Joel,NY,10950,2500,Professional Services,Prof. Srvcs.
2021,2393,"Maya,Wiley",Individual,Bronx,NY,10460,65.77,Campaign Workers Salaries,Campgn Wrkrs $$
2021,2242,"Dianne,Morales",Individual,,,,2000,Campaign Workers Salaries,Campgn Wrkrs $$
2021,2242,"Dianne,Morales",Individual,,,,1766.66,Campaign Workers Salaries,Campgn Wrkrs $$
2021,2242,"Dianne,Morales",Individual,,,,2940,Campaign Workers Salaries,Campgn Wrkrs $$
2021,2242,"Dianne,Morales",Individual,,,,2369.23,Campaign Workers Salaries,Campgn Wrkrs $$
2021,2451,"Kathryn,Garcia",Individual,,,,200,Other,Other: explntion
2021,2393,"Maya,Wiley",Other,New York,NY,10006,250,Other,Other: explntion
2021,2393,"Maya,Wiley",Individual,Scarsdale,NY,10583,1625.34,Campaign Workers Salaries,Campgn Wrkrs $$
2021,2393,"Maya,Wiley",Individual,Scarsdale,NY,10583,935.79,Campaign Workers Salaries,Campgn Wrkrs $$
2021,2393,"Maya,Wiley",Individual,Scarsdale,NY,10583,1625.34,Campaign Workers Salaries,Campgn Wrkrs $$
2021,2393,"Maya,Wiley",Individual,Scarsdale,NY,10583,1625.34,Campaign Workers Salaries,Campgn Wrkrs $$
2021,2393,"Maya,Wiley",Individual,Scarsdale,NY,10583,1625.34,Campaign Workers Salaries,Campgn Wrkrs $$
2021,2393,"Maya,Wiley",Individual,Scarsdale,NY,10583,1625.34,Campaign Workers Salaries,Campgn Wrkrs $$
2021,2393,"Maya,Wiley",Individual,Scarsdale,NY,10583,1625.34,Campaign Workers Salaries,Campgn Wrkrs $$
2021,1545,"Eric,Adams",Corporation,Brooklyn,NY,11201,7500,Petition Expenses,Petition Expns.
2021,1545,"Eric,Adams",Corporation,Brooklyn,NY,11201,680.57,Office Rent,Office Rent
2021,2393,"Maya,Wiley",Corporation,Brooklyn,NY,11233,16.31,Fundraising,Fundraising
2021,2550,"Stacey,Prussman",Corporation,Dripping Springs,TX,78620,3500,Petition Expenses,Petition Expns.
2021,2393,"Maya,Wiley",Other,,,,500,Fundraising,Fundraising
2021,1160,"Ruben,Diaz Jr.",Limited Liability Company,Bronx,NY,10472,350,Other,Other: explntion
2021,2393,"Maya,Wiley",Other,Brooklyn,NY,11218,357.04,Fundraising,Fundraising
2021,2393,"Maya,Wiley",Other,Brooklyn,NY,11218,10.89,Fundraising,Fundraising
2021,2546,"Andrew,Yang",Individual,Bronx,NY,10452,1750,Campaign Workers Salaries,Campgn Wrkrs $$
2021,2546,"Andrew,Yang",Individual,Bronx,NY,10452,1750,Campaign Workers Salaries,Campgn Wrkrs $$
2021,2546,"Andrew,Yang",Individual,Bronx,NY,10452,1750,Campaign Workers Salaries,Campgn Wrkrs $$
2021,2546,"Andrew,Yang",Individual,Bronx,NY,10452,1750,Campaign Workers Salaries,Campgn Wrkrs $$
2021,2574,"Fernando,Mateo",Corporation,Brooklyn,NY,11226,11893.41,Professional Services,Prof. Srvcs.
2021,1545,"Eric,Adams",Corporation,,,,375.19,Other,Other: explntion
2021,1545,"Eric,Adams",Corporation,,,,300.56,Office Expenses,Office Expenses
2021,1545,"Eric,Adams",Corporation,,,,4.13,Other,Other: explntion
2021,1545,"Eric,Adams",Corporation,,,,12.76,Other,Other: explntion
2021,1545,"Eric,Adams",Corporation,,,,12.76,Other,Other: explntion
2021,1545,"Eric,Adams",Corporation,,,,70.44,Other,Other: explntion
2021,1545,"Eric,Adams",Corporation,,,,15.4,Other,Other: explntion
2021,1545,"Eric,Adams",Corporation,,,,44.96,Other,Other: explntion
2021,1545,"Eric,Adams",Corporation,,,,15.26,Other,Other: explntion
2021,1545,"Eric,Adams",Corporation,,,,11.96,Other,Other: explntion
2021,1545,"Eric,Adams",Corporation,,,,10.07,Other,Other: explntion
2021,1545,"Eric,Adams",Corporation,,,,24.32,Other,Other: explntion
2021,1545,"Eric,Adams",Corporation,,,,4.82,Other,Other: explntion
2021,1545,"Eric,Adams",Corporation,,,,4.82,Other,Other: explntion
2021,1545,"Eric,Adams",Corporation,,,,4.82,Other,Other: explntion
2021,1545,"Eric,Adams",Corporation,,,,4.44,Other,Other: explntion
2021,1545,"Eric,Adams",Corporation,,,,11,Other,Other: explntion
2021,1545,"Eric,Adams",Corporation,,,,651.71,Other,Other: explntion
2021,1545,"Eric,Adams",Corporation,,,,57.84,Other,Other: explntion
2021,1545,"Eric,Adams",Corporation,,,,474.61,Other,Other: explntion
2021,1545,"Eric,Adams",Corporation,,,,250.98,Office Expenses,Office Expenses
2021,1545,"Eric,Adams",Corporation,,,,13.82,Office Expenses,Office Expenses
2021,1545,"Eric,Adams",Corporation,,,,5.56,Office Expenses,Office Expenses
2021,1545,"Eric,Adams",Corporation,,,,9.31,Office Expenses,Office Expenses
2021,1545,"Eric,Adams",Corporation,,,,105.25,Office Expenses,Office Expenses
2021,1545,"Eric,Adams",Corporation,,,,95.08,Office Expenses,Office Expenses
2021,1545,"Eric,Adams",Corporation,,,,96.84,Office Expenses,Office Expenses
2021,1545,"Eric,Adams",Corporation,,,,59.53,Office Expenses,Office Expenses
2021,1545,"Eric,Adams",Corporation,,,,285.65,Other,Other: explntion
2021,2236,"Joycelyn,Taylor",Corporation,,,,16.85,Fundraising,Fundraising
2021,2236,"Joycelyn,Taylor",Corporation,,,,42.67,Fundraising,Fundraising
2021,2236,"Joycelyn,Taylor",Corporation,,,,95.25,Fundraising,Fundraising
2021,2236,"Joycelyn,Taylor",Corporation,,,,12.63,Fundraising,Fundraising
2021,2236,"Joycelyn,Taylor",Corporation,,,,19.14,Fundraising,Fundraising
2021,2236,"Joycelyn,Taylor",Corporation,,,,20.14,Fundraising,Fundraising
2021,2236,"Joycelyn,Taylor",Corporation,,,,13.01,Fundraising,Fundraising
2021,2236,"Joycelyn,Taylor",Corporation,,,,47.72,Fundraising,Fundraising
2021,2236,"Joycelyn,Taylor",Corporation,,,,101.43,Other,Other: explntion
2021,2236,"Joycelyn,Taylor",Corporation,,,,12.84,Fundraising,Fundraising
2021,2236,"Joycelyn,Taylor",Corporation,,,,15.88,Other,Other: explntion
2021,148,"Scott,Stringer",Corporation,Somerville,MA,2144,58.53,Fundraising,Fundraising
2021,148,"Scott,Stringer",Corporation,Somerville,MA,2144,460.5,Other,Other: explntion
2021,148,"Scott,Stringer",Corporation,Somerville,MA,2144,326.43,Other,Other: explntion
2021,148,"Scott,Stringer",Corporation,Somerville,MA,2144,210.45,Other,Other: explntion
2021,148,"Scott,Stringer",Corporation,Somerville,MA,2144,208.1,Fundraising,Fundraising
2021,148,"Scott,Stringer",Corporation,Somerville,MA,2144,1161.15,Other,Other: explntion
2021,148,"Scott,Stringer",Corporation,Somerville,MA,2144,134.22,Fundraising,Fundraising
2021,148,"Scott,Stringer",Corporation,Somerville,MA,2144,1609.65,Other,Other: explntion
2021,148,"Scott,Stringer",Corporation,Somerville,MA,2144,15.15,Other,Other: explntion
2021,148,"Scott,Stringer",Corporation,Somerville,MA,2144,25.95,Other,Other: explntion
2021,148,"Scott,Stringer",Corporation,Somerville,MA,2144,79.68,Other,Other: explntion
2021,148,"Scott,Stringer",Corporation,Somerville,MA,2144,138.18,Other,Other: explntion
2021,148,"Scott,Stringer",Corporation,Somerville,MA,2144,30.15,Other,Other: explntion
2021,148,"Scott,Stringer",Corporation,Somerville,MA,2144,153,Fundraising,Fundraising
2021,148,"Scott,Stringer",Corporation,Somerville,MA,2144,307.98,Fundraising,Fundraising
2021,148,"Scott,Stringer",Corporation,Somerville,MA,2144,24.9,Fundraising,Fundraising
2021,148,"Scott,Stringer",Corporation,Somerville,MA,2144,10.17,Fundraising,Fundraising
2021,148,"Scott,Stringer",Corporation,Somerville,MA,2144,30.18,Fundraising,Fundraising
2021,148,"Scott,Stringer",Corporation,Somerville,MA,2144,124.61,Fundraising,Fundraising
2021,148,"Scott,Stringer",Corporation,Somerville,MA,2144,85.36,Fundraising,Fundraising
2021,148,"Scott,Stringer",Corporation,Somerville,MA,2144,85.36,Fundraising,Fundraising
2021,148,"Scott,Stringer",Corporation,Somerville,MA,2144,217.85,Fundraising,Fundraising
2021,148,"Scott,Stringer",Corporation,Somerville,MA,2144,59.73,Fundraising,Fundraising
2021,148,"Scott,Stringer",Corporation,Somerville,MA,2144,125.41,Fundraising,Fundraising
2021,148,"Scott,Stringer",Corporation,Somerville,MA,2144,672.29,Fundraising,Fundraising
2021,148,"Scott,Stringer",Corporation,Somerville,MA,2144,290.55,Fundraising,Fundraising
2021,148,"Scott,Stringer",Corporation,Somerville,MA,2144,810.84,Fundraising,Fundraising
2021,148,"Scott,Stringer",Corporation,Somerville,MA,2144,1353.82,Fundraising,Fundraising
2021,148,"Scott,Stringer",Corporation,Somerville,MA,2144,255.81,Fundraising,Fundraising
2021,148,"Scott,Stringer",Corporation,Somerville,MA,2144,120.86,Fundraising,Fundraising
2021,148,"Scott,Stringer",Corporation,Somerville,MA,2144,79.54,Fundraising,Fundraising
2021,148,"Scott,Stringer",Corporation,Somerville,MA,2144,300.78,Fundraising,Fundraising
2021,148,"Scott,Stringer",Corporation,Somerville,MA,2144,21.63,Fundraising,Fundraising
2021,148,"Scott,Stringer",Corporation,Somerville,MA,2144,977.52,Fundraising,Fundraising
2021,148,"Scott,Stringer",Corporation,Somerville,MA,2144,135.46,Fundraising,Fundraising
2021,148,"Scott,Stringer",Corporation,Somerville,MA,2144,704.66,Fundraising,Fundraising
2021,148,"Scott,Stringer",Corporation,Somerville,MA,2144,618.84,Fundraising,Fundraising
2021,148,"Scott,Stringer",Corporation,Somerville,MA,2144,483.86,Fundraising,Fundraising
2021,148,"Scott,Stringer",Corporation,Somerville,MA,2144,1366.82,Fundraising,Fundraising
2021,148,"Scott,Stringer",Corporation,Somerville,MA,2144,3258.18,Fundraising,Fundraising
2021,148,"Scott,Stringer",Corporation,Somerville,MA,2144,966.3,Fundraising,Fundraising
2021,148,"Scott,Stringer",Corporation,Somerville,MA,2144,2471.69,Fundraising,Fundraising
2021,148,"Scott,Stringer",Corporation,Somerville,MA,2144,1651.43,Fundraising,Fundraising
2021,148,"Scott,Stringer",Corporation,Somerville,MA,2144,1666.46,Fundraising,Fundraising
2021,1991,"Aaron,Foldenauer",Corporation,Somerville,MA,2144,5.39,Professional Services,Prof. Srvcs.
2021,1991,"Aaron,Foldenauer",Corporation,Somerville,MA,2144,16.13,Professional Services,Prof. Srvcs.
2021,1991,"Aaron,Foldenauer",Corporation,Somerville,MA,2144,38.26,Professional Services,Prof. Srvcs.
2021,1991,"Aaron,Foldenauer",Corporation,Somerville,MA,2144,27.76,Professional Services,Prof. Srvcs.
2021,1991,"Aaron,Foldenauer",Corporation,Somerville,MA,2144,5.25,Professional Services,Prof. Srvcs.
2021,1991,"Aaron,Foldenauer",Corporation,Somerville,MA,2144,3,Professional Services,Prof. Srvcs.
2021,1991,"Aaron,Foldenauer",Corporation,Somerville,MA,2144,2.25,Professional Services,Prof. Srvcs.
2021,1991,"Aaron,Foldenauer",Corporation,Somerville,MA,2144,26.78,Professional Services,Prof. Srvcs.
2021,1991,"Aaron,Foldenauer",Corporation,Somerville,MA,2144,1.65,Professional Services,Prof. Srvcs.
2021,1991,"Aaron,Foldenauer",Corporation,Somerville,MA,2144,4.88,Professional Services,Prof. Srvcs.
2021,1991,"Aaron,Foldenauer",Corporation,Somerville,MA,2144,3,Professional Services,Prof. Srvcs.
2021,1991,"Aaron,Foldenauer",Corporation,Somerville,MA,2144,1.49,Professional Services,Prof. Srvcs.
2021,1991,"Aaron,Foldenauer",Corporation,Somerville,MA,2144,1.49,Professional Services,Prof. Srvcs.
2021,1991,"Aaron,Foldenauer",Corporation,Somerville,MA,2144,5.24,Professional Services,Prof. Srvcs.
2021,1991,"Aaron,Foldenauer",Corporation,Somerville,MA,2144,3.74,Professional Services,Prof. Srvcs.
2021,1991,"Aaron,Foldenauer",Corporation,Somerville,MA,2144,13.64,Professional Services,Prof. Srvcs.
2021,1991,"Aaron,Foldenauer",Corporation,Somerville,MA,2144,8.99,Professional Services,Prof. Srvcs.
2021,1991,"Aaron,Foldenauer",Corporation,Somerville,MA,2144,10.64,Professional Services,Prof. Srvcs.
2021,1991,"Aaron,Foldenauer",Corporation,Somerville,MA,2144,17.24,Professional Services,Prof. Srvcs.
2021,1991,"Aaron,Foldenauer",Corporation,Somerville,MA,2144,10.12,Professional Services,Prof. Srvcs.
2021,1991,"Aaron,Foldenauer",Corporation,Somerville,MA,2144,3.74,Professional Services,Prof. Srvcs.
2021,1991,"Aaron,Foldenauer",Corporation,Somerville,MA,2144,9.42,Professional Services,Prof. Srvcs.
2021,1991,"Aaron,Foldenauer",Corporation,Somerville,MA,2144,9.37,Professional Services,Prof. Srvcs.
2021,1991,"Aaron,Foldenauer",Corporation,Somerville,MA,2144,8.69,Professional Services,Prof. Srvcs.
2021,1991,"Aaron,Foldenauer",Corporation,Somerville,MA,2144,-1.49,,
2021,2242,"Dianne,Morales",Corporation,,,,108.33,Fundraising,Fundraising
2021,2242,"Dianne,Morales",Corporation,,,,77.52,Fundraising,Fundraising
2021,2242,"Dianne,Morales",Corporation,,,,168.2,Fundraising,Fundraising
2021,2242,"Dianne,Morales",Corporation,,,,155.13,Fundraising,Fundraising
2021,2242,"Dianne,Morales",Corporation,,,,111.38,Fundraising,Fundraising
2021,2242,"Dianne,Morales",Corporation,,,,145.73,Fundraising,Fundraising
2021,2242,"Dianne,Morales",Corporation,,,,701,Fundraising,Fundraising
2021,2242,"Dianne,Morales",Corporation,,,,237.46,Fundraising,Fundraising
2021,2242,"Dianne,Morales",Corporation,,,,191.72,Fundraising,Fundraising
2021,2242,"Dianne,Morales",Corporation,,,,172.85,Fundraising,Fundraising
2021,2242,"Dianne,Morales",Corporation,,,,81.44,Fundraising,Fundraising
2021,2242,"Dianne,Morales",Corporation,,,,619.07,Fundraising,Fundraising
2021,2242,"Dianne,Morales",Corporation,,,,54.67,Fundraising,Fundraising
2021,2242,"Dianne,Morales",Corporation,,,,37.1,Fundraising,Fundraising
2021,2242,"Dianne,Morales",Corporation,,,,29.28,Fundraising,Fundraising
2021,2242,"Dianne,Morales",Corporation,,,,184.59,Fundraising,Fundraising
2021,2242,"Dianne,Morales",Corporation,,,,614.91,Fundraising,Fundraising
2021,2242,"Dianne,Morales",Corporation,,,,183.07,Fundraising,Fundraising
2021,2242,"Dianne,Morales",Corporation,,,,162.67,Fundraising,Fundraising
2021,2242,"Dianne,Morales",Corporation,,,,260.75,Fundraising,Fundraising
2021,2242,"Dianne,Morales",Corporation,,,,509.62,Fundraising,Fundraising
2021,2242,"Dianne,Morales",Corporation,,,,585.29,Fundraising,Fundraising
2021,2242,"Dianne,Morales",Corporation,,,,1217.51,Fundraising,Fundraising
2021,2242,"Dianne,Morales",Corporation,,,,648.03,Fundraising,Fundraising
2021,2242,"Dianne,Morales",Corporation,,,,2593.64,Office Expenses,Office Expenses
2021,2242,"Dianne,Morales",Corporation,,,,1218.14,Office Expenses,Office Expenses
2021,2242,"Dianne,Morales",Corporation,,,,500,Office Expenses,Office Expenses
2021,2242,"Dianne,Morales",Corporation,,,,2494.19,Office Expenses,Office Expenses
2021,2393,"Maya,Wiley",Corporation,Somerville,MA,,5232.99,Fundraising,Fundraising
2021,2393,"Maya,Wiley",Corporation,Somerville,MA,,7888,Fundraising,Fundraising
2021,2393,"Maya,Wiley",Corporation,Somerville,MA,,617,Fundraising,Fundraising
2021,2393,"Maya,Wiley",Corporation,Somerville,MA,,127,Fundraising,Fundraising
2021,2393,"Maya,Wiley",Corporation,Somerville,MA,,1055.51,Fundraising,Fundraising
2021,2393,"Maya,Wiley",Corporation,Somerville,MA,,1300.36,Fundraising,Fundraising
2021,2393,"Maya,Wiley",Corporation,Somerville,MA,,1951,Fundraising,Fundraising
2021,2393,"Maya,Wiley",Corporation,Somerville,MA,,2182.64,Fundraising,Fundraising
2021,2393,"Maya,Wiley",Corporation,Somerville,MA,,3205.12,Fundraising,Fundraising
2021,2393,"Maya,Wiley",Corporation,Somerville,MA,,2784.4,Fundraising,Fundraising
2021,2393,"Maya,Wiley",Corporation,Somerville,MA,,3245.81,Fundraising,Fundraising
2021,2393,"Maya,Wiley",Corporation,Somerville,MA,,1899.46,Fundraising,Fundraising
2021,2393,"Maya,Wiley",Corporation,Somerville,MA,,455,Fundraising,Fundraising
2021,2393,"Maya,Wiley",Corporation,Somerville,MA,,5279.92,Fundraising,Fundraising
2021,2451,"Kathryn,Garcia",Corporation,West Somerville,MA,2144,7205.45,Other,Other: explntion
2021,2451,"Kathryn,Garcia",Corporation,West Somerville,MA,2144,94.38,Other,Other: explntion
2021,2451,"Kathryn,Garcia",Corporation,West Somerville,MA,2144,357.65,Other,Other: explntion
2021,2451,"Kathryn,Garcia",Corporation,West Somerville,MA,2144,680.36,Other,Other: explntion
2021,2451,"Kathryn,Garcia",Corporation,West Somerville,MA,2144,750,Other,Other: explntion
2021,2451,"Kathryn,Garcia",Corporation,West Somerville,MA,2144,541.13,Other,Other: explntion
2021,2451,"Kathryn,Garcia",Corporation,West Somerville,MA,2144,750,Other,Other: explntion
2021,2451,"Kathryn,Garcia",Corporation,West Somerville,MA,2144,1097.62,Other,Other: explntion
2021,2451,"Kathryn,Garcia",Corporation,West Somerville,MA,2144,1510.58,Other,Other: explntion
2021,2451,"Kathryn,Garcia",Corporation,West Somerville,MA,2144,1405.77,Other,Other: explntion
2021,2451,"Kathryn,Garcia",Corporation,West Somerville,MA,2144,2505.09,Fundraising,Fundraising
2021,2451,"Kathryn,Garcia",Corporation,West Somerville,MA,2144,1705.91,Other,Other: explntion
2021,2451,"Kathryn,Garcia",Corporation,West Somerville,MA,2144,12884.41,Other,Other: explntion
2021,2494,"Isaac,Wright Jr.",Corporation,West Somerville,MA,,135.06,Other,Other: explntion
2021,2494,"Isaac,Wright Jr.",Corporation,West Somerville,MA,,540.31,Other,Other: explntion
2021,2494,"Isaac,Wright Jr.",Corporation,West Somerville,MA,,21.66,Other,Other: explntion
2021,2494,"Isaac,Wright Jr.",Corporation,West Somerville,MA,,8.14,Other,Other: explntion
2021,2494,"Isaac,Wright Jr.",Corporation,West Somerville,MA,,303.27,Other,Other: explntion
2021,2303,"Shaun,Donovan",Corporation,West Somerville,MA,2144,3244.3,Fundraising,Fundraising
2021,2303,"Shaun,Donovan",Corporation,West Somerville,MA,2144,1811.61,Fundraising,Fundraising
2021,2303,"Shaun,Donovan",Corporation,West Somerville,MA,2144,142.9,Fundraising,Fundraising
2021,2303,"Shaun,Donovan",Corporation,West Somerville,MA,2144,5717.24,Fundraising,Fundraising
2021,2303,"Shaun,Donovan",Corporation,West Somerville,MA,2144,853.94,Fundraising,Fundraising
2021,2303,"Shaun,Donovan",Corporation,West Somerville,MA,2144,264.61,Fundraising,Fundraising
2021,2303,"Shaun,Donovan",Corporation,West Somerville,MA,2144,319.13,Fundraising,Fundraising
2021,2303,"Shaun,Donovan",Corporation,West Somerville,MA,2144,488.72,Fundraising,Fundraising
2021,2303,"Shaun,Donovan",Corporation,West Somerville,MA,2144,1992.66,Fundraising,Fundraising
2021,2303,"Shaun,Donovan",Corporation,West Somerville,MA,2144,3086.95,Fundraising,Fundraising
2021,2303,"Shaun,Donovan",Corporation,West Somerville,MA,2144,3882.99,Fundraising,Fundraising
2021,2303,"Shaun,Donovan",Corporation,West Somerville,MA,2144,7274.23,Fundraising,Fundraising
2021,2303,"Shaun,Donovan",Corporation,West Somerville,MA,2144,265.91,Fundraising,Fundraising
2021,2303,"Shaun,Donovan",Corporation,West Somerville,MA,2144,543.42,Fundraising,Fundraising
2021,2303,"Shaun,Donovan",Corporation,West Somerville,MA,2144,1532.06,Fundraising,Fundraising
2021,2303,"Shaun,Donovan",Corporation,West Somerville,MA,2144,832.47,Fundraising,Fundraising
2021,2303,"Shaun,Donovan",Corporation,West Somerville,MA,2144,2099.38,Fundraising,Fundraising
2021,2303,"Shaun,Donovan",Corporation,West Somerville,MA,2144,1250.76,Fundraising,Fundraising
2021,2303,"Shaun,Donovan",Corporation,West Somerville,MA,2144,2236.01,Fundraising,Fundraising
2021,2303,"Shaun,Donovan",Corporation,West Somerville,MA,2144,1357.73,Fundraising,Fundraising
2021,2303,"Shaun,Donovan",Corporation,West Somerville,MA,2144,7239.51,Fundraising,Fundraising
2021,2303,"Shaun,Donovan",Corporation,West Somerville,MA,2144,4046.83,Fundraising,Fundraising
2021,2303,"Shaun,Donovan",Corporation,West Somerville,MA,2144,10849.44,Fundraising,Fundraising
2021,2303,"Shaun,Donovan",Corporation,West Somerville,MA,2144,6706.28,Fundraising,Fundraising
2021,2303,"Shaun,Donovan",Corporation,West Somerville,MA,2144,6268.53,Fundraising,Fundraising
2021,2303,"Shaun,Donovan",Corporation,West Somerville,MA,2144,3793.82,Fundraising,Fundraising
2021,2303,"Shaun,Donovan",Corporation,West Somerville,MA,2144,8385.47,Fundraising,Fundraising
2021,2303,"Shaun,Donovan",Corporation,West Somerville,MA,2144,4998.74,Fundraising,Fundraising
2021,2303,"Shaun,Donovan",Corporation,West Somerville,MA,2144,4312.03,Fundraising,Fundraising
2021,2303,"Shaun,Donovan",Corporation,West Somerville,MA,2144,7231.57,Fundraising,Fundraising
2021,2303,"Shaun,Donovan",Corporation,West Somerville,MA,2144,3105.19,Fundraising,Fundraising
2021,2303,"Shaun,Donovan",Corporation,West Somerville,MA,2144,4951.54,Fundraising,Fundraising
2021,2279,"Loree,Sutton",Corporation,Somerville,MA,,279.83,Political Contributions,Polit Contribs.
2021,2279,"Loree,Sutton",Corporation,Somerville,MA,,499.65,Fundraising,Fundraising
2021,2279,"Loree,Sutton",Corporation,Somerville,MA,,634.36,Political Contributions,Polit Contribs.
2021,2279,"Loree,Sutton",Corporation,Somerville,MA,,241.15,Political Contributions,Polit Contribs.
2021,2279,"Loree,Sutton",Corporation,Somerville,MA,,17.25,Political Contributions,Polit Contribs.
2021,2279,"Loree,Sutton",Corporation,Somerville,MA,,3.15,Political Contributions,Polit Contribs.
2021,2279,"Loree,Sutton",Corporation,Somerville,MA,,1.28,Political Contributions,Polit Contribs.
