,Election,CandidateID,CandidateName,ContributionType,Date,City,State,ZipCode,Amount,PurposeCode,Purpose
3245,2021,2574,"Fernando,Mateo",Individual,6/22/2021,Flushing,NY,11358.0,2000,Professional Services,Prof. Srvcs.
3246,2021,2242,"Dianne,Morales",Individual,10/21/2019,Brooklyn,NY,11216.0,500,Campaign Workers Salaries,Campgn Wrkrs $$
3247,2021,2242,"Dianne,Morales",Individual,11/8/2019,Brooklyn,NY,11216.0,500,Campaign Workers Salaries,Campgn Wrkrs $$
3248,2021,2242,"Dianne,Morales",Individual,12/4/2019,Brooklyn,NY,11216.0,500,Campaign Workers Salaries,Campgn Wrkrs $$
3249,2021,2242,"Dianne,Morales",Individual,2/9/2020,Brooklyn,NY,11216.0,1000,Campaign Consultants,Campgn Consuls.
3250,2021,2242,"Dianne,Morales",Individual,2/26/2020,Brooklyn,NY,11216.0,1000,Campaign Consultants,Campgn Consuls.
3251,2021,2242,"Dianne,Morales",Individual,4/17/2020,Brooklyn,NY,11216.0,1000,Campaign Consultants,Campgn Consuls.
3252,2021,1160,"Ruben,Diaz Jr.",Corporation,8/3/2019,Bronx,NY,10455.0,756,Other,Other: explntion
3253,2021,2546,"Andrew,Yang",Corporation,6/15/2021,Bronx,NY,10455.0,110,Office Expenses,Office Expenses
3254,2021,2546,"Andrew,Yang",Corporation,6/21/2021,Bronx,NY,10455.0,600,Office Expenses,Office Expenses
3255,2021,148,"Scott,Stringer",Corporation,2/27/2021,New York,NY,10007.0,45,Office Expenses,Office Expenses
3256,2021,148,"Scott,Stringer",Corporation,3/8/2021,New York,NY,10007.0,11,Office Expenses,Office Expenses
3257,2021,148,"Scott,Stringer",Corporation,3/9/2021,New York,NY,10007.0,10,Office Expenses,Office Expenses
3258,2021,148,"Scott,Stringer",Corporation,3/17/2021,New York,NY,10007.0,6,Office Expenses,Office Expenses
3259,2021,148,"Scott,Stringer",Corporation,3/17/2021,New York,NY,10007.0,5,Office Expenses,Office Expenses
3260,2021,148,"Scott,Stringer",Corporation,3/29/2021,New York,NY,10007.0,120,Office Expenses,Office Expenses
3261,2021,148,"Scott,Stringer",Corporation,4/26/2021,New York,NY,10007.0,2,Office Expenses,Office Expenses
