,Election,CandidateID,CandidateName,ContributionType,City,State,ZipCode,Amount,PurposeCode,Purpose
940,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10034.0,120.0,Other,Other: explntion
941,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10034.0,120.0,Other,Other: explntion
942,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10034.0,120.0,Other,Other: explntion
943,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10034.0,120.0,Other,Other: explntion
944,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10034.0,120.0,Other,Other: explntion
945,2009,51,"Tony,Avella",Individual,Brooklyn,NY,11213.0,70.0,Other,Other: explntion
946,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11226.0,500.0,Other,Other: explntion
947,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11226.0,500.0,Other,Other: explntion
948,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10001.0,274.75,Other,Other: explntion
949,2009,260,"William,Thompson, Jr.",Corporation,Mountain View,CA,94043.0,83.87,Other,Other: explntion
950,2009,260,"William,Thompson, Jr.",Corporation,Mountain View,CA,94043.0,112.44,Other,Other: explntion
951,2009,260,"William,Thompson, Jr.",Corporation,Mountain View,CA,94043.0,27.68,Fundraising,Fundraising
952,2009,260,"William,Thompson, Jr.",Corporation,Mountain View,CA,94043.0,34.56,Fundraising,Fundraising
953,2009,260,"William,Thompson, Jr.",Corporation,Mountain View,CA,94043.0,83.44,Fundraising,Fundraising
954,2009,260,"William,Thompson, Jr.",Corporation,Mountain View,CA,94043.0,29.37,Other,Other: explntion
955,2009,260,"William,Thompson, Jr.",Corporation,Mountain View,CA,94043.0,30.57,Other,Other: explntion
956,2009,260,"William,Thompson, Jr.",Corporation,Mountain View,CA,94043.0,27.68,Other,Other: explntion
957,2009,260,"William,Thompson, Jr.",Corporation,Mountain View,CA,94043.0,29.12,Other,Other: explntion
958,2009,260,"William,Thompson, Jr.",Corporation,Mountain View,CA,94043.0,176.67,Fundraising,Fundraising
959,2009,1317,"Billy,Talen",Corporation,American Fork,UT,84003.0,34.95,Fundraising,Fundraising
960,2009,1317,"Billy,Talen",Corporation,American Fork,UT,84003.0,34.95,Fundraising,Fundraising
961,2009,1317,"Billy,Talen",Corporation,American Fork,UT,84003.0,0.33,Fundraising,Fundraising
962,2009,1317,"Billy,Talen",Corporation,American Fork,UT,84003.0,1.1,Fundraising,Fundraising
963,2009,1317,"Billy,Talen",Corporation,American Fork,UT,84003.0,5.78,Fundraising,Fundraising
964,2009,1317,"Billy,Talen",Corporation,American Fork,UT,84003.0,5.8,Fundraising,Fundraising
965,2009,1317,"Billy,Talen",Corporation,American Fork,UT,84003.0,9.53,Fundraising,Fundraising
966,2009,1317,"Billy,Talen",Corporation,American Fork,UT,84003.0,0.72,Fundraising,Fundraising
967,2009,1317,"Billy,Talen",Corporation,American Fork,UT,84003.0,4.2,Fundraising,Fundraising
968,2009,1317,"Billy,Talen",Corporation,American Fork,UT,84003.0,1.27,Fundraising,Fundraising
969,2009,1317,"Billy,Talen",Corporation,American Fork,UT,84003.0,0.58,Fundraising,Fundraising
970,2009,1317,"Billy,Talen",Corporation,American Fork,UT,84003.0,1.1,Fundraising,Fundraising
971,2009,1317,"Billy,Talen",Corporation,American Fork,UT,84003.0,14.7,Fundraising,Fundraising
972,2009,1317,"Billy,Talen",Corporation,American Fork,UT,84003.0,0.44,Fundraising,Fundraising
973,2009,1317,"Billy,Talen",Corporation,American Fork,UT,84003.0,2.89,Fundraising,Fundraising
974,2009,1317,"Billy,Talen",Corporation,American Fork,UT,84003.0,3.64,Fundraising,Fundraising
975,2009,1317,"Billy,Talen",Corporation,American Fork,UT,84003.0,1.42,Fundraising,Fundraising
976,2009,1317,"Billy,Talen",Corporation,American Fork,UT,84003.0,7.26,Fundraising,Fundraising
977,2009,1317,"Billy,Talen",Corporation,American Fork,UT,84003.0,0.33,Fundraising,Fundraising
978,2009,1317,"Billy,Talen",Corporation,American Fork,UT,84003.0,2.89,Fundraising,Fundraising
979,2009,1317,"Billy,Talen",Corporation,American Fork,UT,84003.0,7.67,Fundraising,Fundraising
980,2009,1317,"Billy,Talen",Corporation,American Fork,UT,84003.0,7.66,Fundraising,Fundraising
981,2009,1317,"Billy,Talen",Corporation,American Fork,UT,84003.0,1.76,Fundraising,Fundraising
982,2009,1317,"Billy,Talen",Corporation,American Fork,UT,84003.0,11.62,Fundraising,Fundraising
983,2009,1317,"Billy,Talen",Corporation,American Fork,UT,84003.0,12.89,Fundraising,Fundraising
984,2009,1317,"Billy,Talen",Corporation,American Fork,UT,84003.0,131.86,Fundraising,Fundraising
985,2009,260,"William,Thompson, Jr.",Corporation,Mountain View,CA,94043.0,35.71,Other,Other: explntion
986,2009,260,"William,Thompson, Jr.",Corporation,Mountain View,CA,94043.0,41.6,Other,Other: explntion
987,2009,260,"William,Thompson, Jr.",Corporation,Mountain View,CA,94043.0,36.48,Other,Other: explntion
988,2009,260,"William,Thompson, Jr.",Corporation,Mountain View,CA,94043.0,18.0,Other,Other: explntion
989,2009,260,"William,Thompson, Jr.",Corporation,Mountain View,CA,94043.0,49.06,Other,Other: explntion
990,2009,260,"William,Thompson, Jr.",Corporation,Mountain View,CA,94043.0,65.95,Other,Other: explntion
991,2009,260,"William,Thompson, Jr.",Corporation,Mountain View,CA,94043.0,25.0,Other,Other: explntion
992,2009,260,"William,Thompson, Jr.",Corporation,Mountain View,CA,94043.0,121.95,Other,Other: explntion
993,2009,260,"William,Thompson, Jr.",Corporation,Mountain View,CA,94043.0,46.95,Other,Other: explntion
994,2009,260,"William,Thompson, Jr.",Corporation,Mountain View,CA,94043.0,46.95,Other,Other: explntion
995,2009,1317,"Billy,Talen",Corporation,New York,NY,10012.0,26.0,Other,Other: explntion
996,2009,260,"William,Thompson, Jr.",Individual,,,,500.0,Campaign Workers Salaries,Campgn Wrkrs $$
997,2009,260,"William,Thompson, Jr.",Individual,,,,500.0,Campaign Workers Salaries,Campgn Wrkrs $$
998,2009,260,"William,Thompson, Jr.",Individual,,,,500.0,Campaign Workers Salaries,Campgn Wrkrs $$
999,2009,51,"Tony,Avella",Individual,Staten Island,NY,10305.0,250.0,Fundraising,Fundraising
1000,2009,51,"Tony,Avella",Individual,Staten Island,NY,10305.0,100.0,Fundraising,Fundraising
1001,2009,51,"Tony,Avella",Individual,Staten Island,NY,10305.0,-100.0,,
1002,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11211.0,80.0,Campaign Workers Salaries,Campgn Wrkrs $$
1003,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11211.0,90.0,Campaign Workers Salaries,Campgn Wrkrs $$
1004,2009,260,"William,Thompson, Jr.",Individual,,,,50.0,Campaign Workers Salaries,Campgn Wrkrs $$
1005,2009,260,"William,Thompson, Jr.",Individual,,,,50.0,Campaign Workers Salaries,Campgn Wrkrs $$
1006,2009,260,"William,Thompson, Jr.",Limited Liability Company,New York,NY,10005.0,10000.0,Campaign Consultants,Campgn Consuls.
1007,2009,260,"William,Thompson, Jr.",Limited Liability Company,New York,NY,10005.0,6000.0,Campaign Consultants,Campgn Consuls.
1008,2009,260,"William,Thompson, Jr.",Limited Liability Company,New York,NY,10005.0,10000.0,Campaign Consultants,Campgn Consuls.
1009,2009,260,"William,Thompson, Jr.",Limited Liability Company,New York,NY,10005.0,6834.01,Office Expenses,Office Expenses
1010,2009,260,"William,Thompson, Jr.",Limited Liability Company,New York,NY,10005.0,10000.0,Campaign Consultants,Campgn Consuls.
1011,2009,260,"William,Thompson, Jr.",Limited Liability Company,New York,NY,10005.0,10000.0,Campaign Consultants,Campgn Consuls.
1012,2009,260,"William,Thompson, Jr.",Limited Liability Company,New York,NY,10005.0,5012.2,Campaign Consultants,Campgn Consuls.
1013,2009,260,"William,Thompson, Jr.",Limited Liability Company,New York,NY,10005.0,10000.0,Campaign Consultants,Campgn Consuls.
1014,2009,260,"William,Thompson, Jr.",Limited Liability Company,New York,NY,10005.0,10000.0,Campaign Consultants,Campgn Consuls.
1015,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10033.0,90.0,Campaign Workers Salaries,Campgn Wrkrs $$
1016,2009,260,"William,Thompson, Jr.",Individual,Staten Island,NY,10301.0,1091.8,Campaign Workers Salaries,Campgn Wrkrs $$
1017,2009,260,"William,Thompson, Jr.",Individual,Staten Island,NY,10301.0,1166.8,Campaign Workers Salaries,Campgn Wrkrs $$
1018,2009,260,"William,Thompson, Jr.",Individual,Staten Island,NY,10301.0,895.74,Campaign Workers Salaries,Campgn Wrkrs $$
1019,2009,260,"William,Thompson, Jr.",Individual,Staten Island,NY,10301.0,1166.8,Campaign Workers Salaries,Campgn Wrkrs $$
1020,2009,260,"William,Thompson, Jr.",Individual,Staten Island,NY,10301.0,1166.8,Campaign Workers Salaries,Campgn Wrkrs $$
1021,2009,260,"William,Thompson, Jr.",Individual,Staten Island,NY,10301.0,162.27,Advance Repayment,Advance Repaymnt
1022,2009,260,"William,Thompson, Jr.",Corporation,Brooklyn,NY,11231.0,970.0,Campaign Consultants,Campgn Consuls.
1023,2009,260,"William,Thompson, Jr.",Individual,Jersey City,NJ,7306.0,90.0,Campaign Workers Salaries,Campgn Wrkrs $$
1024,2009,260,"William,Thompson, Jr.",Individual,Bronx,NY,10455.0,90.0,Campaign Workers Salaries,Campgn Wrkrs $$
1025,2009,260,"William,Thompson, Jr.",Individual,Bronx,NY,10455.0,480.0,Campaign Workers Salaries,Campgn Wrkrs $$
1026,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11212.0,90.0,Campaign Workers Salaries,Campgn Wrkrs $$
1027,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11206.0,80.0,Campaign Workers Salaries,Campgn Wrkrs $$
1028,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11221.0,90.0,Campaign Workers Salaries,Campgn Wrkrs $$
1029,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11231.0,2000.0,Campaign Workers Salaries,Campgn Wrkrs $$
1030,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11231.0,2500.0,Campaign Workers Salaries,Campgn Wrkrs $$
1031,2009,260,"William,Thompson, Jr.",Individual,Bronx,NY,10468.0,240.0,Campaign Workers Salaries,Campgn Wrkrs $$
1032,2009,260,"William,Thompson, Jr.",Individual,Bronx,NY,10468.0,240.0,Campaign Workers Salaries,Campgn Wrkrs $$
1033,2009,260,"William,Thompson, Jr.",Individual,Bronx,NY,10468.0,90.0,Campaign Workers Salaries,Campgn Wrkrs $$
1034,2009,260,"William,Thompson, Jr.",Individual,Bronx,NY,10459.0,90.0,Campaign Workers Salaries,Campgn Wrkrs $$
1035,2009,260,"William,Thompson, Jr.",Individual,Bronx,NY,10475.0,90.0,Campaign Workers Salaries,Campgn Wrkrs $$
1036,2009,260,"William,Thompson, Jr.",Individual,,,,160.0,Campaign Workers Salaries,Campgn Wrkrs $$
1037,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11213.0,90.0,Campaign Workers Salaries,Campgn Wrkrs $$
1038,2009,51,"Tony,Avella",Individual,New York,NY,10034.0,1750.0,Campaign Consultants,Campgn Consuls.
1039,2009,51,"Tony,Avella",Individual,New York,NY,10034.0,1750.0,Campaign Consultants,Campgn Consuls.
1040,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10025.0,90.0,Campaign Workers Salaries,Campgn Wrkrs $$
1041,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10020.0,550.99,Other,Other: explntion
1042,2009,260,"William,Thompson, Jr.",Individual,,,,20.0,Campaign Workers Salaries,Campgn Wrkrs $$
1043,2009,260,"William,Thompson, Jr.",Individual,Bronx,NY,10463.0,90.0,Campaign Workers Salaries,Campgn Wrkrs $$
1044,2009,260,"William,Thompson, Jr.",Corporation,Atlanta,NY,30320.0,239.0,Fundraising,Fundraising
1045,2009,260,"William,Thompson, Jr.",Corporation,Atlanta,NY,30320.0,159.0,Fundraising,Fundraising
1046,2009,260,"William,Thompson, Jr.",Corporation,Atlanta,NY,30320.0,159.0,Fundraising,Fundraising
1047,2009,260,"William,Thompson, Jr.",Corporation,Atlanta,NY,30320.0,179.6,Fundraising,Fundraising
1048,2009,260,"William,Thompson, Jr.",Corporation,Atlanta,NY,30320.0,359.2,Fundraising,Fundraising
1049,2009,260,"William,Thompson, Jr.",Corporation,Atlanta,NY,30320.0,339.0,Other,Other: explntion
1050,2009,260,"William,Thompson, Jr.",Corporation,Atlanta,NY,30320.0,244.0,Other,Other: explntion
1051,2009,51,"Tony,Avella",Corporation,Lancaster,CA,93534.0,34.07,Other,Other: explntion
1052,2009,260,"William,Thompson, Jr.",Party Committee,Staten Island,NY,10302.0,500.0,Office Rent,Office Rent
1053,2009,260,"William,Thompson, Jr.",Party Committee,Staten Island,NY,10302.0,175.0,Political Contributions,Polit Contribs.
1054,2009,260,"William,Thompson, Jr.",Party Committee,Staten Island,NY,10302.0,116.3,Office Expenses,Office Expenses
1055,2009,260,"William,Thompson, Jr.",Party Committee,Staten Island,NY,10302.0,1500.0,Petition Expenses,Petition Expns.
1056,2009,260,"William,Thompson, Jr.",Party Committee,Staten Island,NY,10302.0,130.0,Printing Expenses,Print Ads
1057,2009,260,"William,Thompson, Jr.",Party Committee,Staten Island,NY,10302.0,1132.0,Other,Other: explntion
1058,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10025.0,90.0,Campaign Workers Salaries,Campgn Wrkrs $$
1059,2009,51,"Tony,Avella",Individual,Rochester,NY,14620.0,400.0,Campaign Consultants,Campgn Consuls.
1060,2009,51,"Tony,Avella",Individual,Rochester,NY,14620.0,800.0,Campaign Consultants,Campgn Consuls.
1061,2009,260,"William,Thompson, Jr.",Corporation,Bridgehampton,NY,11932.0,1221.87,Fundraising,Fundraising
1062,2009,260,"William,Thompson, Jr.",Corporation,Brooklyn,NY,11211.0,960.0,Printing Expenses,Print Ads
1063,2009,260,"William,Thompson, Jr.",Corporation,Brooklyn,NY,11211.0,480.0,Printing Expenses,Print Ads
1064,2009,260,"William,Thompson, Jr.",Corporation,Brooklyn,NY,11211.0,480.0,Printing Expenses,Print Ads
1065,2009,260,"William,Thompson, Jr.",Corporation,Brooklyn,NY,11211.0,480.0,Printing Expenses,Print Ads
1066,2009,260,"William,Thompson, Jr.",Corporation,Brooklyn,NY,11211.0,600.0,Printing Expenses,Print Ads
1067,2009,260,"William,Thompson, Jr.",Corporation,Brooklyn,NY,11211.0,400.0,Printing Expenses,Print Ads
1068,2009,260,"William,Thompson, Jr.",Corporation,Brooklyn,NY,11211.0,600.0,Printing Expenses,Print Ads
1069,2009,260,"William,Thompson, Jr.",Corporation,Brooklyn,NY,11211.0,600.0,Printing Expenses,Print Ads
1070,2009,260,"William,Thompson, Jr.",Corporation,Brooklyn,NY,11211.0,400.0,Printing Expenses,Print Ads
1071,2009,260,"William,Thompson, Jr.",Individual,,,,290.0,Campaign Workers Salaries,Campgn Wrkrs $$
1072,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,,268.1,Other,Other: explntion
1073,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11211.0,80.0,Campaign Workers Salaries,Campgn Wrkrs $$
1074,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11211.0,80.0,Campaign Workers Salaries,Campgn Wrkrs $$
1075,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11211.0,90.0,Campaign Workers Salaries,Campgn Wrkrs $$
1076,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10011.0,90.0,Campaign Workers Salaries,Campgn Wrkrs $$
1077,2009,260,"William,Thompson, Jr.",Individual,Newark,NJ,7107.0,1337.19,Campaign Workers Salaries,Campgn Wrkrs $$
1078,2009,260,"William,Thompson, Jr.",Individual,Newark,NJ,7107.0,1337.19,Campaign Mail,Campgn Mlngs
1079,2009,260,"William,Thompson, Jr.",Individual,Newark,NJ,7107.0,1337.19,Campaign Workers Salaries,Campgn Wrkrs $$
1080,2009,260,"William,Thompson, Jr.",Individual,Newark,NJ,7107.0,1337.19,Campaign Workers Salaries,Campgn Wrkrs $$
1081,2009,260,"William,Thompson, Jr.",Individual,Newark,NJ,7107.0,1337.19,Campaign Workers Salaries,Campgn Wrkrs $$
1082,2009,260,"William,Thompson, Jr.",Individual,Newark,NJ,7107.0,1337.19,Campaign Workers Salaries,Campgn Wrkrs $$
1083,2009,260,"William,Thompson, Jr.",Individual,Newark,NJ,7107.0,1337.19,Campaign Workers Salaries,Campgn Wrkrs $$
1084,2009,260,"William,Thompson, Jr.",Individual,Newark,NJ,7107.0,1337.19,Campaign Workers Salaries,Campgn Wrkrs $$
1085,2009,260,"William,Thompson, Jr.",Individual,Bronx,NY,10459.0,90.0,Campaign Workers Salaries,Campgn Wrkrs $$
1086,2009,260,"William,Thompson, Jr.",Individual,Bronx,NY,10467.0,90.0,Campaign Workers Salaries,Campgn Wrkrs $$
1087,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10027.0,80.0,Campaign Workers Salaries,Campgn Wrkrs $$
1088,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10027.0,80.0,Campaign Workers Salaries,Campgn Wrkrs $$
1089,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10027.0,80.0,Campaign Workers Salaries,Campgn Wrkrs $$
1090,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11221.0,90.0,Campaign Workers Salaries,Campgn Wrkrs $$
1091,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10038.0,80.0,Office Expenses,Office Expenses
1092,2009,260,"William,Thompson, Jr.",Corporation,Los Angeles,CA,90060.0,41.99,Office Expenses,Office Expenses
1093,2009,260,"William,Thompson, Jr.",Corporation,Los Angeles,CA,90060.0,83.23,Office Expenses,Office Expenses
1094,2009,260,"William,Thompson, Jr.",Political Action Committee,New York,NY,10007.0,2161.61,Other,Other: explntion
1095,2009,260,"William,Thompson, Jr.",Individual,Staten Island,NY,10303.0,80.0,Campaign Workers Salaries,Campgn Wrkrs $$
1096,2009,260,"William,Thompson, Jr.",Individual,,,,80.0,Campaign Workers Salaries,Campgn Wrkrs $$
1097,2009,260,"William,Thompson, Jr.",Corporation,Massapequa,NY,11758.0,1079.42,Office Expenses,Office Expenses
1098,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,,137.73,Other,Other: explntion
1099,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10029.0,149.85,Other,Other: explntion
1100,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10029.0,90.0,Campaign Workers Salaries,Campgn Wrkrs $$
1101,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10029.0,400.0,Campaign Workers Salaries,Campgn Wrkrs $$
1102,2009,51,"Tony,Avella",Individual,Middle Village,NY,11379.0,50.0,Advance Repayment,Advance Repaymnt
1103,2009,260,"William,Thompson, Jr.",Corporation,Brooklyn,NY,11217.0,34.0,Other,Other: explntion
1104,2009,260,"William,Thompson, Jr.",Individual,Elmhurst,NY,11380.0,25.0,Advance Repayment,Advance Repaymnt
1105,2009,260,"William,Thompson, Jr.",Individual,Elmhurst,NY,11380.0,964.52,Campaign Mail,Campgn Mlngs
1106,2009,260,"William,Thompson, Jr.",Individual,Elmhurst,NY,11380.0,964.52,Campaign Workers Salaries,Campgn Wrkrs $$
1107,2009,260,"William,Thompson, Jr.",Individual,Elmhurst,NY,11380.0,1076.52,Campaign Workers Salaries,Campgn Wrkrs $$
1108,2009,260,"William,Thompson, Jr.",Individual,Elmhurst,NY,11380.0,964.52,Campaign Workers Salaries,Campgn Wrkrs $$
1109,2009,260,"William,Thompson, Jr.",Individual,Elmhurst,NY,11380.0,964.52,Campaign Workers Salaries,Campgn Wrkrs $$
1110,2009,260,"William,Thompson, Jr.",Individual,Elmhurst,NY,11380.0,1039.52,Campaign Workers Salaries,Campgn Wrkrs $$
1111,2009,260,"William,Thompson, Jr.",Corporation,Brooklyn,NY,11201.0,11.0,Other,Other: explntion
1112,2009,260,"William,Thompson, Jr.",Individual,Jamaica,NY,11432.0,160.0,Campaign Workers Salaries,Campgn Wrkrs $$
1113,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10003.0,177.99,Advance Repayment,Advance Repaymnt
1114,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10003.0,108.88,Advance Repayment,Advance Repaymnt
1115,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10003.0,2882.72,Campaign Workers Salaries,Campgn Wrkrs $$
1116,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10003.0,953.55,Advance Repayment,Advance Repaymnt
1117,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10003.0,2711.61,Campaign Workers Salaries,Campgn Wrkrs $$
1118,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10003.0,2711.61,Campaign Workers Salaries,Campgn Wrkrs $$
1119,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10003.0,2711.61,Campaign Workers Salaries,Campgn Wrkrs $$
1120,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10003.0,2711.61,Campaign Workers Salaries,Campgn Wrkrs $$
1121,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10003.0,2882.72,Campaign Workers Salaries,Campgn Wrkrs $$
1122,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10003.0,2711.61,Campaign Workers Salaries,Campgn Wrkrs $$
1123,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10003.0,2882.72,Campaign Workers Salaries,Campgn Wrkrs $$
1124,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10003.0,2882.72,Campaign Workers Salaries,Campgn Wrkrs $$
1125,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10003.0,2882.72,Campaign Workers Salaries,Campgn Wrkrs $$
1126,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10003.0,2711.61,Campaign Workers Salaries,Campgn Wrkrs $$
1127,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10003.0,2711.61,Campaign Workers Salaries,Campgn Wrkrs $$
1128,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11226.0,2575.0,Campaign Workers Salaries,Campgn Wrkrs $$
1129,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11226.0,1318.72,Campaign Workers Salaries,Campgn Wrkrs $$
1130,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11226.0,2575.0,Campaign Workers Salaries,Campgn Wrkrs $$
1131,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11226.0,2500.0,Campaign Workers Salaries,Campgn Wrkrs $$
1132,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10013.0,317.69,Other,Other: explntion
1133,2009,1317,"Billy,Talen",Corporation,New York,NY,10012.0,28.43,Office Expenses,Office Expenses
1134,2009,1317,"Billy,Talen",Corporation,New York,NY,10012.0,3.39,Office Expenses,Office Expenses
1135,2009,260,"William,Thompson, Jr.",Individual,Jamaica,NY,11432.0,90.0,Campaign Workers Salaries,Campgn Wrkrs $$
1136,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10009.0,90.0,Campaign Workers Salaries,Campgn Wrkrs $$
1137,2009,260,"William,Thompson, Jr.",Individual,New York,NY,10009.0,240.0,Campaign Workers Salaries,Campgn Wrkrs $$
1138,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11203.0,80.0,Campaign Workers Salaries,Campgn Wrkrs $$
1139,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11203.0,90.0,Campaign Workers Salaries,Campgn Wrkrs $$
1140,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10013.0,1500.0,Fundraising,Fundraising
1141,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10006.0,116.11,Other,Other: explntion
1142,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10006.0,61.67,Other,Other: explntion
1143,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10006.0,44.45,Other,Other: explntion
1144,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10006.0,37.64,Other,Other: explntion
1145,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11222.0,1783.9,Campaign Workers Salaries,Campgn Wrkrs $$
1146,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11222.0,1783.9,Campaign Workers Salaries,Campgn Wrkrs $$
1147,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11222.0,1783.9,Campaign Workers Salaries,Campgn Wrkrs $$
1148,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11222.0,1783.9,Campaign Workers Salaries,Campgn Wrkrs $$
1149,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11222.0,1783.9,Campaign Workers Salaries,Campgn Wrkrs $$
1150,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11222.0,1783.9,Campaign Workers Salaries,Campgn Wrkrs $$
1151,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11222.0,1783.9,Campaign Workers Salaries,Campgn Wrkrs $$
1152,2009,260,"William,Thompson, Jr.",Individual,Brooklyn,NY,11222.0,1783.9,Campaign Workers Salaries,Campgn Wrkrs $$
1153,2009,1317,"Billy,Talen",Individual,Brooklyn,NY,11218.0,19.5,Campaign Mail,Campgn Mlngs
1154,2009,1317,"Billy,Talen",Individual,Brooklyn,NY,11218.0,447.58,Advance Repayment,Advance Repaymnt
1155,2009,260,"William,Thompson, Jr.",Individual,Staten Island,NY,10301.0,120.0,Campaign Workers Salaries,Campgn Wrkrs $$
1156,2009,260,"William,Thompson, Jr.",Corporation,,,,1000.0,Radio Ads,Radio Ads.
1157,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10021.0,88.24,Other,Other: explntion
1158,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10003.0,57.4,Other,Other: explntion
1159,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10003.0,915.42,Other,Other: explntion
1160,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10003.0,280.68,Other,Other: explntion
1161,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10003.0,945.3,Other,Other: explntion
1162,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10003.0,253.05,Other,Other: explntion
1163,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10003.0,522.53,Other,Other: explntion
1164,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10003.0,736.67,Other,Other: explntion
1165,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10003.0,45.46,Other,Other: explntion
1166,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10003.0,1306.31,Other,Other: explntion
1167,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10003.0,834.88,Other,Other: explntion
1168,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10003.0,1263.11,Other,Other: explntion
1169,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10003.0,28.75,Other,Other: explntion
1170,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10003.0,198.0,Other,Other: explntion
1171,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10003.0,2052.84,Other,Other: explntion
1172,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10003.0,389.73,Other,Other: explntion
1173,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10003.0,234.35,Other,Other: explntion
1174,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10003.0,1306.31,Other,Other: explntion
1175,2009,260,"William,Thompson, Jr.",Corporation,New York,NY,10003.0,867.4,Other,Other: explntion
