Election,CandidateID,CandidateName,Date,ContributionType,City,State,ZipCode,Amount,PurposeCode,Purpose,Amount,MatchAmt,PrevAmt
2017,2071,"Nicole,Malliotakis",,Individual,New York,NY,10035,-125,Fundraising,Fundraising,,,
2017,2055,"Roque,De La Fuente",,Individual,Brooklyn,NY,11203,-75,Campaign Workers Salaries,Campgn Wrkrs $$,,,
2017,2055,"Roque,De La Fuente",,Individual,Brooklyn,NY,11203,-1000,Campaign Workers Salaries,Campgn Wrkrs $$,,,
2017,2055,"Roque,De La Fuente",,Individual,Brooklyn,NY,11203,-225,Campaign Workers Salaries,Campgn Wrkrs $$,,,
2017,2055,"Roque,De La Fuente",,Individual,Brooklyn,NY,11203,-300,Campaign Workers Salaries,Campgn Wrkrs $$,,,
2017,326,"Bill,de Blasio",,Individual,St. Anthony,ID,83445,-1500,Campaign Workers Salaries,Campgn Wrkrs $$,,,
2017,326,"Bill,de Blasio",,Individual,St. Anthony,ID,83445,-1875,Campaign Workers Salaries,Campgn Wrkrs $$,,,
2017,2103,"Aaron,Commey",,Corporation,New York,NY,10011,-4.95,Other,Other: explntion,,,
2017,2103,"Aaron,Commey",,Corporation,New York,NY,10011,-4.95,Other,Other: explntion,,,
2017,2103,"Aaron,Commey",,Corporation,New York,NY,10011,-4.95,Other,Other: explntion,,,
2017,2103,"Aaron,Commey",,Corporation,New York,NY,10011,-4.95,Other,Other: explntion,,,
2017,2103,"Aaron,Commey",,Corporation,New York,NY,10011,-4.95,Other,Other: explntion,,,
2017,2071,"Nicole,Malliotakis",,Individual,Elmhurst,NY,11373,-125,Fundraising,Fundraising,,,
2017,2071,"Nicole,Malliotakis",,Individual,Elmhurst,NY,11373,-125,Fundraising,Fundraising,,,
2017,2071,"Nicole,Malliotakis",,Individual,Elmhurst,NY,11373,-125,Fundraising,Fundraising,,,
2017,2071,"Nicole,Malliotakis",,Individual,Elmhurst,NY,11373,-125,Fundraising,Fundraising,,,
2017,326,"Bill,de Blasio",,Corporation,Rego Park,NY,11374,-1735.32,Other,Other: explntion,,,
2017,2055,"Roque,De La Fuente",,Individual,,,,-300,Campaign Workers Salaries,Campgn Wrkrs $$,,,
2017,2055,"Roque,De La Fuente",,Individual,,,,-360,Campaign Workers Salaries,Campgn Wrkrs $$,,,
2017,2055,"Roque,De La Fuente",,Individual,,,,-225,Campaign Workers Salaries,Campgn Wrkrs $$,,,
2017,2055,"Roque,De La Fuente",,Individual,,,,-360,Campaign Workers Salaries,Campgn Wrkrs $$,,,
2017,2055,"Roque,De La Fuente",,Individual,,,,-345,Campaign Workers Salaries,Campgn Wrkrs $$,,,
2017,326,"Bill,de Blasio",,Corporation,Brooklyn,NY,11217,-4350.21,Petition Expenses,Petition Expns.,,,
2017,326,"Bill,de Blasio",,Corporation,Brooklyn,NY,11217,-5415.5,Petition Expenses,Petition Expns.,,,
2017,2071,"Nicole,Malliotakis",,Corporation,BOSTON,MA,02241,-40000,Television Ads,Television Ads.,,,
2017,2071,"Nicole,Malliotakis",,Individual,Elmhurst,NY,11373,-125,Fundraising,Fundraising,,,
2017,2071,"Nicole,Malliotakis",,Individual,Elmhurst,NY,11373,-125,Fundraising,Fundraising,,,
2017,2071,"Nicole,Malliotakis",,Individual,Flushing,NY,11355,-125,Fundraising,Fundraising,,,
2017,2071,"Nicole,Malliotakis",,Individual,Flushing,NY,11355,-125,Fundraising,Fundraising,,,
2017,326,"Bill,de Blasio",,Corporation,Philadephia,PA,19106,-1381.4,Fundraising,Fundraising,,,
2017,2071,"Nicole,Malliotakis",,Individual,Bayside,NY,11360,-125,Fundraising,Fundraising,,,
2017,2071,"Nicole,Malliotakis",,Individual,Bayside,NY,11360,-125,Fundraising,Fundraising,,,
2017,2071,"Nicole,Malliotakis",,Individual,Elmhurst,NY,11373,-125,Fundraising,Fundraising,,,
2017,2071,"Nicole,Malliotakis",,Individual,Elmhurst,NY,11373,-125,Fundraising,Fundraising,,,
2017,2071,"Nicole,Malliotakis",,Individual,Elmhurst,NY,11373,-125,Fundraising,Fundraising,,,
2017,326,"Bill,de Blasio",,Corporation,Brooklyn,NY,11201,-107.21,Other,Other: explntion,,,
2017,2071,"Nicole,Malliotakis",,Individual,Oakland Gardens,NY,11364,-125,Fundraising,Fundraising,,,
2017,2071,"Nicole,Malliotakis",,Individual,Oakland Gardens,NY,11364,-125,Fundraising,Fundraising,,,
2017,2071,"Nicole,Malliotakis",,Individual,Oakland Gardens,NY,11364,-125,Fundraising,Fundraising,,,
2017,2071,"Nicole,Malliotakis",,Individual,Oakland Gardens,NY,11364,-125,Fundraising,Fundraising,,,
2017,2071,"Nicole,Malliotakis",,Individual,Woodhaven,NY,11421,-125,Fundraising,Fundraising,,,
2017,2071,"Nicole,Malliotakis",,Individual,Woodhaven,NY,11421,-125,Fundraising,Fundraising,,,
2017,2071,"Nicole,Malliotakis",,Individual,Brooklyn,NY,11220,-125,Fundraising,Fundraising,,,
2017,2071,"Nicole,Malliotakis",,Individual,Brooklyn,NY,11220,-125,Fundraising,Fundraising,,,
2017,2071,"Nicole,Malliotakis",,Individual,Staten Island,NY,10309,-120,Fundraising,Fundraising,,,
2017,326,"Bill,de Blasio",,Individual,Hayes,VA,23072,-1875,Campaign Workers Salaries,Campgn Wrkrs $$,,,
2017,326,"Bill,de Blasio",,Individual,Hayes,VA,23072,-1875,Campaign Workers Salaries,Campgn Wrkrs $$,,,
2017,326,"Bill,de Blasio",,Individual,Hayes,VA,23072,-1875,Campaign Workers Salaries,Campgn Wrkrs $$,,,
2017,326,"Bill,de Blasio",,Individual,Hayes,VA,23072,-1875,Campaign Workers Salaries,Campgn Wrkrs $$,,,
2017,326,"Bill,de Blasio",,Individual,Hayes,VA,23072,-1875,Campaign Workers Salaries,Campgn Wrkrs $$,,,
2017,326,"Bill,de Blasio",,Individual,Hayes,VA,23072,-1875,Campaign Workers Salaries,Campgn Wrkrs $$,,,
2017,326,"Bill,de Blasio",,Individual,Hayes,VA,23072,-1875,Campaign Workers Salaries,Campgn Wrkrs $$,,,
2017,326,"Bill,de Blasio",,Individual,Hayes,VA,23072,-1875,Campaign Workers Salaries,Campgn Wrkrs $$,,,
2017,326,"Bill,de Blasio",,Individual,Brooklyn,NY,11205,-2000,Campaign Workers Salaries,Campgn Wrkrs $$,,,
2017,326,"Bill,de Blasio",,Individual,Brooklyn,NY,11205,-2000,Campaign Workers Salaries,Campgn Wrkrs $$,,,
2017,326,"Bill,de Blasio",,Individual,Brooklyn,NY,11205,-2000,Campaign Workers Salaries,Campgn Wrkrs $$,,,
2017,326,"Bill,de Blasio",,Individual,Brooklyn,NY,11205,-2000,Campaign Workers Salaries,Campgn Wrkrs $$,,,
2017,326,"Bill,de Blasio",,Individual,Brooklyn,NY,11205,-68.3,Advance Repayment,Advance Repaymnt,,,
2017,2071,"Nicole,Malliotakis",,Individual,Astoria,NY,11102,-125,Fundraising,Fundraising,,,
2017,2071,"Nicole,Malliotakis",,Individual,Astoria,NY,11102,-125,Fundraising,Fundraising,,,
2017,2071,"Nicole,Malliotakis",,Individual,Astoria,NY,11102,-125,Fundraising,Fundraising,,,
2017,2071,"Nicole,Malliotakis",,Individual,Astoria,NY,11102,-125,Fundraising,Fundraising,,,
2017,2071,"Nicole,Malliotakis",,Individual,Astoria,NY,11102,-125,Fundraising,Fundraising,,,
2017,2071,"Nicole,Malliotakis",,Individual,Astoria,NY,11102,-125,Fundraising,Fundraising,,,
2017,2071,"Nicole,Malliotakis",,Individual,Astoria,NY,11102,-125,Fundraising,Fundraising,,,
2017,2071,"Nicole,Malliotakis",,Individual,Astoria,NY,11102,-125,Fundraising,Fundraising,,,
2017,2071,"Nicole,Malliotakis",,Individual,Astoria,NY,11102,-125,Fundraising,Fundraising,,,
2017,2071,"Nicole,Malliotakis",,Individual,Astoria,NY,11102,-125,Fundraising,Fundraising,,,
2017,2071,"Nicole,Malliotakis",,Individual,Astoria,NY,11102,-125,Fundraising,Fundraising,,,
2017,2071,"Nicole,Malliotakis",,Individual,Astoria,NY,11102,-125,Fundraising,Fundraising,,,
2017,2071,"Nicole,Malliotakis",,Individual,Astoria,NY,11102,-125,Fundraising,Fundraising,,,
2017,2071,"Nicole,Malliotakis",,Individual,Astoria,NY,11102,-39.18,Advance Repayment,Advance Repaymnt,,,
2017,2071,"Nicole,Malliotakis",,Individual,Astoria,NY,11102,-54.2,Advance Repayment,Advance Repaymnt,,,
2017,2071,"Nicole,Malliotakis",,Individual,Astoria,NY,11102,-125,Fundraising,Fundraising,,,
2017,326,"Bill,de Blasio",,Individual,New York,NY,10021,-239.55,Other,Other: explntion,,,
2017,326,"Bill,de Blasio",,Individual,New York,NY,10021,-239.55,Other,Other: explntion,,,
2017,2103,"Aaron,Commey",,Corporation,Staten Island,NY,10301,-20,Other,Other: explntion,,,
2017,326,"de Blasio, Bill",8/7/2017,Individual,Brooklyn,NY,11213,10,,,5,5,0
2017,2071,"Malliotakis, Nicole",9/20/2017,Individual,Brooklyn,NY,11209,200,,,100,100,0
2017,2051,"Slattery, Collin",6/1/2017,Individual,Howard Beach,NY,11414,100,,,50,50,0
2017,326,"de Blasio, Bill",10/23/2017,Individual,New York,NY,10027,350,,,175,175,0
2017,326,"de Blasio, Bill",5/8/2016,Individual,Riverview,FL,33579,175,,,175,0,0
2017,2071,"Malliotakis, Nicole",9/15/2017,Individual,Jamaica,NY,11435,20,,,10,10,0
2017,2071,"Malliotakis, Nicole",10/12/2017,Individual,Jamaica,NY,11435,60,,,25,25,10
2017,2071,"Malliotakis, Nicole",6/5/2017,Individual,New York,NY,10021,100,,,50,50,0
2017,326,"de Blasio, Bill",5/11/2017,Individual,Brooklyn,NY,11225,100,,,50,50,0
2017,326,"de Blasio, Bill",11/5/2016,Individual,Staten Island,NY,10304,40,,,20,20,0
2017,326,"de Blasio, Bill",5/20/2017,Individual,Staten Island,NY,10304,675,,,500,175,0
2017,326,"de Blasio, Bill",11/13/2016,Individual,New York,NY,10034,20,,,10,10,0
2017,326,"de Blasio, Bill",1/23/2017,Individual,New York,NY,10034,64,,,27,27,10
2017,326,"de Blasio, Bill",1/27/2017,Individual,New York,NY,10034,91,,,27,27,37
2017,326,"de Blasio, Bill",1/7/2017,Individual,Copiague,NY,11726,100,,,100,0,0
2017,326,"de Blasio, Bill",5/20/2017,Individual,Copiague,NY,11726,200,,,100,0,100
2017,2071,"Malliotakis, Nicole",7/24/2017,Individual,Staten Island,NY,10308,875,,,25,0,850
2017,2071,"Malliotakis, Nicole",8/4/2017,Individual,Staten Island,NY,10308,1000,,,25,0,975
2017,2071,"Malliotakis, Nicole",8/1/2017,Individual,Staten Island,NY,10308,975,,,50,0,925
2017,2071,"Malliotakis, Nicole",7/28/2017,Individual,Staten Island,NY,10308,925,,,50,0,875
2017,2071,"Malliotakis, Nicole",8/14/2017,Individual,Staten Island,NY,10308,1050,,,50,0,1000
2017,2071,"Malliotakis, Nicole",8/27/2017,Individual,Staten Island,NY,10308,1100,,,50,0,1050
2017,2071,"Malliotakis, Nicole",8/28/2017,Individual,Staten Island,NY,10308,1150,,,50,0,1100
2017,2071,"Malliotakis, Nicole",9/8/2017,Individual,Staten Island,NY,10308,1225,,,75,0,1150
2017,2071,"Malliotakis, Nicole",9/12/2017,Individual,Staten Island,NY,10308,1250,,,25,0,1225
2017,2071,"Malliotakis, Nicole",9/13/2017,Individual,Staten Island,NY,10308,1275,,,25,0,1250
2017,2071,"Malliotakis, Nicole",9/14/2017,Individual,Staten Island,NY,10308,1450,,,175,0,1275
2017,2071,"Malliotakis, Nicole",9/18/2017,Individual,Staten Island,NY,10312,50,,,25,25,0
2017,2071,"Malliotakis, Nicole",9/22/2017,Individual,Staten Island,NY,10308,1500,,,50,0,1450
2017,2071,"Malliotakis, Nicole",10/2/2017,Individual,Staten Island,NY,10308,1525,,,25,0,1500
2017,2071,"Malliotakis, Nicole",10/20/2017,Individual,Staten Island,NY,10308,1535,,,10,0,1525
2017,2071,"Malliotakis, Nicole",10/26/2017,Individual,Staten Island,NY,10308,1560,,,25,0,1535
2017,2071,"Malliotakis, Nicole",6/21/2017,Individual,Staten Island,NY,10308,675,,,500,175,0
2017,2071,"Malliotakis, Nicole",7/3/2017,Individual,Staten Island,NY,10308,675,,,175,0,500
2017,2071,"Malliotakis, Nicole",7/11/2017,Individual,Staten Island,NY,10308,850,,,175,0,675
2017,326,"de Blasio, Bill",4/12/2017,Individual,Brooklyn,NY,11226,54,,,27,27,0
2017,326,"de Blasio, Bill",3/8/2017,Individual,Stoudsburg,NY,18360,175,,,175,0,0
2017,326,"de Blasio, Bill",1/7/2017,Individual,Staten Island,NY,10314,350,,,175,175,0
2017,326,"de Blasio, Bill",7/10/2016,Individual,Staten Island,NY,10301,350,,,175,175,0
2017,326,"de Blasio, Bill",7/10/2016,Individual,Sunnyside,NY,11104,200,,,100,100,0
2017,326,"de Blasio, Bill",7/11/2016,Individual,Sunnyside,NY,11104,600,,,500,0,100
2017,326,"de Blasio, Bill",1/7/2017,Individual,Staten Island,NY,10305,1175,,,1000,175,0
2017,326,"de Blasio, Bill",7/10/2016,Individual,Kew Gardens,NY,11415,2575,,,2400,175,0
2017,326,"de Blasio, Bill",7/10/2016,Individual,Bronx,NY,10465,350,,,175,175,0
2017,326,"de Blasio, Bill",10/6/2017,Individual,Brooklyn,NY,11230,425,,,250,175,0
2017,326,"de Blasio, Bill",7/10/2016,Individual,Bronx,NY,10470,350,,,175,175,0
2017,326,"de Blasio, Bill",9/24/2016,Individual,Bronx,NY,10470,275,,,100,0,175
2017,326,"de Blasio, Bill",7/6/2017,Individual,Bronx,NY,10470,375,,,100,0,275
2017,326,"de Blasio, Bill",10/6/2017,Individual,Bronx,NY,10458,425,,,250,175,0
2017,326,"de Blasio, Bill",7/10/2016,Individual,Bronx,NY,10453,200,,,100,100,0
2017,326,"de Blasio, Bill",8/23/2017,Individual,Staten Island,NY,10303,50,,,25,25,0
2017,326,"de Blasio, Bill",10/27/2017,Individual,New York,NY,10040,20,,,10,10,0
2017,326,"de Blasio, Bill",3/11/2017,Individual,New York,NY,,6,,,3,3,0
2017,326,"de Blasio, Bill",1/5/2017,Individual,New York,NY,10003,25,,,25,0,0
2017,326,"de Blasio, Bill",12/8/2016,Individual,Milkaukee,WI,53211,4950,,,4950,0,0
2017,326,"de Blasio, Bill",7/13/2017,Individual,Brooklyn,NY,11218,40,,,8,8,24
2017,326,"de Blasio, Bill",8/13/2017,Individual,Brooklyn,NY,11218,48,,,8,8,32
2017,326,"de Blasio, Bill",9/13/2017,Individual,Brooklyn,NY,11218,56,,,8,8,40
2017,326,"de Blasio, Bill",4/13/2017,Individual,Brooklyn,NY,11218,16,,,8,8,0
2017,326,"de Blasio, Bill",5/13/2017,Individual,Brooklyn,NY,11218,24,,,8,8,8
2017,326,"de Blasio, Bill",6/13/2017,Individual,Brooklyn,NY,11218,32,,,8,8,16
2017,326,"de Blasio, Bill",10/2/2017,Individual,New York,NY,10011,200,,,100,100,0
2017,2071,"Malliotakis, Nicole",6/29/2017,Individual,Brooklyn,NY,11209,350,,,175,175,0
2017,326,"de Blasio, Bill",5/23/2017,Individual,Bronx,NY,10458,375,,,200,175,0
2017,326,"de Blasio, Bill",5/23/2017,Individual,Bronx,NY,10461,200,,,100,100,0
2017,2071,"Malliotakis, Nicole",10/10/2017,Individual,Staten Island,NY,10306,200,,,100,100,0
2017,326,"de Blasio, Bill",12/23/2016,Individual,Bronx,NY,10454,10,,,10,0,0
2017,326,"de Blasio, Bill",1/21/2017,Individual,bronx,NY,10454,5,,,5,0,0
2017,326,"de Blasio, Bill",6/1/2017,Individual,bronx,NY,10454,25,,,10,10,5
2017,326,"de Blasio, Bill",3/30/2016,Individual,Brooklyn,NY,11204,4950,,,4950,0,0
2017,326,"de Blasio, Bill",3/30/2016,Individual,Brooklyn,NY,11204,-4950,,,-4950,0,0
2017,2055,"De La Fuente, Roque R",7/9/2017,Individual,New York,NY,10002,200,,,100,100,0
2017,326,"de Blasio, Bill",4/15/2017,Individual,Stamford,CT,06903,100,,,100,0,0
2017,326,"de Blasio, Bill",5/1/2017,Individual,New York,NY,10026,20,,,10,10,0
2017,326,"de Blasio, Bill",6/29/2017,Individual,Stamford,CT,06903,110,,,10,0,100
2017,326,"de Blasio, Bill",1/23/2017,Individual,Brooklyn,NY,11225,10,,,10,0,0
2017,326,"de Blasio, Bill",7/10/2016,Individual,Flushing,NY,11367,5125,,,4950,175,0
2017,2071,"Malliotakis, Nicole",10/10/2017,Individual,Brooklyn,NY,11235,72,,,36,36,0
2017,2071,"Malliotakis, Nicole",9/14/2017,Individual,PLAINVIEW,NY,11803,175,,,175,0,0
2017,326,"de Blasio, Bill",8/22/2017,Individual,New York,NY,10009,50,,,25,25,0
2017,326,"de Blasio, Bill",10/23/2017,Individual,New York,NY,10022,200,,,100,100,0
2017,326,"de Blasio, Bill",10/23/2017,Individual,New York,NY,10028,1175,,,1000,175,0
2017,326,"de Blasio, Bill",11/3/2017,Individual,New York,NY,10014,5125,,,4950,175,0
2017,326,"de Blasio, Bill",3/7/2017,Individual,Brooklyn,NY,11217,50,,,25,25,0
2017,326,"de Blasio, Bill",7/10/2017,Individual,Brooklyn,NY,11215,54,,,27,27,0
2017,326,"de Blasio, Bill",5/7/2016,Individual,Brooklyn,NY,11215,375,,,200,175,0
2017,326,"de Blasio, Bill",12/19/2016,Individual,Brooklyn,NY,11215,450,,,250,0,200
2017,2055,"De La Fuente, Roque R",4/28/2017,Individual,Flushing,NY,11368,20,,,10,10,0
2017,326,"de Blasio, Bill",7/5/2016,Individual,New York,NY,10024,100,,,100,0,0
2017,326,"de Blasio, Bill",7/5/2016,Individual,New York,NY,10024,40,,,20,20,0
2017,2055,"De La Fuente, Roque R",6/14/2017,Individual,Maspeth,NY,11378,200,,,100,100,0
2017,326,"de Blasio, Bill",5/12/2016,Individual,Bloomfield,NJ,07003,100,,,100,0,0
2017,326,"de Blasio, Bill",1/9/2017,Individual,Bayside,NY,11360,20,,,10,10,0
2017,326,"de Blasio, Bill",5/1/2017,Individual,Bayside,NY,11360,30,,,10,10,10
2017,326,"de Blasio, Bill",7/10/2017,Individual,BAYSIDE,NY,,20,,,10,10,0
2017,326,"de Blasio, Bill",11/22/2016,Individual,Yonkers,NY,10705,1,,,1,0,0
2017,326,"de Blasio, Bill",10/20/2017,Individual,Bronx,NY,10458,200,,,100,100,0
2017,326,"de Blasio, Bill",8/7/2017,Individual,New York,NY,10022,20,,,10,10,0
2017,326,"de Blasio, Bill",1/6/2017,Individual,Hollis,NY,11423,100,,,100,0,0
2017,326,"de Blasio, Bill",10/25/2017,Individual,New York,NY,10029,45,,,20,20,5
2017,326,"de Blasio, Bill",5/1/2017,Individual,New York,NY,10029,10,,,5,5,0
2017,326,"de Blasio, Bill",9/5/2017,Individual,sunnyside,NY,11104,20,,,10,10,0
2017,2071,"Malliotakis, Nicole",8/25/2017,Individual,Oceanside,NY,11572,100,,,100,0,0
2017,2071,"Malliotakis, Nicole",10/2/2017,Individual,Lynbrook,NY,11563,500,,,500,0,0
2017,2071,"Malliotakis, Nicole",10/2/2017,Individual,Oceanside,NY,11572,500,,,500,0,0
2017,2071,"Malliotakis, Nicole",8/15/2017,Individual,Staten Island,NY,10312,50,,,25,25,0
2017,2071,"Malliotakis, Nicole",9/18/2017,Individual,Brooklyn,NY,11215,425,,,250,175,0
2017,326,"de Blasio, Bill",9/18/2017,Individual,Brooklyn,NY,11215,200,,,100,100,0
2017,326,"de Blasio, Bill",8/7/2017,Individual,Brooklyn,NY,11238,30,,,10,10,10
2017,326,"de Blasio, Bill",8/19/2017,Individual,Brooklyn,NY,11238,20,,,10,10,0
2017,326,"de Blasio, Bill",5/11/2017,Individual,Brooklyn,NY,11238,20,,,10,10,0
2017,326,"de Blasio, Bill",1/7/2017,Individual,Brooklyn,NY,11215,20,,,10,10,0
2017,2071,"Malliotakis, Nicole",9/23/2017,Individual,Jackson Heights,NY,11372,50,,,25,25,0
2017,326,"de Blasio, Bill",8/28/2017,Individual,New york,NY,10040,20,,,10,10,0
2017,2084,"Bashner, Richard S",7/5/2017,Individual,Brooklyn,NY,11232,100,,,50,50,0
2017,326,"de Blasio, Bill",4/17/2017,Individual,New York,NY,10011,350,,,175,175,0
2017,326,"de Blasio, Bill",10/19/2017,Individual,Sunnyside,NY,11104,54,,,27,27,0
2017,2071,"Malliotakis, Nicole",10/20/2017,Individual,Ridgewood,NY,11385,160,,,80,80,0
2017,326,"de Blasio, Bill",7/8/2017,Individual,New York,NY,10011,54,,,27,27,0
2017,2071,"Malliotakis, Nicole",9/22/2017,Individual,Staten Island,NY,10306,400,,,50,0,350
2017,2071,"Malliotakis, Nicole",10/10/2017,Individual,Staten Island,NY,10306,500,,,100,0,400
2017,2071,"Malliotakis, Nicole",6/6/2017,Individual,Staten Island,NY,10306,350,,,175,175,0
2017,2071,"Malliotakis, Nicole",7/10/2017,Individual,Staten Island,NY,10306,350,,,175,0,175
2017,326,"de Blasio, Bill",9/13/2017,Individual,Brooklyn,NY,11231,10,,,5,5,0
2017,2055,"De La Fuente, Roque R",6/14/2017,Individual,New York,NY,10016,350,,,175,175,0
2017,326,"de Blasio, Bill",10/23/2017,Individual,Teacneck,NJ,07666,100,,,100,0,0
2017,326,"de Blasio, Bill",7/6/2016,Individual,New York,NY,10034,425,,,250,175,0
2017,326,"de Blasio, Bill",10/16/2017,Individual,New York,NY,10039,150,,,75,75,0
2017,326,"de Blasio, Bill",1/7/2017,Individual,New York City,NY,10025,50,,,25,25,0
2017,326,"de Blasio, Bill",1/7/2017,Individual,Brooklyn,NY,12215,10,,,10,0,0
2017,326,"de Blasio, Bill",7/11/2017,Individual,Brooklyn,NY,12215,30,,,10,10,10
2017,326,"de Blasio, Bill",9/2/2017,Individual,Weehawken,NJ,07086,75,,,75,0,0
2017,2071,"Malliotakis, Nicole",7/11/2017,Individual,Fort Lee,NJ,07024,100,,,100,0,0
2017,2071,"Malliotakis, Nicole",10/23/2017,Individual,LITTLE NECK,NY,11362,100,,,25,25,50
2017,2071,"Malliotakis, Nicole",7/8/2017,Individual,LITTLE NECK,NY,11362,100,,,50,50,0
2017,326,"de Blasio, Bill",10/9/2017,Individual,Jamaica,NY,11435,100,,,50,50,0
2017,326,"de Blasio, Bill",10/23/2017,Individual,Brooklyn,NY,11225,25,,,25,0,0
2017,326,"de Blasio, Bill",12/31/2016,Individual,Brooklyn,NY,11216,25,,,25,0,0
2017,326,"de Blasio, Bill",7/11/2017,Individual,Brooklyn,NY,11216,125,,,50,50,25
2017,326,"de Blasio, Bill",5/12/2016,Individual,Brooklyn,NY,11201,100,,,100,0,0
2017,326,"de Blasio, Bill",7/5/2016,Individual,New York,NY,10037,200,,,100,100,0
2017,326,"de Blasio, Bill",7/29/2017,Individual,Laurelton,NY,11413,30,,,10,10,10
2017,326,"de Blasio, Bill",5/7/2017,Individual,Laurelton,NY,11413,20,,,10,10,0
2017,326,"de Blasio, Bill",6/13/2016,Individual,New York,NY,10024,200,,,100,100,0
2017,326,"de Blasio, Bill",5/10/2016,Individual,Long Island City,NY,11101,250,,,250,0,0
2017,326,"de Blasio, Bill",6/6/2017,Individual,Brooklyn,NY,11226,200,,,100,100,0
2017,2071,"Malliotakis, Nicole",9/16/2017,Individual,Brooklyn,NY,11217,50,,,25,25,0
2017,326,"de Blasio, Bill",12/2/2016,Individual,Brooklyn,NY,11215,20,,,10,10,0
2017,2071,"Malliotakis, Nicole",7/24/2017,Individual,Brooklyn,NY,11209,200,,,100,100,0
2017,2071,"Malliotakis, Nicole",10/10/2017,Individual,Brooklyn,NY,11209,425,,,250,75,100
2017,326,"de Blasio, Bill",5/8/2017,Individual,Baldwinsville,NY,13027,200,,,200,0,0
2017,2071,"Malliotakis, Nicole",5/7/2017,Individual,Staten Island,NY,10304,100,,,100,0,0
2017,2071,"Malliotakis, Nicole",7/10/2017,Individual,Staten Island,NY,10304,5225,,,4950,175,100
2017,2071,"Malliotakis, Nicole",5/7/2017,Individual,Staten Island,NY,10304,-100,,,-100,0,0
2017,326,"de Blasio, Bill",7/27/2017,Individual,New York,NY,10128,5.5,,,1.5,1,3
2017,326,"de Blasio, Bill",8/27/2017,Individual,New York,NY,10128,7,,,1.5,1,4.5
2017,326,"de Blasio, Bill",9/27/2017,Individual,New York,NY,10128,8.5,,,1.5,1,6
2017,326,"de Blasio, Bill",10/27/2017,Individual,New York,NY,10128,10,,,1.5,1,7.5
2017,326,"de Blasio, Bill",4/27/2017,Individual,New York,NY,10128,2.5,,,1.5,1,0
2017,326,"de Blasio, Bill",5/27/2017,Individual,Ne York,NY,10128,2.5,,,1.5,1,0
2017,326,"de Blasio, Bill",6/27/2017,Individual,New York,NY,10128,4,,,1.5,1,1.5
2017,2071,"Malliotakis, Nicole",10/21/2017,Individual,Bronx,NY,10462,100,,,50,50,0
2017,326,"de Blasio, Bill",3/9/2017,Individual,New York,NY,10012,425,,,250,175,0
2017,2071,"Malliotakis, Nicole",8/21/2017,Individual,Staten Island,NY,10310,50,,,25,25,0
2017,326,"de Blasio, Bill",11/29/2016,Individual,New York,NY,10003,20,,,10,10,0
2017,326,"de Blasio, Bill",3/10/2017,Individual,Brooklyn,NY,11223,2675,,,2500,175,0
2017,326,"de Blasio, Bill",10/30/2017,Individual,NEW YORK,NY,10009,100,,,50,50,0
2017,2071,"Malliotakis, Nicole",10/6/2017,Individual,New York,NY,10028,200,,,100,100,0
2017,326,"de Blasio, Bill",2/2/2017,Individual,Brooklyn,NY,11215,350,,,175,175,0
2017,2071,"Malliotakis, Nicole",10/5/2017,Individual,New York,NY,10011,350,,,175,175,0
2017,326,"de Blasio, Bill",4/7/2016,Individual,Brooklyn,NY,11206,5125,,,4950,175,0
2017,326,"de Blasio, Bill",4/7/2016,Individual,Brooklyn,NY,11206,5125,,,4950,175,0
2017,326,"de Blasio, Bill",9/5/2017,Individual,New York,NY,10024,100,,,100,0,0
2017,326,"de Blasio, Bill",10/23/2017,Individual,New York,NY,10024,150,,,100,0,50
2017,326,"de Blasio, Bill",10/29/2017,Individual,New York,NY,10024,160,,,10,0,150
2017,326,"de Blasio, Bill",9/21/2016,Individual,New York,NY,10128,1175,,,1000,175,0
2017,326,"de Blasio, Bill",3/11/2017,Individual,New York,NY,10128,1050,,,50,0,1000
2017,326,"de Blasio, Bill",5/1/2017,Individual,New York,NY,10128,2050,,,1000,0,1050
2017,326,"de Blasio, Bill",7/11/2017,Individual,New York,NY,10024,50,,,50,0,0
2017,326,"de Blasio, Bill",5/9/2017,Individual,nyack,NY,10960,1000,,,1000,0,0
2017,326,"de Blasio, Bill",5/9/2017,Individual,Nanuet,NY,10954,1000,,,1000,0,0
2017,2071,"Malliotakis, Nicole",8/29/2017,Individual,Brooklyn,NY,11201,350,,,175,175,0
2017,2071,"Malliotakis, Nicole",9/26/2017,Individual,Brooklyn,NY,11201,300,,,150,150,0
2017,326,"de Blasio, Bill",1/9/2017,Individual,Jamaica,NY,11435,350,,,175,175,0
2017,326,"de Blasio, Bill",10/23/2017,Individual,New York,NY,10024,54,,,27,27,0
2017,326,"de Blasio, Bill",12/27/2016,Individual,New York,NY,10024,49,,,25,24,0
2017,326,"de Blasio, Bill",1/5/2017,Individual,New York,NY,10024,75,,,25,25,25
2017,326,"de Blasio, Bill",1/20/2017,Individual,New York,NY,10024,100,,,25,25,50
2017,326,"de Blasio, Bill",1/23/2017,Individual,New York,NY,10024,129,,,27,27,75
2017,326,"de Blasio, Bill",1/27/2017,Individual,New York,NY,10024,122,,,10,10,102
2017,326,"de Blasio, Bill",1/31/2017,Individual,New York,NY,10024,132,,,10,10,112
