Election,CandidateID,CandidateName,Date,ContributionType,City,State,ZipCode,Amount,PurposeCode,Purpose,Amount,MatchAmt,PrevAmt
2005,AY,"Fernando,Ferrer",,Corporation,New York,NY,10013,-8,Other,Other: explntion,,,
2005,AY,"Fernando,Ferrer",,Corporation,New York,NY,10013,-16,Other,Other: explntion,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10012,-184,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10038,-276,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10038,-962,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10038,-114,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Other,New York,NY,10016,-2000,Office Rent,Office Rent,,,
2005,B6,"C. Virginia,Fields",,Corporation,Queens,NY,11374,-125,Printing Expenses,Print Ads,,,
2005,806,"Steven,Shaw",,Corporation,New York,NY,10019,-54,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Other,Brooklyn,NY,11201,-779,Office Expenses,Office Expenses,,,
2005,Y2,"A. Gifford,Miller",,Other,New York,NY,,-76,Fundraising,Fundraising,,,
2005,AY,"Fernando,Ferrer",,Corporation,New York,NY,10001,-27,Other,Other: explntion,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10023,-333,Office Expenses,Office Expenses,,,
2005,AY,"Fernando,Ferrer",,Corporation,,,,-67,Other,Other: explntion,,,
2005,Y2,"A. Gifford,Miller",,Corporation,Brooklyn,NY,11223,-598,Other,Other: explntion,,,
2005,605,"Michael,Bloomberg",,Corporation,Brooklyn,NY,11204,-471,Other,Other: explntion,,,
2005,605,"Michael,Bloomberg",,Other,Brooklyn,NY,11205,-477,Other,Other: explntion,,,
2005,605,"Michael,Bloomberg",,Other,Brooklyn,NY,11205,-217,Voter Registration,Regis. Mtl/Srvs.,,,
2005,605,"Michael,Bloomberg",,Corporation,Monroe,NY,10950,-150,Campaign Literature,Campgn Lit.,,,
2005,605,"Michael,Bloomberg",,Corporation,Monroe,NY,10950,-60,Campaign Literature,Campgn Lit.,,,
2005,B6,"C. Virginia,Fields",,Other,New York,NY,10024,-138,Office Expenses,Office Expenses,,,
2005,AY,"Fernando,Ferrer",,Corporation,Brooklyn,NY,11230,-3740,Office Expenses,Office Expenses,,,
2005,AY,"Fernando,Ferrer",,Corporation,Brooklyn,NY,11230,-11220,Office Expenses,Office Expenses,,,
2005,AY,"Fernando,Ferrer",,Corporation,Brooklyn,NY,11230,-1848,Office Expenses,Office Expenses,,,
2005,AY,"Fernando,Ferrer",,Corporation,Brooklyn,NY,11230,-177,Office Expenses,Office Expenses,,,
2005,AY,"Fernando,Ferrer",,Corporation,Brooklyn,NY,11230,-1100,Office Expenses,Office Expenses,,,
2005,AY,"Fernando,Ferrer",,Corporation,Brooklyn,NY,11230,-820,Office Expenses,Office Expenses,,,
2005,AY,"Fernando,Ferrer",,Corporation,Brooklyn,NY,11230,-1640,Office Expenses,Office Expenses,,,
2005,AY,"Fernando,Ferrer",,Corporation,Brooklyn,NY,11230,-180,Office Expenses,Office Expenses,,,
2005,AY,"Fernando,Ferrer",,Corporation,Brooklyn,NY,11230,-2191,Office Expenses,Office Expenses,,,
2005,AY,"Fernando,Ferrer",,Corporation,Brooklyn,NY,11230,-359,Office Expenses,Office Expenses,,,
2005,AY,"Fernando,Ferrer",,Corporation,Brooklyn,NY,11230,-4316,Office Expenses,Office Expenses,,,
2005,AY,"Fernando,Ferrer",,Corporation,Brooklyn,NY,11230,-1219,Office Expenses,Office Expenses,,,
2005,BB,"Anthony,Weiner",,Corporation,New York,NY,10038,-12,Office Expenses,Office Expenses,,,
2005,BB,"Anthony,Weiner",,Corporation,New York,NY,10038,-10,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10036,-179,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10036,-122,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10036,-122,Office Expenses,Office Expenses,,,
2005,Y2,"A. Gifford,Miller",,Limited Liability Company,Alexandria,VA,22310,-25000,Radio Ads,Radio Ads.,,,
2005,Y2,"A. Gifford,Miller",,Limited Liability Company,Alexandria,VA,22310,-20528,Television Ads,Television Ads.,,,
2005,Y2,"A. Gifford,Miller",,Limited Liability Company,Alexandria,VA,22310,-993118,Television Ads,Television Ads.,,,
2005,Y2,"A. Gifford,Miller",,Limited Liability Company,Alexandria,VA,22310,-770410,Television Ads,Television Ads.,,,
2005,Y2,"A. Gifford,Miller",,Limited Liability Company,Alexandria,VA,22310,-384515,Television Ads,Television Ads.,,,
2005,Y2,"A. Gifford,Miller",,Limited Liability Company,Alexandria,VA,22310,-1035300,Television Ads,Television Ads.,,,
2005,Y2,"A. Gifford,Miller",,Individual,New York,NY,10040,-270,Campaign Workers Salaries,Campgn Wrkrs $$,,,
2005,Y2,"A. Gifford,Miller",,Individual,New York,NY,10040,-250,Campaign Workers Salaries,Campgn Wrkrs $$,,,
2005,Y2,"A. Gifford,Miller",,Individual,New York,NY,10040,-50,Campaign Workers Salaries,Campgn Wrkrs $$,,,
2005,Y2,"A. Gifford,Miller",,Individual,New York,NY,10040,-630,Petition Expenses,Petition Expns.,,,
2005,Y2,"A. Gifford,Miller",,Individual,New York,NY,10040,-690,Petition Expenses,Petition Expns.,,,
2005,Y2,"A. Gifford,Miller",,Individual,New York,NY,10040,-360,Petition Expenses,Petition Expns.,,,
2005,Y2,"A. Gifford,Miller",,Individual,New York,NY,10040,-50,Campaign Workers Salaries,Campgn Wrkrs $$,,,
2005,Y2,"A. Gifford,Miller",,Individual,New York,NY,10040,-630,Campaign Workers Salaries,Campgn Wrkrs $$,,,
2005,Y2,"A. Gifford,Miller",,Individual,New York,NY,10040,-630,Campaign Workers Salaries,Campgn Wrkrs $$,,,
2005,Y2,"A. Gifford,Miller",,Individual,New York,NY,10040,-630,Campaign Workers Salaries,Campgn Wrkrs $$,,,
2005,Y2,"A. Gifford,Miller",,Individual,New York,NY,10040,-825,Campaign Workers Salaries,Campgn Wrkrs $$,,,
2005,B6,"C. Virginia,Fields",,Corporation,New York,NY,10017,-79,Office Expenses,Office Expenses,,,
2005,B6,"C. Virginia,Fields",,Corporation,New York,NY,10017,-201,Office Expenses,Office Expenses,,,
2005,B6,"C. Virginia,Fields",,Corporation,New York,NY,10017,-192,Office Expenses,Office Expenses,,,
2005,B6,"C. Virginia,Fields",,Corporation,New York,NY,10017,-104,Office Expenses,Office Expenses,,,
2005,B6,"C. Virginia,Fields",,Corporation,New York,NY,10017,-12,Office Expenses,Office Expenses,,,
2005,B6,"C. Virginia,Fields",,Corporation,New York,NY,10017,-48,Office Expenses,Office Expenses,,,
2005,Y2,"A. Gifford,Miller",,Corporation,,,,-106,Office Expenses,Office Expenses,,,
2005,Y2,"A. Gifford,Miller",,Corporation,,,,-78,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Individual,Staten Island,NY,10303,-1375,Campaign Workers Salaries,Campgn Wrkrs $$,,,
2005,605,"Michael,Bloomberg",,Individual,Staten Island,NY,10303,-1375,Campaign Workers Salaries,Campgn Wrkrs $$,,,
2005,605,"Michael,Bloomberg",,Individual,Staten Island,NY,10303,-1375,Campaign Workers Salaries,Campgn Wrkrs $$,,,
2005,605,"Michael,Bloomberg",,Individual,Staten Island,NY,10303,-1375,Campaign Workers Salaries,Campgn Wrkrs $$,,,
2005,605,"Michael,Bloomberg",,Individual,Staten Island,NY,10303,-1375,Campaign Workers Salaries,Campgn Wrkrs $$,,,
2005,605,"Michael,Bloomberg",,Individual,Staten Island,NY,10303,-1375,Campaign Workers Salaries,Campgn Wrkrs $$,,,
2005,605,"Michael,Bloomberg",,Individual,Staten Island,NY,10303,-1375,Campaign Workers Salaries,Campgn Wrkrs $$,,,
2005,605,"Michael,Bloomberg",,Individual,Staten Island,NY,10303,-3101,Campaign Workers Salaries,Campgn Wrkrs $$,,,
2005,605,"Michael,Bloomberg",,Individual,Staten Island,NY,10303,-381,Campaign Workers Salaries,Campgn Wrkrs $$,,,
2005,605,"Michael,Bloomberg",,Individual,Staten Island,NY,10303,-1375,Campaign Workers Salaries,Campgn Wrkrs $$,,,
2005,605,"Michael,Bloomberg",,Individual,Staten Island,NY,10303,-1375,Campaign Workers Salaries,Campgn Wrkrs $$,,,
2005,605,"Michael,Bloomberg",,Individual,Staten Island,NY,10303,-1375,Campaign Workers Salaries,Campgn Wrkrs $$,,,
2005,605,"Michael,Bloomberg",,Individual,Staten Island,NY,10303,-1375,Campaign Workers Salaries,Campgn Wrkrs $$,,,
2005,AY,"Fernando,Ferrer",,Individual,New York,NY,10027,-100,Campaign Workers Salaries,Campgn Wrkrs $$,,,
2005,BB,"Anthony,Weiner",,Individual,Brooklyn,NY,11211,-198,Campaign Workers Salaries,Campgn Wrkrs $$,,,
2005,605,"Michael,Bloomberg",,Other,Brooklyn,NY,11205,-1626,Other,Other: explntion,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10018,-52,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10176,-921,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10176,-1043,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10176,-921,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10176,-921,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10176,-76,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10176,-760,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10176,-923,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10176,-406,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10176,-1043,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10176,-406,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10176,-1043,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10176,-975,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10176,-975,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10176,-419,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10176,-802,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10176,-1043,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10176,-268,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10176,-76,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10176,-706,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10176,-975,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10176,-406,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10176,-1043,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10176,-1043,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10176,-406,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10176,-93,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10176,-62,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10176,-1043,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10176,-406,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10176,-759,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10176,-921,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10176,-921,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10176,-923,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10176,-923,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10176,-923,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10176,-923,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10176,-923,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10176,-923,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10176,-923,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10176,-299,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10176,-923,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10176,-124,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10176,-921,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10176,-474,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10176,-474,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10176,-1043,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10176,-553,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10176,-759,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10176,-921,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10176,-921,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10176,-921,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10176,-921,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10176,-923,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10176,-923,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10176,-923,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10176,-760,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10176,-474,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10176,-921,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10176,-921,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10176,-975,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Individual,Brooklyn,NY,11219,-531,Campaign Workers Salaries,Campgn Wrkrs $$,,,
2005,605,"Michael,Bloomberg",,Individual,Brooklyn,NY,11219,-531,Campaign Workers Salaries,Campgn Wrkrs $$,,,
2005,605,"Michael,Bloomberg",,Individual,Brooklyn,NY,11219,-441,Campaign Workers Salaries,Campgn Wrkrs $$,,,
2005,605,"Michael,Bloomberg",,Individual,Brooklyn,NY,11219,-147,Campaign Workers Salaries,Campgn Wrkrs $$,,,
2005,605,"Michael,Bloomberg",,Individual,Brooklyn,NY,11219,-531,Campaign Workers Salaries,Campgn Wrkrs $$,,,
2005,605,"Michael,Bloomberg",,Individual,Brooklyn,NY,11219,-531,Campaign Workers Salaries,Campgn Wrkrs $$,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10018,-570,Other,Other: explntion,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10018,-570,Other,Other: explntion,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10018,-570,Other,Other: explntion,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10018,-738,Other,Other: explntion,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10018,-1890,Other,Other: explntion,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10018,-654,Other,Other: explntion,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10018,-654,Other,Other: explntion,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10018,-1626,Other,Other: explntion,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10018,-654,Other,Other: explntion,,,
2005,605,"Michael,Bloomberg",,Corporation,Hoboken,NJ,07030,-611,Other,Other: explntion,,,
2005,605,"Michael,Bloomberg",,Corporation,Hoboken,NJ,07030,-1223,Other,Other: explntion,,,
2005,605,"Michael,Bloomberg",,Other,New York,NY,10013,-178,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Other,New York,NY,10013,-304,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Other,New York,NY,10013,-233,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Other,New York,NY,10013,-220,Office Expenses,Office Expenses,,,
2005,AY,"Fernando,Ferrer",,Corporation,New York,NY,10001,-217,Other,Other: explntion,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10001,-708,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10001,-1858,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10001,-248,Office Expenses,Office Expenses,,,
2005,B6,"C. Virginia,Fields",,Individual,New York,NY,10040,-150,Other,Other: explntion,,,
2005,AY,"Fernando,Ferrer",,Other,Brooklyn,NY,11217,-15410,Other,Other: explntion,,,
2005,AY,"Fernando,Ferrer",,Individual,Bronx,NY,10455,-100,Campaign Workers Salaries,Campgn Wrkrs $$,,,
2005,AY,"Fernando,Ferrer",,Individual,Bronx,NY,10472,-100,Campaign Workers Salaries,Campgn Wrkrs $$,,,
2005,605,"Michael,Bloomberg",,Corporation,Nyack,NY,10960,-625,Other,Other: explntion,,,
2005,605,"Michael,Bloomberg",,Corporation,Farmingdale,NY,11735,-720,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,Farmingdale,NY,11735,-2585,Office Expenses,Office Expenses,,,
2005,605,"Michael,Bloomberg",,Corporation,Farmingdale,NY,11735,-2387,Office Expenses,Office Expenses,,,
2005,B6,"C. Virginia,Fields",,Other,New York,NY,10010,-500,Political Contributions,Polit Contribs.,,,
2005,AY,"Fernando,Ferrer",,Corporation,New York,NY,10012,-50000,Television Ads,Television Ads.,,,
2005,AY,"Fernando,Ferrer",,Corporation,New York,NY,10012,-79998,Television Ads,Television Ads.,,,
2005,AY,"Fernando,Ferrer",,Corporation,New York,NY,10012,-5069,Television Ads,Television Ads.,,,
2005,AY,"Fernando,Ferrer",,Corporation,New York,NY,10012,-60000,Television Ads,Television Ads.,,,
2005,AY,"Fernando,Ferrer",,Corporation,New York,NY,10012,-50000,Television Ads,Television Ads.,,,
2005,AY,"Fernando,Ferrer",,Corporation,New York,NY,10012,-200000,Television Ads,Television Ads.,,,
2005,AY,"Fernando,Ferrer",,Corporation,New York,NY,10012,-25330,Television Ads,Television Ads.,,,
2005,AY,"Fernando,Ferrer",,Corporation,New York,NY,10012,-60000,Television Ads,Television Ads.,,,
2005,AY,"Fernando,Ferrer",,Corporation,New York,NY,10012,-9180,Television Ads,Television Ads.,,,
2005,AY,"Fernando,Ferrer",,Corporation,New York,NY,10012,-132260,Television Ads,Television Ads.,,,
2005,AY,"Fernando,Ferrer",,Corporation,New York,NY,10012,-274051,Television Ads,Television Ads.,,,
2005,AY,"Fernando,Ferrer",,Corporation,New York,NY,10012,-29979,Television Ads,Television Ads.,,,
2005,AY,"Fernando,Ferrer",,Corporation,New York,NY,10012,-59784,Television Ads,Television Ads.,,,
2005,AY,"Fernando,Ferrer",,Corporation,New York,NY,10012,-6128,Television Ads,Television Ads.,,,
2005,Y2,"A. Gifford,Miller",,Individual,Queens,NY,,-337,Petition Expenses,Petition Expns.,,,
2005,Y2,"A. Gifford,Miller",,Individual,Queens,NY,,-248,Petition Expenses,Petition Expns.,,,
2005,Y2,"A. Gifford,Miller",,Individual,Queens,NY,,-308,Campaign Workers Salaries,Campgn Wrkrs $$,,,
2005,Y2,"A. Gifford,Miller",,Individual,Queens,NY,,-2000,Campaign Consultants,Campgn Consuls.,,,
2005,Y2,"A. Gifford,Miller",,Individual,Queens,NY,,-225,Campaign Workers Salaries,Campgn Wrkrs $$,,,
2005,Y2,"A. Gifford,Miller",,Individual,Queens,NY,,-300,Campaign Workers Salaries,Campgn Wrkrs $$,,,
2005,Y2,"A. Gifford,Miller",,Individual,Queens,NY,,-100,Campaign Workers Salaries,Campgn Wrkrs $$,,,
2005,Y2,"A. Gifford,Miller",,Individual,Queens,NY,11414,-1300,Campaign Workers Salaries,Campgn Wrkrs $$,,,
2005,Y2,"A. Gifford,Miller",,Individual,Queens,NY,11414,-1500,Campaign Workers Salaries,Campgn Wrkrs $$,,,
2005,Y2,"A. Gifford,Miller",,Individual,Queens,NY,11414,-1500,Campaign Workers Salaries,Campgn Wrkrs $$,,,
2005,AY,"Fernando,Ferrer",,Corporation,New York,NY,10020,-395,Other,Other: explntion,,,
2005,605,"Michael,Bloomberg",,Corporation,New York,NY,10020,-25731,Office Expenses,Office Expenses,,,
2005,AY,"Fernando,Ferrer",,Corporation,New York,NY,10020,-292,Other,Other: explntion,,,
2005,AY,"Fernando,Ferrer",,Corporation,New York,NY,10020,-97,Other,Other: explntion,,,
2005,AY,"Fernando,Ferrer",,Corporation,New York,NY,10020,-292,Other,Other: explntion,,,
2005,AY,"Fernando,Ferrer",,Corporation,New York,NY,10020,-97,Other,Other: explntion,,,
2005,AY,"Fernando,Ferrer",,Corporation,New York,NY,10020,-292,Other,Other: explntion,,,
2005,AY,"Fernando,Ferrer",,Corporation,New York,NY,10020,-97,Other,Other: explntion,,,
2005,AY,"Fernando,Ferrer",,Corporation,New York,NY,10020,-292,Other,Other: explntion,,,
2005,AY,"Fernando,Ferrer",,Corporation,New York,NY,10020,-97,Other,Other: explntion,,,
2005,AY,"Fernando,Ferrer",,Corporation,New York,NY,10020,-770,Other,Other: explntion,,,
2005,AY,"Fernando,Ferrer",,Corporation,New York,NY,10020,-257,Other,Other: explntion,,,
2005,AY,"Fernando,Ferrer",,Corporation,New York,NY,10020,-296,Other,Other: explntion,,,
2005,AY,"Fernando,Ferrer",,Corporation,New York,NY,10020,-99,Other,Other: explntion,,,
2005,AY,"Fernando,Ferrer",,Corporation,New York,NY,10020,-296,Other,Other: explntion,,,
