Election,CandidateID,CandidateName,ContributionType,Date,City,State,ZipCode,Amount,PurposeCode,Purpose
2013,1752,"Abiodun,Laurel-Smith",Corporation,9/7/2013,New York,NY,10001,54,Office Expenses,Office Expenses
2013,260,"William,Thompson, Jr.",Corporation,1/17/2012,New York,NY,10019,19,Other,Other: explntion
2013,FI,"John,Liu",Limited Liability Company,7/12/2013,Flushing,NY,11355,110,Office Expenses,Office Expenses
2013,FI,"John,Liu",Limited Liability Company,4/15/2013,Flushing,NY,11355,250,Fundraising,Fundraising
2013,260,"William,Thompson, Jr.",Limited Liability Company,7/8/2013,New York,NY,10018,57,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Limited Liability Company,4/19/2013,New York,NY,10018,39,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Limited Liability Company,7/20/2013,New York,NY,10018,64,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Limited Liability Company,8/19/2013,New York,NY,10018,93,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Limited Liability Company,8/19/2013,New York,NY,10018,79,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Limited Liability Company,5/16/2013,New York,NY,10018,512,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,4/18/2013,New York,NY,10026,46,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,8/19/2013,New York,NY,10026,88,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,4/18/2013,New York,NY,10036,22,Other,Other: explntion
2013,326,"Bill,de Blasio",Political Action Committee,9/8/2013,New York,NY,10036,19084,Other,Other: explntion
2013,326,"Bill,de Blasio",Political Action Committee,9/8/2013,New York,NY,10036,168,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Political Action Committee,9/8/2013,New York,NY,10036,60,Professional Services,Prof. Srvcs.
2013,AU,"Sal,Albanese",Corporation,4/5/2013,,,,122,Office Expenses,Office Expenses
2013,AU,"Sal,Albanese",Corporation,12/27/2012,,,,20,Professional Services,Prof. Srvcs.
2013,260,"William,Thompson, Jr.",Corporation,1/17/2012,New York,NY,10019,22,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,8/19/2013,New York,NY,10019,34,Other,Other: explntion
2013,326,"Bill,de Blasio",Limited Liability Company,1/5/2011,New York,NY,,11,Fundraising,Fundraising
2013,260,"William,Thompson, Jr.",Corporation,1/28/2013,New York,NY,,44,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,5/11/2012,New York,NY,,43,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,7/19/2012,New York,NY,,27,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Limited Liability Company,11/4/2012,New York,NY,,45,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Limited Liability Company,4/18/2013,New York,NY,,45,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,12/1/2012,New York,NY,,42,Other,Other: explntion
2013,326,"Bill,de Blasio",Corporation,8/21/2013,,,,500,Fundraising,Fundraising
2013,1690,"Joseph,Lhota",Other,8/5/2013,New York,NY,10009,112,Other,Other: explntion
2013,1690,"Joseph,Lhota",Other,7/24/2013,New York,NY,10009,70,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,7/19/2012,New York,NY,10018,40,Other,Other: explntion
2013,204,"Christine,Quinn",Corporation,7/22/2013,Montclair,NJ,07042,1083,Fundraising,Fundraising
2013,326,"Bill,de Blasio",Corporation,12/11/2012,,,,70,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Limited Liability Company,1/28/2013,New York,NY,10003,27,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,6/4/2012,New York,NY,10016,32,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,2/20/2012,New York,NY,10010,40,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,12/1/2012,New York,NY,,13,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,1/28/2013,New York,NY,,13,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,1/17/2012,New York,NY,10022,15,Other,Other: explntion
2013,BB,"Anthony,Weiner",Corporation,7/29/2013,New York,NY,10036,5,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Limited Liability Company,2/20/2012,New York,NY,10001,21,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,6/4/2012,New York,NY,10003,16,Other,Other: explntion
2013,326,"Bill,de Blasio",Corporation,1/9/2013,New York,NY,,233,Fundraising,Fundraising
2013,204,"Christine,Quinn",Corporation,3/26/2013,New York,NY,10007,279,Office Expenses,Office Expenses
2013,260,"William,Thompson, Jr.",Corporation,5/16/2013,Bronx,NY,10461,45,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,7/25/2011,New York,NY,10019,20,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,12/1/2012,New York,NY,10019,26,Other,Other: explntion
2013,326,"Bill,de Blasio",Corporation,2/15/2012,New York,NY,10013,650,Fundraising,Fundraising
2013,1666,"Erick,Salgado",Corporation,8/2/2013,Los Angeles,CA,90007,47,Other,Other: explntion
2013,1666,"Erick,Salgado",Corporation,9/3/2013,Los Angeles,CA,90007,56,Other,Other: explntion
2013,1666,"Erick,Salgado",Corporation,10/3/2013,Los Angeles,CA,90007,56,Other,Other: explntion
2013,1666,"Erick,Salgado",Corporation,11/4/2013,Los Angeles,CA,90007,56,Other,Other: explntion
2013,1666,"Erick,Salgado",Corporation,1/14/2013,Los Angeles,CA,90007,28,Other,Other: explntion
2013,1666,"Erick,Salgado",Corporation,2/4/2013,Los Angeles,CA,90007,33,Other,Other: explntion
2013,1666,"Erick,Salgado",Corporation,3/4/2013,Los Angeles,CA,90007,33,Other,Other: explntion
2013,1666,"Erick,Salgado",Corporation,4/3/2013,Los Angeles,CA,90007,33,Other,Other: explntion
2013,1666,"Erick,Salgado",Corporation,5/3/2013,Los Angeles,CA,90007,33,Other,Other: explntion
2013,1666,"Erick,Salgado",Corporation,6/3/2013,Los Angeles,CA,90007,47,Other,Other: explntion
2013,1666,"Erick,Salgado",Corporation,7/2/2013,Los Angeles,CA,90007,47,Other,Other: explntion
2013,326,"Bill,de Blasio",Corporation,12/2/2013,New York,NY,10001,6900,Other,Other: explntion
2013,326,"Bill,de Blasio",Corporation,12/2/2013,New York,NY,10001,16233,Other,Other: explntion
2013,AU,"Sal,Albanese",Corporation,6/18/2013,Staten Island,NY,10301,420,Fundraising,Fundraising
2013,326,"Bill,de Blasio",Party Committee,10/27/2013,Brooklyn,NY,11229,150,Voter Registration,Regis. Mtl/Srvs.
2013,260,"William,Thompson, Jr.",Corporation,7/30/2013,New York,NY,10004,1700,Television Ads,Television Ads.
2013,260,"William,Thompson, Jr.",Corporation,8/26/2013,New York,NY,10004,4224,Fundraising,Fundraising
2013,260,"William,Thompson, Jr.",Corporation,1/28/2013,New York,NY,,38,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,6/4/2012,New York,NY,10036,25,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,5/11/2012,New York,NY,10021,36,Other,Other: explntion
2013,BB,"Anthony,Weiner",Corporation,7/17/2013,New York,NY,10018,18000,Office Rent,Office Rent
2013,BB,"Anthony,Weiner",Corporation,9/10/2013,New York,NY,10018,3333,Office Rent,Office Rent
2013,BB,"Anthony,Weiner",Corporation,9/11/2013,New York,NY,10018,6666,Office Rent,Office Rent
2013,BB,"Anthony,Weiner",Corporation,6/11/2013,New York,NY,10018,10000,Office Rent,Office Rent
2013,326,"Bill,de Blasio",Corporation,10/29/2010,,,,35,Other,Other: explntion
2013,BB,"Anthony,Weiner",Corporation,5/16/2013,Brooklyn,NY,11215,63,Office Expenses,Office Expenses
2013,260,"William,Thompson, Jr.",Corporation,5/11/2012,New York,NY,10065,29,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Limited Liability Company,1/28/2013,New York,NY,10021,19,Other,Other: explntion
2013,FI,"John,Liu",Corporation,9/3/2013,New York,NY,10023,2500,Television Ads,Television Ads.
2013,1796,"Jack,Hidary",Corporation,7/17/2013,New York,NY,10013,5,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,4/18/2013,New York,NY,10021,9,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,2/18/2013,New York,NY,10021,25,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,2/20/2012,Albany,NY,12207,278,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,2/20/2013,Albany,NY,12207,8,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,4/13/2012,Albany,NY,12207,830,Fundraising,Fundraising
2013,260,"William,Thompson, Jr.",Corporation,5/11/2012,Albany,NY,12207,818,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,4/18/2013,Albany,NY,12207,10,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,4/18/2013,Albany,NY,12207,10,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,4/18/2013,Albany,NY,12207,413,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,4/18/2013,New York,NY,10007,50,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,2/18/2013,New York,NY,10007,50,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,4/18/2013,New York,NY,10022,30,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,9/5/2013,New York,NY,10040,263,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,5/11/2012,New York,NY,10075,10,Other,Other: explntion
2013,FI,"John,Liu",Corporation,10/31/2011,New York,NY,10002,600,Fundraising,Fundraising
2013,260,"William,Thompson, Jr.",Corporation,7/19/2012,New York,NY,10106,17,Other,Other: explntion
2013,FI,"John,Liu",Corporation,9/10/2013,New York,NY,10013,2000,Office Expenses,Office Expenses
2013,FI,"John,Liu",Corporation,4/10/2012,New York,NY,10013,4200,Fundraising,Fundraising
2013,FI,"John,Liu",Corporation,5/10/2013,New York,NY,10013,1800,Fundraising,Fundraising
2013,BB,"Anthony,Weiner",Corporation,6/24/2013,New York,NY,10036,60,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,2/20/2012,New York,NY,10016,46,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,2/20/2012,New York,NY,10016,47,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,12/1/2012,New York,NY,10016,38,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,5/11/2012,New York,NY,10016,49,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,5/11/2012,New York,NY,10016,29,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,7/19/2012,New York,NY,10016,29,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,6/20/2013,S Hackensack,NJ,07606,468,Other,Other: explntion
2013,1666,"Erick,Salgado",Corporation,7/23/2013,Brooklyn,NY,11235,435,Campaign Literature,Campgn Lit.
2013,1666,"Erick,Salgado",Corporation,1/17/2013,Brooklyn,NY,11235,97,Office Expenses,Office Expenses
2013,1666,"Erick,Salgado",Corporation,1/25/2013,Brooklyn,NY,11235,97,Office Expenses,Office Expenses
2013,1666,"Erick,Salgado",Corporation,5/6/2013,Brooklyn,NY,11235,272,Office Expenses,Office Expenses
2013,BB,"Anthony,Weiner",Limited Liability Company,7/29/2013,Brooklyn,NY,11217,3000,Campaign Consultants,Campgn Consuls.
2013,BB,"Anthony,Weiner",Limited Liability Company,7/29/2013,Brooklyn,NY,11217,3000,Campaign Consultants,Campgn Consuls.
2013,BB,"Anthony,Weiner",Limited Liability Company,8/15/2013,Brooklyn,NY,11217,3000,Campaign Consultants,Campgn Consuls.
2013,BB,"Anthony,Weiner",Limited Liability Company,9/9/2013,Brooklyn,NY,11217,3000,Campaign Consultants,Campgn Consuls.
2013,260,"William,Thompson, Jr.",Corporation,6/19/2013,Brooklyn,NY,11232,303,Fundraising,Fundraising
2013,204,"Christine,Quinn",Corporation,9/10/2013,Pine Brook,NJ,07058,207,Other,Other: explntion
2013,204,"Christine,Quinn",Individual,7/11/2011,New York,NY,10014,2499,Fundraising,Fundraising
2013,326,"Bill,de Blasio",Corporation,11/4/2013,,,,2346,Office Expenses,Office Expenses
2013,326,"Bill,de Blasio",Corporation,3/5/2013,,,,253,Other,Other: explntion
2013,1690,"Joseph,Lhota",Individual,4/11/2013,New York,NY,10021,294,Advance Repayment,Advance Repaymnt
2013,1690,"Joseph,Lhota",Individual,5/3/2013,New York,NY,10021,50,Advance Repayment,Advance Repaymnt
2013,1690,"Joseph,Lhota",Individual,5/17/2013,New York,NY,10021,73,Advance Repayment,Advance Repaymnt
2013,204,"Christine,Quinn",Corporation,9/9/2013,Woodside,NY,11377,199,Other,Other: explntion
2013,204,"Christine,Quinn",Corporation,9/8/2013,Woodside,NY,11377,177,Other,Other: explntion
2013,1690,"Joseph,Lhota",Other,10/8/2013,New York,NY,10017,2250,Other,Other: explntion
2013,1690,"Joseph,Lhota",Other,6/20/2013,New York,NY,10017,2850,Other,Other: explntion
2013,326,"Bill,de Blasio",Individual,12/10/2012,,,,95,Other,Other: explntion
2013,204,"Christine,Quinn",Corporation,7/5/2013,West Islip,NY,11795,152,Office Expenses,Office Expenses
2013,204,"Christine,Quinn",Corporation,7/8/2013,West Islip,NY,11795,252,Office Expenses,Office Expenses
2013,326,"Bill,de Blasio",Corporation,4/4/2011,New York,NY,10013,75,Fundraising,Fundraising
2013,260,"William,Thompson, Jr.",Corporation,6/20/2013,New York,NY,10035,85,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,6/20/2013,New York,NY,10035,63,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,6/20/2013,New York,NY,10035,67,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,6/26/2013,New York,NY,10035,85,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,6/27/2013,New York,NY,10035,48,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,6/28/2013,New York,NY,10035,59,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,7/2/2013,New York,NY,10035,69,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,7/3/2013,New York,NY,10035,73,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,4/19/2013,New York,NY,10035,34,Office Expenses,Office Expenses
2013,260,"William,Thompson, Jr.",Corporation,4/19/2013,New York,NY,10035,32,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,4/19/2013,New York,NY,10035,21,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,4/19/2013,New York,NY,10035,39,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,6/18/2013,New York,NY,10035,87,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,8/19/2013,New York,NY,10035,85,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,8/19/2013,New York,NY,10035,85,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,8/19/2013,New York,NY,10035,64,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,8/19/2013,New York,NY,10035,84,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,8/19/2013,New York,NY,10035,70,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,8/19/2013,New York,NY,10035,61,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,8/19/2013,New York,NY,10035,83,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,8/19/2013,New York,NY,10035,72,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,8/19/2013,New York,NY,10035,87,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,8/19/2013,New York,NY,10035,83,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,8/23/2013,New York,NY,10035,99,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,8/23/2013,New York,NY,10035,94,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,5/16/2013,New York,NY,10035,66,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,9/9/2013,New York,NY,10035,78,Other,Other: explntion
2013,1690,"Joseph,Lhota",Other,7/15/2013,,,,2189,Campaign Workers Salaries,Campgn Wrkrs $$
2013,1690,"Joseph,Lhota",Other,9/15/2013,,,,1751,Professional Services,Prof. Srvcs.
2013,1690,"Joseph,Lhota",Other,10/15/2013,,,,3301,Petition Expenses,Petition Expns.
2013,1690,"Joseph,Lhota",Other,11/15/2013,,,,3076,Professional Services,Prof. Srvcs.
2013,1690,"Joseph,Lhota",Other,8/15/2013,,,,1652,Professional Services,Prof. Srvcs.
2013,1690,"Joseph,Lhota",Other,12/15/2013,,,,1719,Professional Services,Prof. Srvcs.
2013,260,"William,Thompson, Jr.",Corporation,7/22/2013,Henderson,NV,89074,113,Office Expenses,Office Expenses
2013,260,"William,Thompson, Jr.",Corporation,6/18/2013,Henderson,NV,89074,74,Other,Other: explntion
2013,260,"William,Thompson, Jr.",Corporation,8/19/2013,Henderson,NV,89074,111,Office Expenses,Office Expenses
2013,260,"William,Thompson, Jr.",Corporation,8/26/2013,Henderson,NV,89074,127,Office Expenses,Office Expenses
2013,260,"William,Thompson, Jr.",Corporation,6/10/2013,Bronx,NY,10472,600,Other,Other: explntion
2013,1690,"Joseph,Lhota",Corporation,9/9/2013,,,,479,Office Expenses,Office Expenses
2013,1690,"Joseph,Lhota",Corporation,6/10/2013,,,,163,Other,Other: explntion
2013,1690,"Joseph,Lhota",Corporation,5/22/2013,,,,375,Other,Other: explntion
2013,1690,"Joseph,Lhota",Corporation,5/30/2013,,,,150,Other,Other: explntion
2013,BB,"Anthony,Weiner",Corporation,9/9/2013,New York,NY,10001,283,Other,Other: explntion
2013,326,"Bill,de Blasio",Corporation,11/25/2013,Brooklyn,NY,11233,1392,Other,Other: explntion
2013,1666,"Erick,Salgado",Individual,7/22/2013,Bronx,NY,10454,80,Petition Expenses,Petition Expns.
2013,1666,"Erick,Salgado",Individual,9/10/2013,Bronx,NY,10454,100,Campaign Workers Salaries,Campgn Wrkrs $$
2013,260,"William,Thompson, Jr.",Individual,8/15/2013,Hackensack,NJ,07601,1033,Campaign Workers Salaries,Campgn Wrkrs $$
2013,260,"William,Thompson, Jr.",Individual,8/30/2013,Hackensack,NJ,07601,1033,Campaign Workers Salaries,Campgn Wrkrs $$
2013,260,"William,Thompson, Jr.",Individual,9/11/2013,Hackensack,NJ,07601,734,Campaign Workers Salaries,Campgn Wrkrs $$
2013,260,"William,Thompson, Jr.",Individual,8/16/2013,New York,NY,10040,365,Advance Repayment,Advance Repaymnt
2013,1796,"Jack,Hidary",Individual,8/13/2013,,,,35,Petition Expenses,Petition Expns.
2013,326,"Bill,de Blasio",Corporation,10/30/2013,New York,NY,10013,10000,Professional Services,Prof. Srvcs.
2013,326,"Bill,de Blasio",Corporation,12/16/2013,New York,NY,10013,1000,Professional Services,Prof. Srvcs.
2013,326,"Bill,de Blasio",Corporation,5/20/2013,New York,NY,10013,615,Professional Services,Prof. Srvcs.
2013,BB,"Anthony,Weiner",Corporation,8/8/2013,Somerville,MA,02144,809,Fundraising,Fundraising
2013,BB,"Anthony,Weiner",Corporation,9/5/2013,Somerville,MA,02144,74,Fundraising,Fundraising
2013,FI,"John,Liu",Corporation,8/13/2012,Newark,NJ,07114,185,Office Expenses,Office Expenses
2013,FI,"John,Liu",Corporation,8/31/2012,Newark,NJ,07114,43,Office Expenses,Office Expenses
2013,FI,"John,Liu",Corporation,10/1/2012,Newark,NJ,07114,43,Office Expenses,Office Expenses
2013,FI,"John,Liu",Corporation,11/1/2012,Newark,NJ,07114,43,Office Expenses,Office Expenses
2013,FI,"John,Liu",Corporation,11/30/2012,Newark,NJ,07114,43,Office Expenses,Office Expenses
2013,FI,"John,Liu",Corporation,12/31/2012,Newark,NJ,07114,43,Office Expenses,Office Expenses
2013,FI,"John,Liu",Corporation,2/4/2013,Newark,NJ,07114,43,Office Expenses,Office Expenses
2013,FI,"John,Liu",Corporation,3/4/2013,Newark,NJ,07114,43,Office Expenses,Office Expenses
2013,FI,"John,Liu",Corporation,4/1/2013,Newark,NJ,07114,43,Office Expenses,Office Expenses
2013,326,"Bill,de Blasio",Individual,9/25/2013,Brooklyn,NY,11225,1614,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Individual,10/9/2013,Brooklyn,NY,11225,1614,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Individual,10/23/2013,Brooklyn,NY,11225,1584,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Individual,11/4/2013,Brooklyn,NY,11225,73,Advance Repayment,Advance Repaymnt
2013,326,"Bill,de Blasio",Individual,11/6/2013,Brooklyn,NY,11225,1584,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Individual,11/20/2013,Brooklyn,NY,11225,878,Campaign Workers Salaries,Campgn Wrkrs $$
2013,204,"Christine,Quinn",Individual,9/18/2013,,,,175,Advance Repayment,Advance Repaymnt
2013,1690,"Joseph,Lhota",Corporation,7/13/2013,Staten Island,NY,10309,871,Professional Services,Prof. Srvcs.
2013,1690,"Joseph,Lhota",Corporation,5/23/2013,,,,488,Other,Other: explntion
2013,FI,"John,Liu",Corporation,8/4/2013,New York,NY,10011,163,Office Expenses,Office Expenses
2013,326,"Bill,de Blasio",Corporation,7/17/2013,Roseland,NJ,07068,20582,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,7/31/2013,Roseland,NJ,07068,19582,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,7/12/2013,Roseland,NJ,07068,88,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,7/22/2013,Roseland,NJ,07068,20,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,7/26/2013,Roseland,NJ,07068,93,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,8/9/2013,Roseland,NJ,07068,93,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,8/15/2013,Roseland,NJ,07068,19276,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,8/23/2013,Roseland,NJ,07068,93,Professional Services,Prof. Srvcs.
2013,326,"Bill,de Blasio",Corporation,8/28/2013,Roseland,NJ,07068,19241,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,9/6/2013,Roseland,NJ,07068,93,Professional Services,Prof. Srvcs.
2013,326,"Bill,de Blasio",Corporation,9/20/2013,Roseland,NJ,07068,93,Professional Services,Prof. Srvcs.
2013,326,"Bill,de Blasio",Corporation,9/10/2013,Roseland,NJ,07068,17566,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,9/24/2013,Roseland,NJ,07068,35755,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,10/4/2013,Roseland,NJ,07068,106,Professional Services,Prof. Srvcs.
2013,326,"Bill,de Blasio",Corporation,10/9/2013,Roseland,NJ,07068,41423,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,10/18/2013,Roseland,NJ,07068,177,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,10/18/2013,Roseland,NJ,07068,1090,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,10/22/2013,Roseland,NJ,07068,36817,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,11/5/2013,Roseland,NJ,07068,36109,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,11/19/2013,Roseland,NJ,07068,19297,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,11/15/2013,Roseland,NJ,07068,119,Professional Services,Prof. Srvcs.
2013,326,"Bill,de Blasio",Corporation,12/4/2013,Roseland,NJ,07068,16628,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,11/29/2013,Roseland,NJ,07068,119,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,12/13/2013,Roseland,NJ,07068,110,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,12/18/2013,Roseland,NJ,07068,14759,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,12/31/2013,Roseland,NJ,07068,13602,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,12/27/2013,Roseland,NJ,07068,103,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,9/28/2011,Roseland,NJ,07068,337,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,11/4/2011,Roseland,NJ,07068,53,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,11/9/2011,Roseland,NJ,07068,337,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,11/18/2011,Roseland,NJ,07068,53,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,11/22/2011,Roseland,NJ,07068,337,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,10/7/2011,Roseland,NJ,07068,78,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,10/12/2011,Roseland,NJ,07068,337,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,10/21/2011,Roseland,NJ,07068,78,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,10/26/2011,Roseland,NJ,07068,337,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,12/2/2011,Roseland,NJ,07068,53,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,12/7/2011,Roseland,NJ,07068,337,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,12/16/2011,Roseland,NJ,07068,53,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,12/21/2011,Roseland,NJ,07068,337,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,12/30/2011,Roseland,NJ,07068,53,Campaign Workers Salaries,Campgn Wrkrs $$
2013,326,"Bill,de Blasio",Corporation,1/4/2012,Roseland,NJ,07068,336,Other,Other: explntion
2013,326,"Bill,de Blasio",Corporation,1/5/2012,Roseland,NJ,07068,53,Other,Other: explntion
2013,326,"Bill,de Blasio",Corporation,1/18/2012,Roseland,NJ,07068,336,Other,Other: explntion
2013,326,"Bill,de Blasio",Corporation,1/24/2012,Roseland,NJ,07068,50,Other,Other: explntion
2013,326,"Bill,de Blasio",Corporation,1/27/2012,Roseland,NJ,07068,53,Other,Other: explntion
2013,326,"Bill,de Blasio",Corporation,1/30/2012,Roseland,NJ,07068,21,Other,Other: explntion
2013,326,"Bill,de Blasio",Corporation,2/1/2012,Roseland,NJ,07068,336,Other,Other: explntion
