Election,CandidateID,CandidateName,ContributionType,Date,City,State,ZipCode,Amount,PurposeCode,Purpose
2009,605,"Michael,Bloomberg",Corporation,10/14/2009 0:00,Mount Vernon,NY,10550,689,Office Expenses,Office Expenses
2009,260,"William,Thompson, Jr.",Corporation,7/29/2008 0:00,New York,NY,10003,48,Other,Other: explntion
2009,605,"Michael,Bloomberg",Corporation,6/29/2009 0:00,Bronx,NY,10463,354,Office Expenses,Office Expenses
2009,260,"William,Thompson, Jr.",Individual,11/3/2009 0:00,Ridgewood,NY,11385,90,Campaign Workers Salaries,Campgn Wrkrs $$
2009,605,"Michael,Bloomberg",Individual,9/2/2009 0:00,Brooklyn,NY,11236,500,Other,Other: explntion
2009,605,"Michael,Bloomberg",Corporation,11/2/2009 0:00,New York,NY,10018,55,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,10/1/2009 0:00,New York,NY,10018,54,Office Expenses,Office Expenses
2009,51,"Tony,Avella",Individual,6/29/2009 0:00,Brooklyn,NY,11222,400,Campaign Consultants,Campgn Consuls.
2009,605,"Michael,Bloomberg",Corporation,4/20/2009 0:00,New York,NY,10001,1524,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,3/25/2009 0:00,New York,NY,10001,2063,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,6/3/2009 0:00,New York,NY,10001,714,Office Expenses,Office Expenses
2009,260,"William,Thompson, Jr.",Corporation,10/15/2008 0:00,Long Island City,NY,11101,379,Fundraising,Fundraising
2009,260,"William,Thompson, Jr.",Corporation,10/15/2008 0:00,Long Island City,NY,11101,487,Fundraising,Fundraising
2009,260,"William,Thompson, Jr.",Individual,11/3/2009 0:00,Bronx,NY,10473,90,Campaign Workers Salaries,Campgn Wrkrs $$
2009,260,"William,Thompson, Jr.",Individual,11/3/2009 0:00,Brooklyn,NY,11226,90,Campaign Workers Salaries,Campgn Wrkrs $$
2009,260,"William,Thompson, Jr.",Individual,11/3/2009 0:00,Brooklyn,NY,11226,240,Campaign Workers Salaries,Campgn Wrkrs $$
2009,260,"William,Thompson, Jr.",Individual,11/3/2009 0:00,Brooklyn,NY,11222,90,Campaign Workers Salaries,Campgn Wrkrs $$
2009,260,"William,Thompson, Jr.",Individual,11/3/2009 0:00,Brooklyn,NY,11222,240,Campaign Workers Salaries,Campgn Wrkrs $$
2009,260,"William,Thompson, Jr.",Individual,11/3/2009 0:00,Brooklyn,NY,11226,90,Campaign Workers Salaries,Campgn Wrkrs $$
2009,260,"William,Thompson, Jr.",Individual,11/3/2009 0:00,Brooklyn,NY,11226,160,Interest Expenses,Interest Expns.
2009,260,"William,Thompson, Jr.",Individual,11/3/2009 0:00,Bronx,NY,10453,90,Campaign Workers Salaries,Campgn Wrkrs $$
2009,260,"William,Thompson, Jr.",Individual,11/3/2009 0:00,,,,300,Campaign Workers Salaries,Campgn Wrkrs $$
2009,605,"Michael,Bloomberg",Corporation,12/23/2009 0:00,New York,NY,10020,63947,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,12/24/2009 0:00,New York,NY,10020,11603,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,12/29/2009 0:00,New York,NY,10020,9309,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,12/30/2009 0:00,New York,NY,10020,10307,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,5/15/2009 0:00,New York,NY,10020,39631,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,6/15/2009 0:00,New York,NY,10020,47362,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,6/15/2009 0:00,New York,NY,10020,1188,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,6/15/2009 0:00,New York,NY,10020,963,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,11/27/2009 0:00,New York,NY,10020,-490,,
2009,605,"Michael,Bloomberg",Corporation,3/13/2009 0:00,New York,NY,10020,-77,,
2009,605,"Michael,Bloomberg",Corporation,11/27/2009 0:00,New York,NY,10020,12318,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,11/27/2009 0:00,New York,NY,10020,47152,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,3/31/2009 0:00,New York,NY,10020,2712,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,3/31/2009 0:00,New York,NY,10020,28826,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,3/13/2009 0:00,New York,NY,10020,1257,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,3/13/2009 0:00,New York,NY,10020,20625,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,4/15/2009 0:00,New York,NY,10020,34490,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,3/13/2009 0:00,New York,NY,10020,1486,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,4/17/2009 0:00,New York,NY,10020,543,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,4/3/2009 0:00,New York,NY,10020,1966,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,4/30/2009 0:00,New York,NY,10020,38525,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,2/6/2009 0:00,New York,NY,10020,957,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,2/13/2009 0:00,New York,NY,10020,15181,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,1/22/2009 0:00,New York,NY,10020,8024,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,2/5/2009 0:00,New York,NY,10020,2342,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,1/30/2009 0:00,New York,NY,10020,11379,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,1/22/2009 0:00,New York,NY,10020,2256,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,2/5/2009 0:00,New York,NY,10020,1510,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,9/29/2009 0:00,New York,NY,10020,86,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,9/29/2009 0:00,New York,NY,10020,16810,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,9/29/2009 0:00,New York,NY,10020,58072,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,7/31/2009 0:00,New York,NY,10020,63,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,7/31/2009 0:00,New York,NY,10020,53911,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,8/31/2009 0:00,New York,NY,10020,56884,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,8/31/2009 0:00,New York,NY,10020,4777,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,9/15/2009 0:00,New York,NY,10020,55896,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,9/15/2009 0:00,New York,NY,10020,9429,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,10/29/2009 0:00,New York,NY,10020,78488,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,11/12/2009 0:00,New York,NY,10020,55222,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,11/12/2009 0:00,New York,NY,10020,577,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,11/12/2009 0:00,New York,NY,10020,17896,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,8/14/2009 0:00,New York,NY,10020,382,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,8/14/2009 0:00,New York,NY,10020,52844,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,8/31/2009 0:00,New York,NY,10020,86,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,9/15/2009 0:00,New York,NY,10020,15058,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,12/15/2009 0:00,New York,NY,10020,10142,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,12/15/2009 0:00,New York,NY,10020,6732,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,11/27/2009 0:00,New York,NY,10020,86,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,10/14/2009 0:00,New York,NY,10020,17568,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,10/14/2009 0:00,New York,NY,10020,62611,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,7/15/2009 0:00,New York,NY,10020,2192,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,7/15/2009 0:00,New York,NY,10020,50789,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,5/15/2009 0:00,New York,NY,10020,1566,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,4/3/2009 0:00,New York,NY,10020,244,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,4/30/2009 0:00,New York,NY,10020,2558,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,2/27/2009 0:00,New York,NY,10020,79,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,1/30/2009 0:00,New York,NY,10020,377,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,2/27/2009 0:00,New York,NY,10020,1252,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,2/27/2009 0:00,New York,NY,10020,16520,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,5/29/2009 0:00,New York,NY,10020,40805,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,7/1/2009 0:00,New York,NY,10020,243,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,6/29/2009 0:00,New York,NY,10020,52214,Office Expenses,Office Expenses
2009,260,"William,Thompson, Jr.",Corporation,7/17/2009 0:00,Brooklyn,NY,11225,73,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,12/23/2009 0:00,Philadelphia,PA,19170,2493,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,6/18/2009 0:00,Philadelphia,PA,19170,1986,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,5/18/2009 0:00,Philadelphia,PA,19170,1986,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,2/23/2009 0:00,Philadelphia,PA,19170,1986,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,3/20/2009 0:00,Philadelphia,PA,19170,1986,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,11/27/2009 0:00,Philadelphia,PA,19170,1986,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,9/16/2009 0:00,Philadelphia,PA,19170,1986,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,8/27/2009 0:00,Philadelphia,PA,19170,1986,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,8/7/2009 0:00,Philadelphia,PA,19170,1986,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,10/26/2009 0:00,Philadelphia,PA,19170,1986,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,1/28/2009 0:00,Philadelphia,PA,19170,1986,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,1/28/2009 0:00,Philadelphia,PA,19170,1281,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,4/22/2009 0:00,Philadelphia,PA,19170,1986,Office Expenses,Office Expenses
2009,260,"William,Thompson, Jr.",Corporation,3/18/2009 0:00,New York,NY,10001,9188,Fundraising,Fundraising
2009,260,"William,Thompson, Jr.",Corporation,10/28/2009 0:00,New York,NY,10018,950,Printing Expenses,Print Ads
2009,605,"Michael,Bloomberg",Individual,10/20/2009 0:00,Briarcliff,NY,10510,1000,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Individual,10/30/2009 0:00,Briarcliff,NY,10510,1000,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Individual,11/16/2009 0:00,Briarcliff,NY,10510,1000,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Individual,10/1/2009 0:00,Briarcliff,NY,10510,1000,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Individual,9/17/2009 0:00,Briarcliff,NY,10510,1000,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Individual,9/8/2009 0:00,Briarcliff,NY,10510,1000,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Individual,12/4/2009 0:00,Briarcliff,NY,10510,1000,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Individual,12/2/2009 0:00,Briarcliff,NY,10510,55,Advance Repayment,Advance Repaymnt
2009,260,"William,Thompson, Jr.",Individual,12/18/2007 0:00,Queens,NY,11375,204,Fundraising,Fundraising
2009,260,"William,Thompson, Jr.",Corporation,11/9/2006 0:00,New York,NY,10024,541,Fundraising,Fundraising
2009,605,"Michael,Bloomberg",Corporation,10/1/2009 0:00,Brooklyn,NY,11218,2140,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,6/29/2009 0:00,Brooklyn,NY,11218,2358,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Corporation,6/29/2009 0:00,Brooklyn,NY,11218,454,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Individual,9/29/2009 0:00,New York,NY,10025,1561,Campaign Workers Salaries,Campgn Wrkrs $$
2009,605,"Michael,Bloomberg",Individual,8/31/2009 0:00,New York,NY,10025,480,Campaign Workers Salaries,Campgn Wrkrs $$
2009,605,"Michael,Bloomberg",Individual,11/12/2009 0:00,New York,NY,10025,2161,Campaign Workers Salaries,Campgn Wrkrs $$
2009,605,"Michael,Bloomberg",Individual,10/29/2009 0:00,New York,NY,10025,1861,Campaign Workers Salaries,Campgn Wrkrs $$
2009,605,"Michael,Bloomberg",Individual,6/18/2009 0:00,New York,NY,10025,1000,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Individual,10/14/2009 0:00,New York,NY,10025,1230,Campaign Workers Salaries,Campgn Wrkrs $$
2009,605,"Michael,Bloomberg",Individual,8/6/2009 0:00,New York,NY,10025,1000,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Individual,11/27/2009 0:00,New York,NY,10025,960,Campaign Workers Salaries,Campgn Wrkrs $$
2009,605,"Michael,Bloomberg",Individual,6/25/2009 0:00,New York,NY,10025,1000,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Individual,7/23/2009 0:00,New York,NY,10025,1000,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Individual,7/13/2009 0:00,New York,NY,10025,1000,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Individual,8/20/2009 0:00,New York,NY,10025,500,Office Expenses,Office Expenses
2009,605,"Michael,Bloomberg",Individual,12/15/2009 0:00,New York,NY,10025,576,Campaign Workers Salaries,Campgn Wrkrs $$
2009,605,"Michael,Bloomberg",Individual,9/15/2009 0:00,New York,NY,10025,1956,Campaign Workers Salaries,Campgn Wrkrs $$
2009,260,"William,Thompson, Jr.",Corporation,10/19/2009 0:00,Brooklyn,NY,11233,400,Fundraising,Fundraising
2009,260,"William,Thompson, Jr.",Individual,11/3/2009 0:00,Staten Island,NY,10303,70,Campaign Workers Salaries,Campgn Wrkrs $$
2009,260,"William,Thompson, Jr.",Corporation,3/23/2006 0:00,Lynbrook,NY,11563,2,Other,Other: explntion
2009,260,"William,Thompson, Jr.",Corporation,3/23/2006 0:00,Lynbrook,NY,11563,832,Other,Other: explntion
2009,260,"William,Thompson, Jr.",Corporation,10/26/2009 0:00,Corona,NY,11368,113,Fundraising,Fundraising
2009,260,"William,Thompson, Jr.",Individual,11/3/2009 0:00,,,,470,Campaign Workers Salaries,Campgn Wrkrs $$
2009,260,"William,Thompson, Jr.",Individual,12/3/2009 0:00,Staten Island,NY,10306,1000,Campaign Workers Salaries,Campgn Wrkrs $$
2009,260,"William,Thompson, Jr.",Individual,10/26/2007 0:00,Brooklyn,NY,11228,3370,Fundraising,Fundraising
2009,260,"William,Thompson, Jr.",Individual,11/3/2009 0:00,Brooklyn,NY,11217,90,Campaign Workers Salaries,Campgn Wrkrs $$
2009,260,"William,Thompson, Jr.",Individual,11/3/2009 0:00,Brooklyn,NY,11217,90,Interest Expenses,Interest Expns.
2009,605,"Michael,Bloomberg",Other,10/20/2009 0:00,Astoria,NY,11105,2400,Office Rent,Office Rent
2009,260,"William,Thompson, Jr.",Corporation,10/19/2009 0:00,New York,NY,10011,28,Other,Other: explntion
2009,260,"William,Thompson, Jr.",Corporation,11/3/2009 0:00,New York,NY,10037,250,Fundraising,Fundraising
2009,260,"William,Thompson, Jr.",Individual,11/3/2009 0:00,Brooklyn,NY,11210,90,Campaign Workers Salaries,Campgn Wrkrs $$
2009,260,"William,Thompson, Jr.",Individual,11/3/2009 0:00,,,,100,Campaign Workers Salaries,Campgn Wrkrs $$
