Election,CandidateID,CandidateName,ContributionType,Date,City,State,ZipCode,Amount,PurposeCode,Purpose
2017,326,"Bill,de Blasio",Corporation,8/14/2017,Brooklyn,NY,11201,518,Office Expenses,Office Expenses
2017,326,"Bill,de Blasio",Corporation,9/21/2017,Brooklyn,NY,11201,1041,Office Expenses,Office Expenses
2017,326,"Bill,de Blasio",Corporation,12/29/2017,Brooklyn,NY,11201,1500,Office Rent,Office Rent
2017,2055,"Roque,De La Fuente",Corporation,7/14/2017,New York,NY,10025,6000,Professional Services,Prof. Srvcs.
2017,2055,"Roque,De La Fuente",Corporation,6/9/2017,New York,NY,10025,6000,Professional Services,Prof. Srvcs.
2017,326,"Bill,de Blasio",Corporation,10/3/2016,New York,NY,10128,262,Other,Other: explntion
2017,326,"Bill,de Blasio",Corporation,6/7/2017,Brooklyn,NY,11217,800,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,12/28/2017,Long Island City,NY,11101,1000,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,9/27/2017,New York,NY,10016,938,Other,Other: explntion
2017,326,"Bill,de Blasio",Corporation,8/31/2016,New York,NY,10040,21,Other,Other: explntion
2017,326,"Bill,de Blasio",Corporation,10/19/2016,New York,NY,10040,2000,Fundraising,Fundraising
2017,2054,"Robert,Gangi",Corporation,7/15/2017,New York,NY,10024,780,Campaign Literature,Campgn Lit.
2017,2054,"Robert,Gangi",Corporation,4/5/2017,New York,NY,10024,887,Other,Other: explntion
2017,2054,"Robert,Gangi",Corporation,4/19/2017,New York,NY,10024,26,Other,Other: explntion
2017,2054,"Robert,Gangi",Corporation,5/12/2017,New York,NY,10024,915,Campaign Literature,Campgn Lit.
2017,2054,"Robert,Gangi",Corporation,6/5/2017,New York,NY,10024,437,Campaign Literature,Campgn Lit.
2017,2054,"Robert,Gangi",Corporation,6/5/2017,New York,NY,10024,330,Campaign Literature,Campgn Lit.
2017,2054,"Robert,Gangi",Corporation,6/12/2017,New York,NY,10024,1330,Campaign Literature,Campgn Lit.
2017,326,"Bill,de Blasio",Corporation,10/13/2015,New York,NY,10010,63,Other,Other: explntion
2017,326,"Bill,de Blasio",Corporation,9/12/2017,Brooklyn,NY,11205,807,Other,Other: explntion
2017,326,"Bill,de Blasio",Corporation,9/13/2017,Brooklyn,NY,11205,40,Other,Other: explntion
2017,326,"Bill,de Blasio",Corporation,5/13/2016,Brooklyn,NY,11205,163,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,6/22/2016,Brooklyn,NY,11205,381,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,6/22/2016,Brooklyn,NY,11205,381,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,6/28/2016,Brooklyn,NY,11205,163,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,7/11/2016,Brooklyn,NY,11205,1252,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,7/5/2016,Brooklyn,NY,11205,544,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,7/12/2016,Brooklyn,NY,11205,544,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,12/8/2016,Brooklyn,NY,11205,272,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,6/23/2016,Brooklyn,NY,11205,-38,,
2017,326,"Bill,de Blasio",Corporation,11/7/2017,Santa Monica,CA,90403,653,Office Rent,Office Rent
2017,326,"Bill,de Blasio",Corporation,10/25/2017,Santa Monica,CA,90403,415,Office Rent,Office Rent
2017,326,"Bill,de Blasio",Corporation,8/29/2017,Brooklyn,NY,11201,100,Office Expenses,Office Expenses
2017,326,"Bill,de Blasio",Corporation,8/29/2017,Brooklyn,NY,11201,100,Office Expenses,Office Expenses
2017,326,"Bill,de Blasio",Corporation,9/21/2017,Brooklyn,NY,11201,100,Office Expenses,Office Expenses
2017,326,"Bill,de Blasio",Corporation,7/14/2016,Bronx,NY,10461,5000,Fundraising,Fundraising
2017,2051,"Collin,Slattery",Corporation,3/3/2017,,,,3,Other,Other: explntion
2017,2051,"Collin,Slattery",Corporation,4/5/2017,,,,9,Other,Other: explntion
2017,2051,"Collin,Slattery",Corporation,5/3/2017,,,,5,Other,Other: explntion
2017,2051,"Collin,Slattery",Corporation,6/5/2017,,,,1,Other,Other: explntion
2017,2051,"Collin,Slattery",Corporation,7/3/2017,,,,3,Other,Other: explntion
2017,326,"Bill,de Blasio",Corporation,8/3/2017,Somerville,MA,02144,1572,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,9/1/2017,Somerville,MA,02144,1486,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,10/4/2017,Somerville,MA,02144,2920,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,11/3/2017,Somerville,MA,02144,8298,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,12/4/2017,Somerville,MA,02144,2867,Other,Other: explntion
2017,326,"Bill,de Blasio",Corporation,1/10/2018,Somerville,MA,02144,1,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,12/4/2015,Somerville,MA,02144,276,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,1/6/2016,Somerville,MA,02144,253,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,1/31/2016,Somerville,MA,02144,4855,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,2/29/2016,Somerville,MA,02144,94,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,3/30/2016,Somerville,MA,02144,821,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,4/30/2016,Somerville,MA,02144,1101,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,5/31/2016,Somerville,MA,02144,1200,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,6/30/2016,Somerville,MA,02144,860,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,8/5/2016,Somerville,MA,02144,4027,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,9/6/2016,Somerville,MA,02144,12,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,9/7/2016,Somerville,MA,02144,4027,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,10/6/2016,Somerville,MA,02144,1029,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,11/4/2016,Somerville,MA,02144,639,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,12/5/2016,Somerville,MA,02144,749,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,2/3/2017,Somerville,MA,02144,7276,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,1/3/2017,Somerville,MA,02144,1299,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,3/3/2017,Somerville,MA,02144,1192,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,4/5/2017,Somerville,MA,02144,2862,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,5/3/2017,Somerville,MA,02144,1035,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,6/5/2017,Somerville,MA,02144,4343,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,7/3/2017,Somerville,MA,02144,1568,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Individual,7/20/2017,Brooklyn,NY,11225,54,Advance Repayment,Advance Repaymnt
2017,326,"Bill,de Blasio",Individual,7/28/2017,Brooklyn,NY,11225,5000,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,7/13/2017,Brooklyn,NY,11225,5000,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,8/15/2017,Brooklyn,NY,11225,5000,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,8/30/2017,Brooklyn,NY,11225,5000,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,9/15/2017,Brooklyn,NY,11225,5000,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,9/29/2017,Brooklyn,NY,11225,5000,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,10/13/2017,Brooklyn,NY,11225,5000,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,10/30/2017,Brooklyn,NY,11225,5000,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,11/15/2017,Brooklyn,NY,11225,5000,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,12/26/2017,Brooklyn,NY,11225,16,Advance Repayment,Advance Repaymnt
2017,326,"Bill,de Blasio",Individual,12/26/2017,Brooklyn,NY,11225,40,Advance Repayment,Advance Repaymnt
2017,326,"Bill,de Blasio",Individual,12/26/2017,Brooklyn,NY,11225,51,Advance Repayment,Advance Repaymnt
2017,326,"Bill,de Blasio",Individual,12/26/2017,Brooklyn,NY,11225,17,Advance Repayment,Advance Repaymnt
2017,326,"Bill,de Blasio",Individual,12/26/2017,Brooklyn,NY,11225,4,Advance Repayment,Advance Repaymnt
2017,326,"Bill,de Blasio",Individual,12/26/2017,Brooklyn,NY,11225,4,Advance Repayment,Advance Repaymnt
2017,326,"Bill,de Blasio",Individual,12/26/2017,Brooklyn,NY,11225,5,Advance Repayment,Advance Repaymnt
2017,326,"Bill,de Blasio",Individual,12/26/2017,Brooklyn,NY,11225,5,Advance Repayment,Advance Repaymnt
2017,326,"Bill,de Blasio",Individual,12/26/2017,Brooklyn,NY,11225,5,Advance Repayment,Advance Repaymnt
2017,326,"Bill,de Blasio",Individual,12/26/2017,Brooklyn,NY,11225,8,Advance Repayment,Advance Repaymnt
2017,326,"Bill,de Blasio",Individual,12/26/2017,Brooklyn,NY,11225,7,Advance Repayment,Advance Repaymnt
2017,326,"Bill,de Blasio",Individual,5/23/2017,Brooklyn,NY,11225,2500,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,5/30/2017,Brooklyn,NY,11225,5000,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,6/15/2017,Brooklyn,NY,11225,5000,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,6/30/2017,Brooklyn,NY,11225,5000,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,5/23/2017,Brooklyn,NY,11225,2500,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Corporation,7/13/2017,El Paso,TX,79912,3565,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Corporation,7/21/2017,El Paso,TX,79912,114,Professional Services,Prof. Srvcs.
2017,326,"Bill,de Blasio",Corporation,7/28/2017,El Paso,TX,79912,4058,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Corporation,8/4/2017,El Paso,TX,79912,137,Professional Services,Prof. Srvcs.
2017,326,"Bill,de Blasio",Corporation,8/15/2017,El Paso,TX,79912,6216,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Corporation,8/25/2017,El Paso,TX,79912,150,Professional Services,Prof. Srvcs.
2017,326,"Bill,de Blasio",Corporation,8/28/2017,El Paso,TX,79912,5836,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Corporation,9/14/2017,El Paso,TX,79912,6464,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Corporation,9/22/2017,El Paso,TX,79912,153,Professional Services,Prof. Srvcs.
2017,326,"Bill,de Blasio",Corporation,9/28/2017,El Paso,TX,79912,7867,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Corporation,10/6/2017,El Paso,TX,79912,176,Professional Services,Prof. Srvcs.
2017,326,"Bill,de Blasio",Corporation,10/12/2017,El Paso,TX,79912,9245,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Corporation,10/20/2017,El Paso,TX,79912,188,Professional Services,Prof. Srvcs.
2017,326,"Bill,de Blasio",Corporation,11/3/2017,El Paso,TX,79912,188,Professional Services,Prof. Srvcs.
2017,326,"Bill,de Blasio",Corporation,11/24/2017,El Paso,TX,79912,188,Professional Services,Prof. Srvcs.
2017,326,"Bill,de Blasio",Corporation,11/15/2017,El Paso,TX,79912,8513,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Corporation,7/28/2016,El Paso,TX,79912,807,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Corporation,10/13/2016,El Paso,TX,79912,683,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Corporation,9/8/2017,El Paso,TX,79912,177,Office Expenses,Office Expenses
2017,326,"Bill,de Blasio",Corporation,10/27/2017,El Paso,TX,79912,8840,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Corporation,12/1/2017,El Paso,TX,79912,1649,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Corporation,12/29/2017,El Paso,TX,79912,2900,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Corporation,12/14/2017,El Paso,TX,79912,1638,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Corporation,3/15/2016,El Paso,TX,79912,591,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Corporation,3/30/2016,El Paso,TX,79912,584,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Corporation,4/15/2016,El Paso,TX,79912,1904,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Corporation,4/22/2016,El Paso,TX,79912,84,Professional Services,Prof. Srvcs.
2017,326,"Bill,de Blasio",Corporation,4/29/2016,El Paso,TX,79912,717,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Corporation,4/1/2016,El Paso,TX,79912,84,Professional Services,Prof. Srvcs.
2017,326,"Bill,de Blasio",Corporation,3/21/2016,El Paso,TX,79912,109,Professional Services,Prof. Srvcs.
2017,326,"Bill,de Blasio",Corporation,5/6/2016,El Paso,TX,79912,84,Professional Services,Prof. Srvcs.
2017,326,"Bill,de Blasio",Corporation,5/12/2016,El Paso,TX,79912,815,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Corporation,5/20/2016,El Paso,TX,79912,84,Professional Services,Prof. Srvcs.
2017,326,"Bill,de Blasio",Corporation,5/26/2016,El Paso,TX,79912,772,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Corporation,6/15/2016,El Paso,TX,79912,936,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Corporation,7/8/2016,El Paso,TX,79912,92,Professional Services,Prof. Srvcs.
2017,326,"Bill,de Blasio",Corporation,6/3/2016,El Paso,TX,79912,84,Professional Services,Prof. Srvcs.
2017,326,"Bill,de Blasio",Corporation,6/24/2016,El Paso,TX,79912,89,Professional Services,Prof. Srvcs.
2017,326,"Bill,de Blasio",Corporation,6/29/2016,El Paso,TX,79912,1053,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Corporation,7/14/2016,El Paso,TX,79912,1053,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Corporation,8/29/2016,El Paso,TX,79912,475,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Corporation,8/12/2016,El Paso,TX,79912,483,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Corporation,9/14/2016,El Paso,TX,79912,730,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Corporation,9/29/2016,El Paso,TX,79912,706,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Corporation,9/23/2016,El Paso,TX,79912,89,Professional Services,Prof. Srvcs.
2017,326,"Bill,de Blasio",Corporation,10/7/2016,El Paso,TX,79912,89,Professional Services,Prof. Srvcs.
2017,326,"Bill,de Blasio",Corporation,10/21/2016,El Paso,TX,79912,89,Professional Services,Prof. Srvcs.
2017,326,"Bill,de Blasio",Corporation,10/27/2016,El Paso,TX,79912,670,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Corporation,11/4/2016,El Paso,TX,79912,89,Professional Services,Prof. Srvcs.
2017,326,"Bill,de Blasio",Corporation,11/14/2016,El Paso,TX,79912,1346,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Corporation,11/29/2016,El Paso,TX,79912,1303,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Corporation,12/9/2016,El Paso,TX,79912,89,Professional Services,Prof. Srvcs.
2017,326,"Bill,de Blasio",Corporation,12/14/2016,El Paso,TX,79912,1080,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Corporation,12/29/2016,El Paso,TX,79912,1041,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Corporation,12/23/2016,El Paso,TX,79912,89,Professional Services,Prof. Srvcs.
2017,326,"Bill,de Blasio",Corporation,11/18/2016,El Paso,TX,79912,89,Professional Services,Prof. Srvcs.
2017,326,"Bill,de Blasio",Corporation,1/6/2017,El Paso,TX,79912,89,Professional Services,Prof. Srvcs.
2017,326,"Bill,de Blasio",Corporation,1/12/2017,El Paso,TX,79912,1651,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Corporation,2/14/2017,El Paso,TX,79912,1195,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Corporation,1/20/2017,El Paso,TX,79912,89,Professional Services,Prof. Srvcs.
2017,326,"Bill,de Blasio",Corporation,1/25/2017,El Paso,TX,79912,94,Professional Services,Prof. Srvcs.
2017,326,"Bill,de Blasio",Corporation,1/27/2017,El Paso,TX,79912,1605,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Corporation,2/24/2017,El Paso,TX,79912,89,Professional Services,Prof. Srvcs.
2017,326,"Bill,de Blasio",Corporation,2/27/2017,El Paso,TX,79912,1158,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Corporation,3/10/2017,El Paso,TX,79912,89,Professional Services,Prof. Srvcs.
2017,326,"Bill,de Blasio",Corporation,3/14/2017,El Paso,TX,79912,1154,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Corporation,3/24/2017,El Paso,TX,79912,89,Professional Services,Prof. Srvcs.
2017,326,"Bill,de Blasio",Corporation,3/29/2017,El Paso,TX,79912,1137,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Corporation,4/7/2017,El Paso,TX,79912,94,Professional Services,Prof. Srvcs.
2017,326,"Bill,de Blasio",Corporation,4/13/2017,El Paso,TX,79912,1137,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Corporation,4/21/2017,El Paso,TX,79912,94,Professional Services,Prof. Srvcs.
2017,326,"Bill,de Blasio",Corporation,4/27/2017,El Paso,TX,79912,1840,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Corporation,5/5/2017,El Paso,TX,79912,97,Professional Services,Prof. Srvcs.
2017,326,"Bill,de Blasio",Corporation,2/3/2017,El Paso,TX,79912,89,Professional Services,Prof. Srvcs.
2017,326,"Bill,de Blasio",Corporation,5/12/2017,El Paso,TX,79912,2238,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Corporation,5/19/2017,El Paso,TX,79912,99,Professional Services,Prof. Srvcs.
2017,326,"Bill,de Blasio",Corporation,5/26/2017,El Paso,TX,79912,3315,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Corporation,6/2/2017,El Paso,TX,79912,104,Professional Services,Prof. Srvcs.
2017,326,"Bill,de Blasio",Corporation,6/14/2017,El Paso,TX,79912,3379,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Corporation,6/23/2017,El Paso,TX,79912,109,Professional Services,Prof. Srvcs.
2017,326,"Bill,de Blasio",Corporation,6/29/2017,El Paso,TX,79912,3155,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Corporation,7/7/2017,El Paso,TX,79912,109,Professional Services,Prof. Srvcs.
2017,326,"Bill,de Blasio",Corporation,3/24/2017,El Paso,TX,79912,-36,,
2017,2071,"Nicole,Malliotakis",Corporation,11/7/2017,ARLINGTON,VA,22201,20000,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Corporation,11/7/2017,ARLINGTON,VA,22201,10000,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,10/27/2017,New York,NY,10010,21199,Other,Other: explntion
2017,2071,"Nicole,Malliotakis",Individual,11/7/2017,Bronx,NY,10453,125,Fundraising,Fundraising
2017,2055,"Roque,De La Fuente",Corporation,6/12/2017,,,,300,Professional Services,Prof. Srvcs.
2017,2055,"Roque,De La Fuente",Corporation,6/23/2017,,,,300,Professional Services,Prof. Srvcs.
2017,326,"Bill,de Blasio",Corporation,8/30/2017,Chicago,IL,60654,59259,Television Ads,Television Ads.
2017,326,"Bill,de Blasio",Corporation,8/30/2017,Chicago,IL,60654,2360640,Television Ads,Television Ads.
2017,326,"Bill,de Blasio",Corporation,9/19/2017,Chicago,IL,60654,11542,Television Ads,Television Ads.
2017,326,"Bill,de Blasio",Corporation,9/19/2017,Chicago,IL,60654,15334,Television Ads,Television Ads.
2017,326,"Bill,de Blasio",Corporation,10/18/2017,Chicago,IL,60654,702329,Television Ads,Television Ads.
2017,326,"Bill,de Blasio",Corporation,10/11/2017,Chicago,IL,60654,1215910,Television Ads,Television Ads.
2017,326,"Bill,de Blasio",Corporation,10/27/2017,Chicago,IL,60654,450252,Television Ads,Television Ads.
2017,326,"Bill,de Blasio",Corporation,11/2/2017,Chicago,IL,60654,350000,Television Ads,Television Ads.
2017,326,"Bill,de Blasio",Corporation,11/3/2017,Chicago,IL,60654,252098,Television Ads,Television Ads.
2017,326,"Bill,de Blasio",Corporation,11/7/2017,Chicago,IL,60654,47843,Television Ads,Television Ads.
2017,326,"Bill,de Blasio",Corporation,11/20/2017,Chicago,IL,60654,-7825,,
2017,2071,"Nicole,Malliotakis",Individual,11/6/2017,Highland Mills,NY,10930,125,Fundraising,Fundraising
2017,2071,"Nicole,Malliotakis",Individual,11/7/2017,Highland Mills,NY,10930,125,Fundraising,Fundraising
2017,1903,"James,Berry",Corporation,6/1/2017,Jamaica,NY,11432,175,Other,Other: explntion
2017,1903,"James,Berry",Corporation,6/9/2017,Jamaica,NY,11432,163,Professional Services,Prof. Srvcs.
2017,2084,"Richard,Bashner",Other,6/4/2017,Scarsdale,NY,10583,750,Petition Expenses,Petition Expns.
2017,,"Sal,Albanese",Individual,12/18/2016,Brooklyn,NY,11228,250,Advance Repayment,Advance Repaymnt
2017,,"Sal,Albanese",Individual,1/30/2017,Brooklyn,NY,11228,200,Advance Repayment,Advance Repaymnt
2017,,"Sal,Albanese",Individual,4/1/2017,Brooklyn,NY,11228,71,Advance Repayment,Advance Repaymnt
2017,2071,"Nicole,Malliotakis",Individual,11/7/2017,Woodside,NY,11377,125,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,7/15/2015,New York,NY,10011,467,Other,Other: explntion
2017,2071,"Nicole,Malliotakis",Individual,12/8/2017,Brooklyn,NY,11229,125,Fundraising,Fundraising
2017,2055,"Roque,De La Fuente",Limited Liability Company,5/25/2017,KENDALL PARK,NJ,08824,254,Campaign Literature,Campgn Lit.
2017,2055,"Roque,De La Fuente",Limited Liability Company,6/5/2017,KENDALL PARK,NJ,08824,1236,Campaign Literature,Campgn Lit.
2017,326,"Bill,de Blasio",Individual,7/28/2017,Brooklyn,NY,11226,3000,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,7/13/2017,Brooklyn,NY,11226,3000,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,8/15/2017,Brooklyn,NY,11226,3000,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,8/30/2017,Brooklyn,NY,11226,3000,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,9/15/2017,Brooklyn,NY,11226,3000,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,9/29/2017,Brooklyn,NY,11226,3000,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,10/13/2017,Brooklyn,NY,11226,3000,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,10/22/2017,Brooklyn,NY,11226,39,Advance Repayment,Advance Repaymnt
2017,326,"Bill,de Blasio",Individual,10/30/2017,Brooklyn,NY,11226,3000,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,11/15/2017,Brooklyn,NY,11226,3000,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,11/6/2017,Brooklyn,NY,11226,15,Advance Repayment,Advance Repaymnt
2017,326,"Bill,de Blasio",Individual,7/13/2017,Brooklyn,NY,11226,42,Advance Repayment,Advance Repaymnt
2017,326,"Bill,de Blasio",Individual,12/29/2017,Brooklyn,NY,11226,6000,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,12/15/2017,Brooklyn,NY,11226,3000,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,12/1/2017,Brooklyn,NY,11226,3000,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,6/15/2016,Brooklyn,NY,11226,1454,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,6/29/2016,Brooklyn,NY,11226,2000,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,7/15/2016,Brooklyn,NY,11226,2000,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,5/30/2017,Brooklyn,NY,11226,3000,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,6/15/2017,Brooklyn,NY,11226,3000,Campaign Workers Salaries,Campgn Wrkrs $$
2017,326,"Bill,de Blasio",Individual,6/30/2017,Brooklyn,NY,11226,3000,Campaign Workers Salaries,Campgn Wrkrs $$
2017,2071,"Nicole,Malliotakis",Individual,11/7/2017,Brooklyn,NY,11238,125,Fundraising,Fundraising
2017,326,"Bill,de Blasio",Corporation,2/27/2017,Atlanta,GA,30303,54,Other,Other: explntion
2017,2084,"Richard,Bashner",Corporation,7/28/2017,New York,NY,10001,15,Other,Other: explntion
2017,2084,"Richard,Bashner",Corporation,7/21/2017,New York,NY,10001,90,Other,Other: explntion
2017,2084,"Richard,Bashner",Corporation,9/7/2017,New York,NY,10001,15,Other,Other: explntion
2017,2084,"Richard,Bashner",Corporation,6/10/2017,New York,NY,10001,15,Other,Other: explntion
2017,326,"Bill,de Blasio",Corporation,4/14/2014,New York,NY,10001,34,Other,Other: explntion
